battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
13690;361;312;44,46;323;155;0,37;19,42;0,62;1,27;0,28;266;0,46;55;2;0
4774;671;593;47,21;528;198;0,49;20,09;0,94;1,32;0,27;403;0,61;55;1;1
15247;829;774;49,23;570;204;0,61;20,78;0,92;0,46;0,43;337;0,77;55;2;0
21262;2017;2077;53,41;1276;345;1,11;34,28;1,04;0,25;0,85;626;1,68;55;1;1
14327;812;724;48,06;634;208;0,57;17,25;1,13;0,74;0,37;362;0,69;55;1;1
56958;1374;1352;52,17;924;310;0,96;24,20;1,15;0,75;0,50;528;1,27;55;2;0
3601;350;298;46,76;201;84;0,36;23,60;0,38;0,77;0,48;196;0,47;55;1;1
74352;756;784;49,30;656;343;0,60;24,94;1,16;1,73;0,54;433;0,80;55;2;0
5822;665;560;46,14;497;196;0,44;14,38;1,02;0,44;0,21;333;0,52;55;1;1
30140;1018;990;49,20;823;310;0,63;25,34;1,03;0,81;0,43;565;0,84;55;2;0
9922;1354;1337;50,79;963;225;0,98;38,16;0,48;0,87;0,64;648;1,59;55;2;0
49814;872;923;47,96;666;212;0,72;32,51;0,49;1,02;0,47;486;1,07;55;1;1
7155;1463;1510;52,45;1047;326;0,83;28,18;0,98;0,63;0,47;586;1,16;55;1;1
38329;1114;1130;48,29;1008;447;0,72;25,51;1,17;0,45;0,28;635;0,97;55;2;0
7682;1094;1059;48,63;508;336;0,66;22,29;1,78;0,86;0,67;388;0,85;55;2;0
22015;959;980;49,12;685;278;0,69;27,19;0,91;0,84;0,29;387;0,94;55;1;1
10098;41;39;42,26;176;135;0,17;23,40;0,23;0,79;0,19;215;0,23;55;1;1
10531;641;544;46,24;460;176;0,50;23,06;0,72;0,56;0,35;340;0,64;55;2;0
768;78;79;43,49;145;88;0,26;21,61;0,58;0,64;0,16;209;0,34;55;2;0
8935;1169;1163;49,12;747;259;0,73;28,26;0,79;1,49;0,41;523;1,02;55;2;0
20896;729;682;46,29;608;268;0,47;20,70;0,91;0,74;0,29;500;0,60;55;1;1
14056;392;333;44,05;449;196;0,37;26,96;0,44;2,40;0,43;339;0,51;55;1;1
38350;1357;1358;51,68;851;241;0,95;36,95;0,69;1,28;0,65;651;1,51;55;2;0
29564;719;653;46,09;728;257;0,50;34,31;0,59;1,61;0,34;457;0,76;55;2;0
59276;1276;1290;50,39;927;358;0,78;30,50;1,14;0,56;0,43;473;1,13;55;1;1
9790;900;863;48,24;638;254;0,60;19,51;1,07;1,21;0,39;458;0,74;55;1;1
6385;1142;1186;49,41;903;219;0,75;34,88;0,34;1,09;0,68;543;1,15;55;2;0
3977;919;857;46,27;714;190;0,73;17,98;0,90;0,24;0,22;509;0,89;55;2;0
261;478;400;49,43;298;139;0,52;22,61;0,87;2,92;0,15;319;0,67;55;1;1
818;1347;1374;53,06;1011;335;0,83;29,95;1,06;0,47;0,15;687;1,19;55;1;1
