battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
36871;1338;1230;50,11;1089;267;0,82;24,35;1,20;1,59;0,35;607;1,08;104;1;1
8638;1038;960;47,42;1012;200;0,64;27,33;0,69;1,11;0,30;580;0,89;104;1;1
2784;499;481;46,59;401;266;0,40;18,14;1,11;0,86;0,18;372;0,49;104;2;0
21252;901;808;49,90;531;183;0,72;20,47;0,96;0,84;0,54;362;0,90;104;1;1
13352;716;587;47,21;598;148;0,53;24,17;0,76;1,09;0,44;444;0,70;104;2;0
22273;1160;1109;49,61;993;251;0,65;26,76;0,87;1,42;0,18;465;0,89;104;2;0
22593;973;949;49,53;657;260;0,71;28,73;0,89;1,05;0,57;388;1,00;104;2;0
13029;1365;1385;49,82;1009;340;0,83;24,00;1,08;0,86;0,53;559;1,09;104;2;0
5523;748;699;45,81;842;267;0,48;22,92;0,71;0,71;0,31;530;0,63;104;2;0
49958;784;773;47,33;717;386;0,57;19,26;1,30;0,63;0,33;504;0,70;104;2;0
33954;2359;2556;55,79;1406;385;1,24;32,11;1,15;0,52;0,74;684;1,83;104;2;0
44058;697;668;46,29;643;283;0,52;23,96;0,80;0,42;0,32;348;0,68;104;2;0
7438;1058;1036;47,45;1168;298;0,61;26,16;0,72;0,69;0,17;544;0,83;104;2;0
59001;886;832;50,05;482;181;0,71;23,50;0,92;2,01;0,47;330;0,93;104;2;0
5608;523;439;45,42;526;193;0,39;14,85;0,73;1,00;0,24;396;0,45;104;1;1
22904;1587;1580;51,36;1391;367;0,96;31,44;0,74;0,18;0,71;714;1,40;104;1;1
2855;962;893;50,16;609;196;0,64;23,01;0,80;0,69;0,34;427;0,83;104;1;1
11633;1838;1870;53,52;1664;384;0,98;34,26;0,94;0,92;0,44;754;1,48;104;1;1
34301;1554;1552;52,95;1270;356;0,80;26,26;1,07;1,70;0,32;579;1,08;104;1;1
107185;2022;2024;53,96;1737;439;1,11;35,67;0,99;0,73;0,79;758;1,72;104;1;1
27687;1772;1874;52,50;1270;431;0,88;25,75;1,29;1,09;0,38;591;1,18;104;2;0
55006;1560;1457;52,09;1239;359;0,92;30,53;1,05;1,34;0,66;643;1,33;104;2;0
34248;822;782;47,61;752;322;0,56;16,07;1,00;0,25;0,26;405;0,67;104;1;1
4537;1500;1447;52,10;1296;344;0,79;25,50;1,18;0,51;0,41;726;1,05;104;1;1
28183;2381;2366;57,86;1307;476;1,25;37,03;1,46;1,89;1,30;749;1,99;104;1;1
83;678;544;49,40;1035;298;0,41;22,89;0,80;0,00;0,00;651;0,53;104;1;1
5814;701;699;44,17;899;254;0,56;30,51;0,46;0,52;0,33;499;0,81;104;2;0
7377;533;430;44,16;762;253;0,35;16,99;0,70;0,34;0,11;545;0,42;104;1;1
423;2605;2719;57,45;2766;591;1,19;24,59;1,26;0,28;0,18;993;1,57;104;1;1
140;1751;1669;49,29;1621;445;0,82;16,43;1,79;0,60;0,52;826;0,98;104;2;0
