battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
56134;1560;1567;50,36;1539;360;0,94;29,87;0,86;0,88;0,48;706;1,34;17;2;0
24224;2602;2775;55,32;2307;523;1,23;36,04;1,13;0,33;0,64;915;1,92;17;2;0
5102;821;765;47,22;767;316;0,52;15,90;1,15;1,27;0,19;549;0,62;17;1;1
19311;1374;1379;50,04;1243;384;0,76;32,47;0,97;0,76;0,41;529;1,13;17;2;0
46193;1731;1727;51,62;1482;344;0,93;26,80;1,14;0,62;0,49;717;1,27;17;2;0
17298;1688;1551;51,95;1231;254;0,95;33,62;0,98;1,59;0,91;644;1,43;17;2;0
7853;1630;1688;50,91;1316;287;0,91;28,13;1,03;0,72;0,46;659;1,27;17;1;1
43710;878;846;47,55;789;290;0,60;20,65;0,89;0,89;0,22;439;0,75;17;2;0
32997;1100;1143;47,49;1148;373;0,73;29,45;0,79;0,54;0,42;533;1,04;17;1;1
31854;2166;2196;55,30;1720;531;1,03;29,91;1,41;1,04;0,70;713;1,46;17;1;1
44960;666;637;41,35;1022;347;0,51;24,16;0,61;0,87;0,12;502;0,67;17;2;0
55440;725;733;47,72;570;209;0,62;29,41;0,65;0,93;0,41;397;0,88;17;2;0
35215;1790;1803;53,30;1308;363;1,08;43,14;0,83;0,61;0,92;742;1,90;17;1;1
37688;1682;1633;51,90;1311;388;1,02;30,55;1,02;0,54;0,62;707;1,47;17;2;0
34867;1750;1898;53,31;1048;566;0,99;29,60;1,77;0,21;0,68;531;1,40;17;1;1
24530;845;893;47,32;743;297;0,59;24,20;0,69;0,96;0,21;430;0,78;17;1;1
2490;306;251;44,62;332;181;0,30;16,75;0,65;0,42;0,15;311;0,36;17;2;0
1493;905;818;46,15;1147;236;0,52;16,21;0,86;0,84;0,12;605;0,62;17;1;1
5632;1204;1128;49,52;773;210;0,80;30,74;0,70;0,73;0,80;510;1,15;17;2;0
15831;2478;2676;54,82;2231;461;1,23;36,62;0,95;0,76;0,32;913;1,94;17;1;1
87700;1362;1368;48,62;1405;468;0,78;18,87;1,30;0,28;0,27;668;0,97;17;2;0
65635;1160;1182;48,63;1205;413;0,72;27,46;0,84;0,74;0,42;532;0,99;17;1;1
26819;1800;1854;52,51;1654;475;0,87;23,56;1,33;0,34;0,41;702;1,13;17;1;1
48173;909;848;47,44;773;163;0,67;27,90;0,65;0,73;0,40;432;0,93;17;1;1
33866;901;946;46,43;926;388;0,66;35,58;0,34;1,08;0,56;488;1,03;17;1;1
89896;1561;1540;51,02;1407;445;0,98;27,35;0,95;0,88;0,63;598;1,35;17;2;0
42157;1660;1642;51,71;1212;489;1,02;30,32;1,46;0,77;0,62;704;1,46;17;1;1
278;1157;999;53,24;765;261;0,72;25,54;1,13;2,88;0,40;595;0,97;17;1;1
113;1072;982;46,02;1617;264;0,65;23,89;0,67;0,00;0,14;696;0,85;17;2;0
268;1372;1278;56,34;1626;583;0,74;41,04;1,04;0,64;0,20;840;1,26;17;2;0
