battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
6449;881;841;46,29;879;333;0,54;23,15;0,87;1,07;0,19;601;0,70;16;2;1
69065;1834;1747;52,30;1576;445;1,07;30,10;1,31;1,18;0,63;715;1,53;16;2;1
27360;1127;1085;48,80;938;255;0,70;25,38;0,79;0,72;0,57;504;0,94;16;2;1
30765;1141;1093;49,24;828;238;0,75;26,63;0,96;1,36;0,38;549;1,03;16;2;1
88130;1142;1152;49,18;994;319;0,76;31,73;0,74;1,27;0,54;492;1,12;16;1;0
14625;681;582;45,53;601;159;0,51;24,78;0,61;1,33;0,56;366;0,67;16;1;0
89881;1179;1133;49,52;964;250;0,79;24,85;0,94;0,69;0,53;588;1,05;16;1;0
17801;1029;987;49,61;847;306;0,74;21,16;1,08;0,84;0,41;495;0,94;16;2;1
30981;1434;1396;51,25;1056;283;0,92;31,59;0,79;1,12;0,70;592;1,34;16;1;0
13278;978;1003;46,43;877;343;0,64;20,16;1,05;0,81;0,37;528;0,80;16;2;1
27715;1300;1220;53,11;878;214;0,91;37,67;0,72;1,83;0,67;497;1,46;16;2;1
6116;1020;916;48,02;881;285;0,60;14,11;1,29;0,65;0,22;533;0,70;16;2;1
54600;783;797;49,99;464;245;0,63;15,65;1,59;0,32;0,30;336;0,74;16;1;0
97024;872;866;48,52;810;280;0,62;28,12;0,61;0,53;0,51;534;0,87;16;1;0
37551;1007;1013;48,92;892;382;0,67;25,22;1,06;0,39;0,40;482;0,89;16;2;1
20577;2561;2581;55,17;1480;533;1,31;34,86;1,54;0,38;1,09;793;2,01;16;2;1
5238;755;650;47,44;505;251;0,46;20,62;0,95;0,87;0,33;429;0,58;16;1;0
60138;1852;1916;53,74;1437;451;0,99;26,94;1,23;0,60;0,40;779;1,36;16;1;0
19766;1315;1271;49,19;1189;369;0,72;16,91;1,14;0,11;0,32;663;0,87;16;2;1
27315;1528;1536;51,48;1209;297;0,88;28,60;0,93;1,10;0,49;644;1,23;16;1;0
6756;821;789;47,66;705;281;0,55;22,20;0,97;0,26;0,38;450;0,71;16;1;0
6472;1171;1174;48,96;1071;286;0,69;24,34;0,78;0,52;0,19;633;0,91;16;2;1
64901;1873;1706;54,04;1106;193;1,17;32,33;1,27;1,04;0,68;667;1,73;16;2;1
16288;1095;1144;49,41;819;297;0,77;26,53;0,74;0,98;0,38;451;1,04;16;1;0
9517;1010;991;47,18;1208;219;0,71;34,99;0,34;0,78;0,39;649;1,09;16;2;1
3470;960;913;47,78;925;276;0,62;21,99;0,84;0,80;0,17;633;0,80;16;1;0
3768;1064;1011;48,67;1106;364;0,57;15,63;1,31;0,31;0,16;678;0,67;16;1;0
1815;847;775;47,77;646;187;0,65;24,24;0,65;0,92;0,38;520;0,86;16;2;1
5905;428;334;43,51;545;200;0,39;28,40;0,39;0,58;0,14;481;0,54;16;1;0
1595;2462;2591;55,92;2053;557;1,14;29,66;1,44;0,87;0,33;990;1,62;16;1;0
