battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
27260;1247;1209;48,83;1230;343;0,73;25,13;0,95;0,54;0,53;610;0,97;8;1;1
34935;965;992;48,03;941;341;0,64;27,81;0,72;0,38;0,40;454;0,89;8;2;0
15329;1961;2055;52,74;1422;393;1,08;34,22;1,00;0,87;0,62;606;1,64;8;2;0
5381;369;315;44,68;444;246;0,34;17,54;0,67;0,40;0,14;372;0,41;8;1;1
53429;981;961;48,78;832;324;0,71;22,43;0,80;0,52;0,54;509;0,91;8;1;1
30870;757;704;46,98;742;311;0,51;24,61;0,91;0,71;0,44;434;0,67;8;2;0
41255;1671;1693;52,04;1371;427;0,86;25,11;1,34;0,34;0,43;671;1,15;8;2;0
16045;946;942;48,11;845;308;0,67;23,05;0,83;0,71;0,27;479;0,87;8;2;0
36390;2591;2671;56,43;1807;544;1,26;27,91;1,60;0,37;0,69;712;1,75;8;2;0
11513;349;315;44,18;391;192;0,43;27,53;0,46;1,28;0,38;300;0,60;8;1;1
7689;918;905;48,13;882;272;0,60;25,99;0,54;0,70;0,31;559;0,81;8;1;1
10849;1296;1296;49,85;1059;443;0,68;23,55;1,44;0,36;0,35;677;0,89;8;2;0
38784;1356;1341;49,82;1027;267;0,87;37,36;0,79;1,29;0,57;536;1,39;8;2;0
943;581;497;45,17;689;225;0,39;24,28;0,57;0,52;0,20;490;0,52;8;2;0
5856;629;528;47,17;381;184;0,47;12,36;1,13;0,45;0,17;311;0,53;8;1;1
7023;911;815;47,40;585;209;0,51;18,81;0,93;0,59;0,28;382;0,63;8;1;1
7254;1602;1673;51,90;1508;394;0,84;31,25;0,91;0,71;0,18;763;1,22;8;2;0
14738;1448;1511;51,93;1098;302;0,87;32,79;0,88;0,42;0,49;699;1,29;8;2;0
8926;984;951;48,51;901;319;0,67;28,80;1,07;0,36;0,42;593;0,94;8;2;0
16688;1380;1426;49,84;1357;385;0,81;26,11;0,89;0,71;0,34;636;1,09;8;2;0
34437;1197;1058;49,19;1017;201;0,74;24,93;1,01;1,44;0,43;574;0,99;8;1;1
43442;1664;1626;52,03;1286;360;0,99;33,44;1,09;0,92;0,53;558;1,48;8;1;1
47639;1636;1498;52,02;1167;230;1,01;31,84;0,99;1,09;0,64;531;1,49;8;1;1
2076;940;868;44,70;1252;289;0,56;23,70;0,84;0,57;0,13;682;0,74;8;1;1
36403;1330;1409;48,17;1270;417;0,80;26,33;0,88;0,79;0,27;639;1,08;8;2;0
14334;675;645;44,84;1008;278;0,51;27,01;0,53;0,30;0,19;558;0,69;8;2;0
1526;980;934;46,46;1098;268;0,67;27,06;0,64;0,57;0,28;636;0,93;8;1;1
1745;1191;1187;50,32;1356;237;0,69;24,76;0,65;1,43;0,13;666;0,91;8;1;1
4341;1166;1175;49,90;893;238;0,75;34,28;0,63;1,19;0,44;612;1,14;8;1;1
61;915;906;52,46;1062;760;0,46;16,39;2,21;0,00;0,10;741;0,55;8;1;1
