battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
25188;1458;1307;53,11;871;221;0,89;25,39;1,43;0,85;0,71;509;1,20;89;2;0
43904;1415;1368;49,97;1149;312;0,89;30,15;0,95;1,23;0,47;617;1,27;89;1;1
44600;1631;1613;51,73;1257;370;0,90;21,17;1,42;0,37;0,46;595;1,14;89;2;0
79213;1625;1562;51,88;1254;338;0,94;26,71;1,07;1,16;0,76;631;1,29;89;1;1
56940;1197;1131;48,60;1086;278;0,78;25,78;0,95;1,34;0,39;598;1,05;89;1;1
4892;699;657;47,00;548;239;0,51;24,20;0,92;1,33;0,43;354;0,67;89;1;1
69695;1151;1206;49,59;880;356;0,77;32,51;0,90;1,69;0,61;519;1,14;89;1;1
6179;890;860;49,44;682;185;0,66;27,22;0,61;1,43;0,77;365;0,91;89;1;1
45657;1010;964;47,39;1057;306;0,59;20,45;0,91;0,41;0,23;594;0,74;89;1;1
26526;1651;1777;52,15;1266;438;0,91;30,93;1,12;1,16;0,59;670;1,32;89;1;1
63669;1239;1280;49,90;1150;601;0,72;18,97;1,59;0,25;0,41;522;0,89;89;1;1
37603;878;898;44,72;998;450;0,59;22,67;0,98;0,41;0,35;536;0,76;89;2;0
27164;1346;1361;48,79;1158;438;0,72;16,67;1,44;0,46;0,23;642;0,86;89;1;1
22687;1422;1410;50,53;1079;350;0,82;21,13;1,38;0,26;0,43;536;1,04;89;2;0
17655;3458;3563;62,25;2289;849;1,61;41,59;1,73;1,13;0,76;1075;2,75;89;1;1
18985;1121;1160;48,41;1026;360;0,67;28,39;0,75;0,73;0,46;598;0,94;89;2;0
36430;1163;1136;48,17;1238;364;0,86;33,85;0,58;0,27;0,56;653;1,30;89;2;0
13901;644;590;44,75;799;319;0,41;13,11;1,11;0,45;0,14;519;0,47;89;2;0
114874;1062;1048;47,82;1056;406;0,68;20,56;1,12;0,82;0,28;485;0,85;89;1;1
8762;962;759;49,18;749;150;0,66;21,11;1,16;1,39;0,41;460;0,84;89;2;0
29889;1171;987;48,28;1088;164;0,72;23,25;0,96;1,28;0,42;463;0,94;89;2;0
1684;1909;1849;52,02;1330;230;0,92;21,02;1,32;0,40;0,51;754;1,17;89;1;1
5802;503;428;45,14;454;179;0,37;15,05;0,97;1,43;0,18;381;0,43;89;2;0
7182;1079;1057;47,80;1303;280;0,64;19,06;0,76;0,35;0,16;668;0,79;89;2;0
986;348;283;43,00;359;119;0,40;18,97;0,48;2,18;0,50;366;0,49;89;1;1
6468;575;524;45,67;552;175;0,48;20,98;0,45;1,25;0,19;430;0,61;89;1;1
2046;1287;1307;49,17;1300;328;0,65;27,13;0,71;0,99;0,26;681;0,89;89;2;0
564;1325;1298;49,47;744;146;0,81;23,94;0,96;1,35;0,24;529;1,07;89;2;0
527;1657;1729;48,77;2705;426;0,91;33,78;0,73;0,47;0,17;918;1,37;89;2;0
21;321;256;28,57;848;291;0,10;14,29;0,62;1,71;0,00;473;0,11;89;2;0
