battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
25717;2016;2086;52,46;1640;483;1,07;27,49;1,34;0,85;0,49;794;1,47;202;2;0
38205;1524;1538;52,47;1316;401;0,85;23,51;1,39;1,26;0,41;715;1,11;202;2;0
5741;769;683;48,23;616;185;0,58;19,42;1,23;0,67;0,29;436;0,72;202;1;1
35451;1497;1583;49,95;1397;426;0,84;31,66;0,94;1,01;0,40;715;1,24;202;1;1
19129;734;647;46,09;688;194;0,53;29,60;0,63;1,52;0,52;357;0,76;202;2;0
35369;939;878;47,18;953;253;0,60;24,82;0,81;0,63;0,28;537;0,80;202;2;0
23814;1386;1228;50,34;1088;257;0,81;23,38;1,31;1,06;0,36;589;1,05;202;1;1
17926;713;687;46,16;827;285;0,54;23,39;0,76;1,69;0,37;509;0,71;202;2;0
34321;1531;1452;50,42;1309;286;0,78;21,12;1,24;0,63;0,54;584;0,99;202;2;0
30893;1545;1681;51,11;1203;509;0,89;23,12;1,36;0,55;0,38;662;1,15;202;2;0
29159;1898;1916;53,57;1370;519;0,98;28,23;1,65;0,91;0,47;694;1,37;202;1;1
60093;2114;2205;54,51;1694;522;1,12;32,73;1,28;0,65;0,49;804;1,67;202;2;0
102384;726;707;45,62;854;317;0,57;19,04;0,65;0,57;0,36;523;0,70;202;2;0
19775;1291;1303;48,50;1214;358;0,74;24,66;0,97;0,61;0,34;560;0,99;202;1;1
42214;1977;2113;54,00;1582;469;0,99;28,75;1,22;0,55;0,50;697;1,39;202;1;1
25748;588;560;45,66;614;198;0,51;24,75;0,59;0,92;0,37;424;0,67;202;2;0
58922;956;915;48,82;696;259;0,64;17,83;1,05;0,60;0,24;510;0,78;202;2;0
31413;2087;2204;53,52;1962;503;1,10;33,16;1,14;0,91;0,48;801;1,65;202;1;1
5095;694;609;45,46;890;240;0,45;15,39;0,79;0,71;0,07;602;0,53;202;1;1
23271;2561;2724;56,43;1855;502;1,16;26,90;1,52;0,30;0,45;784;1,59;202;1;1
27919;1177;1212;48,54;1221;310;0,80;29,12;0,63;0,76;0,28;657;1,13;202;2;0
40541;1486;1607;52,48;867;361;0,89;30,52;1,21;0,46;0,81;485;1,27;202;1;1
230;27;52;34,78;345;152;0,18;8,26;0,45;0,08;0,01;392;0,19;202;2;0
45265;1267;1298;49,91;1077;377;0,74;25,24;1,06;0,71;0,29;563;1,00;202;1;1
35209;1574;1615;51,82;1276;395;0,91;30,84;1,10;0,71;0,55;602;1,31;202;1;1
28475;1518;1576;50,79;1204;366;0,87;29,55;0,88;1,06;0,39;538;1,23;202;1;1
53726;1036;1202;49,04;885;607;0,61;26,20;1,45;0,87;0,30;480;0,83;202;2;0
3952;546;488;45,14;634;209;0,46;33,17;0,44;1,57;0,46;474;0,68;202;1;1
678;631;501;47,49;436;186;0,38;11,95;1,26;0,48;0,30;395;0,43;202;2;0
9704;216;176;43,90;344;192;0,29;18,99;0,60;0,92;0,17;339;0,36;202;1;1
