battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
60565;1789;1869;53,48;1398;627;0,94;27,17;1,76;1,51;0,42;634;1,29;55;1;0
12119;625;585;46,37;552;200;0,55;20,50;0,70;0,53;0,27;388;0,69;55;2;1
21824;1425;1484;50,51;1236;333;0,84;36,21;0,78;0,65;0,76;602;1,32;55;1;0
87979;2627;2619;57,48;1738;478;1,27;35,41;1,48;0,86;0,81;742;1,97;55;1;0
41879;1095;1117;48,34;1113;428;0,65;16,41;1,24;0,93;0,38;603;0,78;55;2;1
53821;1614;1638;51,58;1388;435;0,90;25,90;1,12;0,60;0,51;684;1,21;55;2;1
1665;363;279;45,47;273;105;0,36;13,57;0,67;0,64;0,22;303;0,41;55;2;1
43150;2223;2363;54,92;1821;572;1,07;28,19;1,43;0,45;0,45;734;1,49;55;2;1
71819;1217;1200;48,31;1137;443;0,69;23,37;1,27;1,99;0,40;550;0,90;55;1;0
87738;879;862;47,59;887;290;0,58;16,51;0,72;0,45;0,28;537;0,69;55;1;0
33795;1494;1476;50,03;1579;342;0,78;19,67;1,04;0,24;0,16;679;0,97;55;2;1
81883;2159;2337;55,44;1543;641;1,12;35,22;1,55;0,91;0,43;846;1,74;55;2;1
16423;2473;2595;56,76;1593;469;1,26;41,45;0,98;0,72;0,98;790;2,15;55;2;1
18710;579;521;46,22;561;201;0,46;25,23;0,53;0,47;0,21;340;0,61;55;2;1
20625;1644;1688;51,07;1554;479;0,78;20,52;1,45;0,39;0,26;776;0,98;55;2;1
27341;578;501;44,64;666;224;0,46;26,11;0,53;1,03;0,30;486;0,63;55;1;0
4457;1523;1539;51,04;1263;351;0,83;29,91;0,92;0,53;0,67;595;1,19;55;1;0
19670;1255;1314;49,62;1073;479;0,71;26,03;1,36;1,25;0,32;674;0,96;55;1;0
115;297;157;42,61;620;147;0,25;33,04;0,27;1,98;0,00;575;0,38;55;1;0
18927;2869;3039;56,52;2184;490;1,36;38,36;1,13;0,21;0,63;869;2,21;55;1;0
4090;1166;1191;48,58;1130;434;0,62;28,36;1,04;0,69;0,33;633;0,87;55;2;1
12952;1053;990;48,41;960;274;0,55;17,88;0,93;0,62;0,12;493;0,67;55;2;1
1957;604;591;40,98;890;250;0,51;22,74;0,64;1,15;0,30;554;0,66;55;1;0
36059;1258;1216;50,08;1087;318;0,78;26,42;1,00;0,86;0,43;525;1,06;55;1;0
46207;1385;1411;51,27;1123;282;0,91;32,00;0,73;1,09;0,64;479;1,34;55;2;1
488;603;554;43,85;526;173;0,68;29,10;0,45;4,97;0,51;455;0,96;55;1;0
405;321;294;42,47;436;119;0,48;22,96;0,50;4,34;0,18;433;0,62;55;1;0
107;699;705;37,38;1334;251;0,56;28,04;0,50;0,36;0,06;683;0,78;55;1;0
958;567;448;44,57;479;123;0,48;26,51;0,31;3,05;0,36;362;0,65;55;2;1
2838;1634;1732;53,10;1419;652;0,85;28,05;1,50;0,39;0,38;807;1,18;55;2;1
