battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
58272;1450;1333;51,05;1171;317;0,93;27,02;1,32;1,51;0,58;685;1,28;9;2;0
27918;1606;1510;51,38;1215;296;0,96;31,81;1,00;1,53;0,66;544;1,40;9;1;1
78275;1149;1122;48,94;1044;309;0,79;26,49;0,86;1,29;0,38;586;1,08;9;1;1
39649;1727;1604;52,16;1034;307;1,11;37,69;0,88;0,92;1,18;503;1,78;9;1;1
27708;1154;1136;48,38;1057;330;0,78;25,05;0,94;0,99;0,44;563;1,04;9;2;0
81022;1264;1366;52,03;937;453;0,87;26,93;1,29;1,24;0,55;487;1,20;9;2;0
11076;804;798;47,23;742;267;0,59;22,54;0,77;1,57;0,18;412;0,76;9;1;1
38719;670;619;46,05;665;325;0,50;22,88;0,96;0,49;0,28;459;0,65;9;1;1
14158;797;764;48,04;628;213;0,59;27,96;0,47;0,75;0,49;372;0,82;9;1;1
29512;1453;1467;51,02;1033;358;0,81;20,76;1,25;0,98;0,38;637;1,03;9;1;1
33337;967;953;48,81;828;284;0,70;28,66;0,80;1,28;0,51;426;0,98;9;1;1
3229;902;877;43,64;1148;310;0,57;17,44;0,92;0,20;0,10;620;0,69;9;1;1
84265;1347;1367;49,22;1274;480;0,80;23,82;1,20;0,69;0,51;686;1,05;9;2;0
61130;2702;2747;56,74;1746;494;1,40;38,70;1,20;0,93;1,16;707;2,28;9;1;1
22749;1091;1052;49,08;988;301;0,65;14,97;1,18;0,38;0,21;532;0,76;9;2;0
59324;3283;3402;60,66;2406;592;1,48;45,63;1,27;0,28;0,92;1016;2,73;9;1;1
21393;413;351;45,88;399;194;0,37;18,68;0,76;0,74;0,25;311;0,46;9;2;0
2003;1232;1158;50,97;707;133;0,93;37,64;0,44;0,81;0,94;494;1,49;9;2;0
13988;994;1026;49,19;763;375;0,68;23,35;1,13;0,23;0,30;439;0,88;9;2;0
98;351;301;42,86;526;144;0,58;24,49;0,74;0,88;0,79;480;0,77;9;2;0
17313;668;603;46,57;600;294;0,43;14,36;1,12;0,46;0,26;466;0,50;9;2;0
25150;1310;1271;48,90;1225;254;0,74;22,91;0,89;1,28;0,17;700;0,96;9;2;0
20179;875;864;46,75;941;320;0,58;22,71;0,74;0,57;0,16;595;0,75;9;2;0
44063;2034;2089;55,06;1589;430;0,87;24,29;1,34;0,25;0,41;791;1,15;9;1;1
1146;462;383;40,23;737;222;0,32;14,31;0,84;0,48;0,10;541;0,37;9;1;1
18299;1699;1741;52,44;1655;571;0,71;15,48;1,94;0,27;0,19;749;0,84;9;1;1
8284;910;819;47,67;685;278;0,52;11,01;1,55;0,11;0,20;449;0,58;9;2;0
79225;809;734;47,89;650;210;0,65;18,37;1,05;0,81;0,26;410;0,80;9;2;0
2969;2964;3218;56,92;2183;398;1,27;29,98;1,19;0,43;0,43;1042;1,82;9;1;1
9;0;2;22,22;194;143;0,00;0,00;1,11;0,00;0,00;255;0,00;9;2;0
