battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
12059;844;807;47,53;733;257;0,53;25,55;0,68;0,65;0,20;532;0,72;5;1;0
18066;1551;1430;51,48;1324;319;0,90;27,17;1,27;1,10;0,51;649;1,23;5;1;0
70310;1300;1339;50,04;1143;406;0,81;25,56;0,99;0,77;0,43;630;1,08;5;1;0
97;240;176;46,39;568;192;0,33;25,77;0,31;1,34;0,00;578;0,44;5;2;1
8099;1358;1306;49,85;1193;245;0,83;24,73;1,00;0,91;0,40;554;1,10;5;2;1
14137;822;738;47,09;721;239;0,54;16,48;0,93;0,25;0,25;406;0,65;5;2;1
80062;1607;1640;52,01;1066;327;1,06;35,44;0,98;1,15;0,59;507;1,65;5;2;1
20485;2850;3107;57,77;2326;610;1,30;36,67;1,34;0,56;0,51;980;2,05;5;1;0
13456;1130;1242;47,52;922;439;0,74;26,10;1,10;2,57;0,40;613;1,00;5;1;0
11782;1386;1432;50,61;1239;495;0,68;23,25;1,27;0,30;0,34;691;0,89;5;2;1
31839;2320;2352;55,04;1817;501;1,24;40,42;1,04;0,38;0,67;827;2,08;5;2;1
29848;2628;2821;56,72;1997;586;1,26;37,81;1,38;0,24;0,58;804;2,02;5;1;0
32562;1283;1343;49,68;1250;377;0,80;23,54;0,92;0,52;0,19;658;1,04;5;1;0
78031;1119;1187;48,95;986;385;0,71;24,76;0,90;0,43;0,30;628;0,94;5;2;1
8634;1324;1325;48,97;1230;360;0,79;31,98;0,94;0,74;0,41;600;1,15;5;2;1
5449;1083;1147;48,27;1016;451;0,77;25,31;1,29;0,66;0,29;562;1,03;5;2;1
16445;1647;1706;52,64;1361;382;0,84;32,13;0,93;0,24;0,42;644;1,24;5;2;1
4;3;110;0,00;433;267;0,50;0,00;1,00;0,00;0,00;378;0,50;5;1;0
8427;1190;1285;48,02;1056;429;0,72;25,23;0,85;1,25;0,22;649;0,96;5;1;0
21591;1097;1138;49,59;922;317;0,71;39,28;0,55;0,74;0,57;507;1,17;5;2;1
11371;2250;2441;55,83;1734;581;1,05;31,31;1,40;1,16;0,63;792;1,53;5;1;0
144;1988;1927;53,47;1634;279;1,02;26,39;0,93;0,97;0,58;855;1,39;5;1;0
11216;722;646;46,19;752;281;0,45;15,09;0,96;1,29;0,25;495;0,53;5;1;0
25866;596;537;43,90;651;234;0,42;22,03;0,70;1,16;0,20;518;0,54;5;1;0
201;864;829;48,26;697;225;0,72;20,90;1,11;0,56;0,33;495;0,91;5;2;1
1390;944;871;48,92;1075;277;0,60;20,36;0,70;0,47;0,13;656;0,76;5;1;0
450;3631;3938;61,11;3699;686;1,27;31,11;1,45;0,09;0,37;1116;1,84;5;2;1
69;2302;2142;56,52;2995;382;1,04;49,28;0,64;0,35;0,00;1030;2,06;5;2;1
41;755;805;36,59;1456;261;0,59;21,95;0,63;0,73;0,00;640;0,75;5;1;0
8;37;53;12,50;461;158;0,13;0,00;0,38;0,00;0,00;332;0,13;5;2;1
