battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
83497;1921;1742;52,95;1433;304;1,02;30,54;1,35;1,58;0,72;742;1,47;49;2;0
31593;1523;1570;51,65;1342;508;0,84;23,50;1,51;0,51;0,37;737;1,10;49;2;0
32069;1382;1394;50,60;1105;281;0,92;36,83;0,81;0,89;0,62;460;1,46;49;1;1
6654;1061;954;47,51;1093;234;0,71;23,96;0,90;1,27;0,34;501;0,93;49;1;1
41519;878;785;46,48;802;248;0,59;21,36;1,03;1,22;0,33;535;0,76;49;2;0
43803;1624;1645;52,04;1522;472;0,78;21,24;1,48;0,57;0,19;723;0,99;49;2;0
42293;973;951;49,12;939;312;0,54;23,54;0,94;0,78;0,33;484;0,70;49;2;0
9350;1140;1145;50,37;924;273;0,75;26,65;0,82;0,89;0,44;552;1,02;49;2;0
57410;1752;1899;53,30;1497;513;0,94;29,35;1,10;0,57;0,37;792;1,33;49;1;1
837;2976;3054;57,83;2522;718;1,37;38,35;1,49;1,07;0,76;965;2,23;49;1;1
64665;3073;3224;58,57;2037;464;1,46;42,01;1,04;0,66;0,95;903;2,52;49;1;1
53719;3350;3677;60,13;2609;635;1,42;36,44;1,64;0,31;0,63;957;2,23;49;1;1
59003;1965;2143;52,26;1650;548;0,94;24,57;1,38;0,29;0,43;751;1,25;49;1;1
81670;1203;1205;49,14;1044;380;0,75;20,99;1,06;0,32;0,43;537;0,96;49;1;1
32308;2130;2137;53,38;1538;428;1,17;30,53;1,08;0,41;0,78;663;1,69;49;2;0
65406;876;857;47,68;812;372;0,57;18,29;1,06;0,53;0,29;526;0,69;49;2;0
5095;694;609;45,46;890;240;0,45;15,39;0,79;0,71;0,07;602;0,53;49;2;0
25280;3107;2984;59,82;2241;585;1,54;44,75;1,31;0,70;0,88;947;2,80;49;2;0
9547;1135;1105;49,79;940;328;0,63;20,22;1,07;0,39;0,30;531;0,80;49;1;1
8876;1437;1440;50,42;1334;393;0,81;24,44;0,99;0,26;0,34;691;1,07;49;1;1
55385;2113;2226;52,73;1928;490;0,92;19,76;1,38;0,32;0,24;831;1,14;49;1;1
17054;1787;1879;52,42;1759;574;0,87;21,98;1,45;0,68;0,19;837;1,11;49;1;1
43841;1863;1945;51,61;1774;434;0,97;29,40;1,01;0,64;0,41;729;1,38;49;1;1
29691;1455;1415;51,27;1189;336;0,78;22,12;1,36;0,59;0,34;622;1,00;49;2;0
4551;1376;1364;49,77;1261;408;0,75;29,36;1,16;1,36;0,46;720;1,07;49;2;0
3127;1523;1527;51,68;1152;324;0,85;27,21;1,09;0,90;0,35;696;1,16;49;2;0
5277;1495;1507;50,71;1336;326;0,72;22,10;1,08;0,39;0,36;707;0,93;49;1;1
12635;602;560;44,39;794;311;0,46;27,34;0,66;0,38;0,13;594;0,64;49;1;1
700;955;882;45,14;1624;370;0,64;26,14;0,59;1,00;0,21;752;0,86;49;2;0
199;1215;1558;53,27;1501;903;0,51;45,73;0,01;0,00;0,24;745;0,94;49;2;0
