battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
9057;1441;1362;50,35;1140;208;0,89;25,09;1,01;0,78;0,43;589;1,19;5;2;0
25852;1525;1555;49,98;1294;351;0,87;23,96;1,06;0,58;0,47;651;1,14;5;1;1
23329;2076;2137;53,61;1507;284;1,01;34,46;1,07;0,70;0,50;769;1,54;5;1;1
58650;251;202;42,66;375;175;0,28;10,87;0,80;0,57;0,16;392;0,31;5;2;0
61790;1606;1609;52,91;1234;376;1,01;36,80;0,74;1,14;0,92;516;1,60;5;2;0
52045;2268;2374;54,91;1853;723;1,20;39,77;1,56;0,52;0,84;743;1,99;5;1;1
91828;761;771;47,20;639;248;0,56;26,47;0,68;0,52;0,27;400;0,76;5;2;0
10697;805;794;47,19;745;315;0,59;26,64;0,79;1,48;0,57;460;0,81;5;1;1
72394;1056;1105;48,47;1104;464;0,75;28,91;0,91;0,57;0,46;479;1,06;5;2;0
7378;1148;1170;50,31;827;263;0,67;24,37;0,90;0,87;0,38;480;0,88;5;2;0
34864;2612;2699;55,38;2083;526;1,18;31,59;1,42;0,21;0,67;729;1,73;5;1;1
3251;1782;1938;51,06;1559;262;1,05;38,11;0,61;0,19;0,45;784;1,70;5;1;1
46985;1364;1247;48,36;1075;326;0,98;37,29;0,98;1,23;1,01;630;1,56;5;1;1
22749;1091;1052;49,08;988;301;0,65;14,97;1,18;0,38;0,21;532;0,76;5;2;0
36472;1376;1481;50,55;1297;334;0,94;35,12;0,50;0,40;0,53;651;1,45;5;1;1
15482;1489;1565;51,56;1245;323;0,85;27,92;0,83;0,85;0,30;628;1,18;5;1;1
14553;616;581;45,16;637;246;0,46;19,87;0,64;0,57;0,25;430;0,57;5;2;0
45513;713;755;47,84;668;330;0,55;20,38;0,98;0,44;0,29;455;0,70;5;2;0
52035;2417;2530;56,14;1512;664;1,26;35,68;1,62;0,67;0,85;836;1,96;5;2;0
22973;3020;3378;59,84;2796;612;1,32;35,45;1,26;0,27;0,36;1021;2,04;5;1;1
5337;644;611;46,99;693;265;0,44;24,56;0,74;0,94;0,23;421;0,58;5;2;0
2561;548;465;43,69;539;150;0,42;23,23;0,63;2,20;0,16;389;0,55;5;1;1
2560;621;547;44,10;514;173;0,44;19,10;0,90;1,42;0,24;398;0,55;5;1;1
66450;1594;1553;51,93;1348;374;0,83;17,41;1,42;0,65;0,34;660;1,01;5;2;0
30443;2964;3102;58,58;2571;601;1,41;36,21;1,28;0,52;0,68;905;2,21;5;2;0
6372;573;538;46,63;687;246;0,45;24,87;0,51;1,31;0,27;453;0,60;5;2;0
3416;2794;2961;58,64;2146;443;1,16;29,33;1,36;0,35;0,55;1021;1,64;5;1;1
1119;715;686;45,76;744;229;0,53;25,02;0,67;1,11;0,07;516;0,71;5;2;0
1023;842;801;46,43;879;182;0,56;28,74;0,52;1,10;0,27;582;0,79;5;1;1
156;1740;1889;47,44;2353;411;0,90;23,72;1,01;0,88;0,05;880;1,18;5;1;1
