battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
68458;1551;1626;50,23;1404;571;0,86;25,41;1,44;0,55;0,32;705;1,15;206;1;0
18107;1202;1189;47,64;883;249;0,75;23,53;0,95;1,54;0,39;493;0,98;206;1;0
74870;886;886;47,86;895;360;0,57;20,09;0,89;0,30;0,29;552;0,71;206;2;1
49040;898;867;47,69;782;319;0,63;24,76;0,87;0,61;0,40;490;0,83;206;1;0
22604;920;914;48,96;768;269;0,65;31,75;0,75;0,85;0,62;401;0,96;206;2;1
26959;1247;1329;48,28;1180;309;0,78;26,98;0,65;1,19;0,34;584;1,07;206;2;1
94214;956;947;47,19;991;364;0,68;25,94;0,77;0,88;0,30;532;0,92;206;2;1
33539;1806;1921;52,31;1545;356;0,94;25,67;0,97;0,18;0,35;704;1,26;206;1;0
45270;959;952;48,05;841;295;0,69;27,92;0,83;0,33;0,47;410;0,95;206;1;0
8589;778;741;48,26;523;247;0,69;27,80;1,04;1,82;0,37;389;0,96;206;1;0
1383;1219;1143;52,35;704;216;0,96;28,13;0,81;0,47;0,89;571;1,33;206;2;1
16276;672;560;46,28;609;249;0,38;7,35;1,93;0,35;0,09;465;0,41;206;2;1
1792;964;1012;48,66;895;435;0,55;19,75;1,44;0,12;0,17;603;0,69;206;1;0
60251;1417;1481;49,98;1369;454;0,78;25,50;1,09;0,43;0,21;735;1,05;206;2;1
45701;1191;1176;47,71;1176;351;0,77;35,12;0,79;0,68;0,38;539;1,18;206;2;1
22942;1376;1370;49,01;1340;298;0,84;40,46;0,59;0,38;0,64;698;1,40;206;1;0
17344;1259;1077;49,54;1063;227;0,82;26,46;1,06;1,40;0,52;511;1,11;206;2;1
6064;1012;1028;48,14;1034;352;0,64;18,17;0,82;0,80;0,16;573;0,79;206;2;1
23370;786;729;47,17;730;287;0,53;19,12;1,00;0,94;0,42;405;0,66;206;1;0
1005;1057;1099;48,96;578;155;0,72;29,95;0,46;0,65;0,55;433;1,03;206;1;0
12984;1585;1575;53,91;889;361;0,95;38,52;1,18;1,75;0,93;515;1,55;206;2;1
9548;854;837;46,10;873;250;0,56;29,77;0,64;0,98;0,32;497;0,80;206;2;1
11056;866;778;47,77;769;217;0,54;20,22;0,78;0,42;0,28;418;0,68;206;2;1
380;815;885;45,26;944;402;0,54;13,95;0,89;0,41;0,09;568;0,63;206;1;0
16214;787;723;47,21;622;254;0,48;18,34;1,04;0,96;0,21;426;0,58;206;2;1
2827;1290;1219;49,52;1037;366;0,73;19,00;1,27;0,99;0,40;603;0,90;206;1;0
149;628;568;44,97;406;114;0,62;18,79;0,64;0,31;0,04;360;0,77;206;1;0
1338;1525;1535;52,17;1568;391;0,72;26,01;1,05;0,64;0,17;793;0,97;206;2;1
6158;1899;2024;52,76;1687;542;0,98;23,43;1,37;0,30;0,37;863;1,29;206;1;0
140;1751;1669;49,29;1621;445;0,82;16,43;1,79;0,60;0,52;826;0,98;206;1;0
