battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
59825;2429;2421;54,56;1973;623;1,29;39,42;1,30;0,44;0,83;797;2,14;49;1;0
12279;1972;1680;52,69;1245;247;1,14;34,59;1,14;1,43;1,34;660;1,74;49;1;0
25773;2281;2285;55,22;1717;453;1,21;33,89;1,31;1,00;0,75;838;1,83;49;1;0
49880;1743;1649;51,53;1192;346;1,07;30,66;1,18;1,34;0,80;502;1,55;49;1;0
3821;1143;1066;49,38;1028;354;0,60;18,22;1,07;0,75;0,39;602;0,73;49;1;0
62746;1356;1308;50,16;1083;348;0,85;25,66;1,20;1,37;0,50;557;1,15;49;2;1
40308;1358;1262;50,45;996;271;0,93;29,28;0,74;0,54;0,86;520;1,32;49;1;0
22471;1030;994;48,51;867;316;0,62;22,15;0,87;0,59;0,38;525;0,80;49;2;1
19672;1291;1216;49,16;1050;299;0,80;21,56;1,23;0,69;0,59;564;1,02;49;2;1
36707;1258;1262;50,65;922;367;0,75;21,60;1,33;0,68;0,41;597;0,95;49;2;1
22599;280;222;44,67;349;179;0,32;21,84;0,46;1,07;0,26;285;0,41;49;1;0
26226;2056;2244;53,02;1873;602;1,02;31,86;1,29;0,34;0,43;772;1,50;49;2;1
32399;2088;2148;54,16;1640;442;1,16;34,82;0,93;0,74;0,76;769;1,77;49;2;1
19035;636;544;46,00;497;204;0,44;15,94;0,95;1,49;0,24;409;0,52;49;1;0
13508;831;801;46,54;789;280;0,57;19,34;0,91;0,85;0,19;471;0,71;49;2;1
16268;1382;1436;48,74;1181;399;0,68;20,82;1,20;0,56;0,18;597;0,86;49;1;0
5097;1647;1606;53,35;1103;335;0,97;30,72;1,08;1,12;0,85;561;1,41;49;1;0
30696;777;759;47,41;774;269;0,58;26,61;0,67;0,47;0,35;386;0,79;49;2;1
3985;1234;1378;50,87;1112;336;0,84;35,33;0,46;0,42;0,63;500;1,29;49;2;1
3433;986;938;47,16;1052;314;0,60;29,74;0,60;0,43;0,42;601;0,85;49;2;1
662;645;552;48,19;807;202;0,47;17,07;0,64;0,51;0,13;531;0,57;49;2;1
14368;2001;2174;53,52;1804;460;1,05;30,38;1,00;0,35;0,27;859;1,50;49;1;0
19068;910;838;45,63;1165;301;0,65;33,63;0,59;0,45;0,35;637;0,97;49;2;1
78969;1948;1870;51,85;1665;344;1,05;28,71;1,17;0,48;0,48;744;1,47;49;1;0
23567;1916;1963;55,27;1844;472;0,95;32,45;0,95;0,59;0,39;768;1,41;49;2;1
11643;1165;1144;46,59;1199;318;0,63;23,14;0,82;0,66;0,36;675;0,82;49;2;1
2105;1817;1844;53,44;1499;288;0,82;28,84;1,07;0,50;0,18;855;1,15;49;1;0
9802;820;903;47,02;622;351;0,50;28,92;0,91;1,07;0,25;514;0,71;49;1;0
242;395;311;44,21;737;250;0,31;12,81;0,67;0,01;0,00;539;0,35;49;2;1
244;1194;1053;50,82;1420;242;0,72;26,64;0,78;1,15;0,28;748;0,98;49;1;0
