battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
54333;1613;1541;51,81;1312;322;0,94;25,58;1,16;0,84;0,52;692;1,26;70;2;1
49098;990;980;47,76;840;312;0,66;26,17;0,87;0,73;0,47;454;0,89;70;1;0
75219;1591;1592;52,00;1484;456;0,93;27,34;1,08;0,55;0,43;626;1,28;70;2;1
90803;1415;1391;50,76;1146;299;0,90;31,40;0,71;0,51;0,83;667;1,31;70;2;1
15464;709;699;46,11;765;291;0,56;28,08;0,55;0,84;0,39;417;0,78;70;1;0
42925;1903;2022;53,22;1782;519;1,02;32,37;1,09;0,30;0,32;742;1,51;70;2;1
29198;305;277;44,66;385;201;0,39;21,44;0,52;0,98;0,31;301;0,50;70;1;0
35762;753;726;47,54;630;265;0,57;24,96;0,80;0,55;0,37;383;0,76;70;2;1
11686;560;510;45,92;555;212;0,50;23,85;0,50;0,40;0,33;336;0,65;70;1;0
35269;2205;2269;55,16;1538;569;1,10;29,21;1,49;0,43;0,81;776;1,56;70;1;0
41645;1325;1352;49,68;1188;436;0,77;26,06;0,99;0,72;0,52;540;1,04;70;1;0
17532;1258;1261;49,08;970;351;0,72;21,62;1,08;0,59;0,36;492;0,92;70;2;1
63912;1423;1511;49,64;1295;445;0,86;34,93;0,79;1,15;0,63;629;1,32;70;2;1
16325;650;647;45,64;877;280;0,50;26,27;0,51;1,30;0,15;473;0,68;70;1;0
93383;949;922;46,90;1046;346;0,62;18,32;0,92;0,30;0,17;556;0,76;70;2;1
7210;1266;1373;50,12;1118;304;0,78;29,00;0,73;0,85;0,38;464;1,10;70;2;1
1222;597;491;49,18;555;242;0,41;16,37;0,84;0,73;0,14;433;0,49;70;2;1
5552;1407;1413;49,33;884;333;0,79;27,97;1,18;0,38;0,44;494;1,10;70;1;0
2475;1275;1281;50,18;1339;338;0,78;27,15;0,92;0,75;0,42;710;1,07;70;2;1
57855;891;861;47,32;824;332;0,63;18,08;1,07;0,53;0,33;416;0,77;70;2;1
55791;1495;1542;51,83;1175;404;0,86;26,66;1,16;1,29;0,36;698;1,18;70;2;1
53448;926;928;47,23;967;371;0,58;21,51;0,92;0,58;0,18;551;0,73;70;1;0
44257;1053;897;49,15;846;137;0,79;29,76;0,70;0,99;0,71;477;1,13;70;1;0
63208;1132;1142;48,41;1062;450;0,68;18,71;1,28;0,62;0,31;631;0,83;70;1;0
13542;1400;1481;49,82;1566;415;0,97;36,64;0,75;0,39;0,26;728;1,53;70;1;0
17550;1479;1572;49,94;1336;462;0,84;26,51;1,10;0,71;0,39;706;1,15;70;1;0
2871;1312;1284;47,82;1272;298;0,71;22,85;0,89;0,42;0,31;677;0,92;70;2;1
3510;629;565;45,36;732;206;0,47;17,46;0,77;0,35;0,18;471;0,57;70;1;0
1296;890;894;46,22;816;171;0,68;36,57;0,35;1,54;0,34;441;1,08;70;2;1
269;505;444;44,61;669;270;0,49;18,96;0,74;0,58;0,54;570;0,60;70;1;0
