battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
21620;1419;1353;50,14;1252;266;0,86;30,32;0,91;0,96;0,52;688;1,24;13;2;0
14713;501;457;44,82;606;272;0,42;22,33;0,83;1,15;0,32;427;0,54;13;1;1
29487;1511;1579;51,35;1236;354;0,87;28,09;0,93;0,68;0,34;537;1,21;13;2;0
40661;1010;996;49,16;683;227;0,77;36,92;0,66;2,59;0,91;523;1,22;13;1;1
59493;1592;1539;52,19;1164;272;0,94;31,00;0,98;0,87;0,75;681;1,36;13;1;1
16319;1306;1284;50,76;816;240;0,80;26,08;1,09;0,83;0,63;455;1,09;13;1;1
46154;1798;1657;53,59;1219;336;1,03;32,39;1,23;1,62;0,94;688;1,53;13;1;1
4856;668;603;45,16;588;200;0,47;17,36;0,70;0,42;0,25;381;0,57;13;1;1
9679;1535;1646;53,06;1173;417;0,88;37,06;0,85;0,73;0,44;627;1,40;13;2;0
48336;583;512;45,30;524;143;0,49;23,99;0,52;1,05;0,33;397;0,65;13;2;0
98630;1207;1230;48,95;1055;327;0,78;27,49;0,75;0,69;0,60;576;1,08;13;2;0
10241;929;860;48,34;753;263;0,56;24,01;0,88;0,99;0,30;493;0,74;13;1;1
14721;779;720;48,23;574;163;0,62;22,42;0,54;0,85;0,47;358;0,79;13;1;1
36181;549;528;44,99;644;350;0,40;19,09;0,96;0,63;0,27;455;0,50;13;2;0
80008;1399;1459;50,98;1396;625;0,71;14,27;2,08;0,35;0,26;719;0,83;13;2;0
25080;1164;1177;50,25;858;284;0,77;26,97;0,84;0,54;0,41;592;1,06;13;1;1
1594;329;241;43,60;383;168;0,25;10,73;0,79;1,37;0,05;385;0,28;13;2;0
11932;976;952;47,70;765;254;0,64;17,83;0,89;0,25;0,14;459;0,78;13;1;1
20625;1644;1688;51,07;1554;479;0,78;20,52;1,45;0,39;0,26;776;0,98;13;2;0
1263;409;294;44,10;436;198;0,31;15,76;0,55;0,50;0,11;378;0,37;13;2;0
28064;1715;1846;52,57;1529;478;1,01;33,51;1,08;0,64;0,32;814;1,51;13;1;1
25339;1211;1239;49,03;1254;418;0,69;27,53;0,88;0,41;0,28;675;0,95;13;1;1
22380;1638;1736;51,18;1250;525;0,86;34,60;1,28;0,45;0,69;630;1,32;13;2;0
54542;2431;2351;56,15;1743;433;1,21;39,12;1,27;2,29;0,92;743;1,99;13;2;0
7880;1022;1076;48,82;1003;482;0,63;22,84;1,17;0,79;0,14;571;0,82;13;1;1
24188;863;835;46,50;885;349;0,62;27,17;0,83;0,91;0,44;461;0,85;13;2;0
11532;2621;2641;56,55;1857;601;1,28;42,59;1,05;2,59;1,03;773;2,24;13;1;1
3549;1084;1045;47,25;1078;273;0,63;24,57;0,86;1,18;0,27;638;0,84;13;2;0
1964;1302;1257;50,81;917;208;0,73;33,66;0,66;1,29;0,42;576;1,10;13;2;0
1385;2018;2095;54,95;987;233;1,01;26,64;1,17;0,21;0,39;679;1,38;13;1;1
