battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
109332;1435;1332;50,18;1099;255;1,03;40,34;0,60;1,54;0,93;653;1,72;26;2;0
18395;2129;2204;54,12;1663;436;0,99;26,00;1,48;0,65;0,33;765;1,34;26;1;1
30368;1789;1884;52,42;1444;511;0,96;27,33;1,32;0,65;0,51;719;1,32;26;2;0
17249;861;794;48,83;655;233;0,62;26,25;0,93;0,91;0,49;387;0,85;26;1;1
29173;917;879;48,87;652;259;0,65;20,46;1,19;1,56;0,34;502;0,81;26;2;0
43827;1515;1552;51,99;1082;389;0,94;33,39;1,00;1,17;0,61;643;1,42;26;2;0
76394;892;895;48,26;786;298;0,69;21,18;1,14;1,56;0,32;387;0,88;26;2;0
41543;869;879;47,93;699;289;0,59;25,11;0,78;0,47;0,26;431;0,79;26;1;1
40302;1601;1527;54,22;926;332;0,99;28,85;1,11;1,12;0,87;685;1,39;26;2;0
14219;1004;967;49,95;615;248;0,71;24,43;0,97;1,11;0,62;395;0,94;26;2;0
25287;795;849;47,00;815;400;0,58;24,02;1,09;1,06;0,24;575;0,76;26;2;0
199;1452;1434;45,23;836;220;0,97;22,11;0,87;0,37;0,59;580;1,25;26;1;1
16839;1795;1844;52,87;1088;511;0,93;27,82;1,52;0,34;0,61;571;1,29;26;1;1
66143;859;838;45,97;920;342;0,64;31,14;0,65;1,42;0,54;433;0,92;26;1;1
11655;385;332;45,17;332;162;0,38;22,77;0,78;0,24;0,30;269;0,50;26;2;0
860;1260;1207;48,14;690;164;0,74;22,44;0,78;1,70;0,05;536;0,96;26;1;1
56510;1146;1284;49,15;919;327;0,79;31,90;0,45;0,53;0,61;625;1,16;26;2;0
2786;1660;1664;50,90;1369;315;0,91;41,35;0,74;0,74;0,51;771;1,55;26;1;1
11324;745;697;47,19;616;183;0,65;25,49;0,51;0,85;0,35;391;0,87;26;1;1
25086;982;971;47,52;1038;406;0,55;18,42;1,09;0,54;0,22;545;0,67;26;2;0
8839;805;811;48,35;719;278;0,54;29,05;0,44;0,34;0,33;425;0,77;26;2;0
17546;494;431;46,88;364;155;0,47;22,84;0,73;0,82;0,34;257;0,61;26;1;1
2014;1982;2061;50,60;1587;418;1,08;36,44;1,12;0,90;0,51;845;1,70;26;1;1
7494;1239;1227;50,69;707;374;0,67;15,81;1,67;0,98;0,22;511;0,80;26;1;1
6322;1059;1028;48,39;1126;275;0,64;27,44;0,72;0,42;0,19;706;0,89;26;1;1
1547;899;846;46,48;644;194;0,64;20,69;0,77;0,81;0,38;431;0,80;26;2;0
696;566;431;44,97;458;132;0,45;28,30;0,45;0,28;0,48;396;0,63;26;2;0
673;833;817;47,25;301;326;0,53;21,25;1,98;0,65;0,23;392;0,67;26;1;1
475;1282;1300;49,05;982;342;0,77;24,21;0,80;1,22;0,25;618;1,02;26;1;1
166;2204;2045;55,42;1350;621;1,10;21,69;2,11;0,52;0,42;842;1,41;26;2;0
