battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
72690;1369;1340;48,47;1312;373;0,85;26,91;1,02;0,83;0,53;589;1,17;60;1;1
82382;846;859;47,42;737;326;0,68;26,60;0,87;1,32;0,59;540;0,92;60;1;1
27113;1193;1245;48,87;1051;278;0,74;25,30;0,67;0,27;0,30;559;0,99;60;2;0
11335;943;846;48,81;593;183;0,65;19,46;1,06;0,82;0,29;412;0,81;60;2;0
34380;1649;1803;49,74;1880;397;1,04;33,54;0,63;0,54;0,25;695;1,57;60;1;1
13358;662;626;45,34;743;234;0,48;24,48;0,54;0,55;0,35;506;0,64;60;2;0
35690;1190;1222;48,78;1235;395;0,82;28,36;0,73;0,76;0,30;646;1,14;60;1;1
9598;1221;1174;49,67;836;282;0,71;17,42;1,44;0,62;0,19;490;0,86;60;1;1
36167;563;536;45,38;670;260;0,44;26,47;0,58;0,35;0,31;491;0,59;60;2;0
24303;1088;1117;46,49;1243;437;0,63;24,82;1,02;0,58;0,17;665;0,84;60;2;0
2578;1134;1128;48,64;1096;317;0,65;26,53;0,93;1,03;0,37;625;0,89;60;2;0
11375;1339;1353;49,29;1253;394;0,70;16,71;1,24;0,87;0,20;684;0,84;60;1;1
22658;936;920;46,20;1130;356;0,61;26,99;0,71;0,59;0,28;644;0,83;60;2;0
