battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
50376;1190;1174;48,55;1069;334;0,78;28,13;0,93;0,93;0,44;608;1,08;23;2;1
34231;1024;1016;48,52;886;227;0,75;29,80;0,72;0,96;0,42;544;1,07;23;2;1
22328;1338;1394;50,26;1222;471;0,76;20,48;1,25;0,61;0,28;654;0,95;23;2;1
51435;1065;1061;48,49;1079;396;0,66;24,18;1,11;0,90;0,25;633;0,87;23;2;1
40752;882;803;47,03;810;245;0,64;29,18;0,66;1,12;0,37;552;0,91;23;1;0
81472;1376;1356;50,67;1131;306;0,86;34,66;0,69;1,26;0,73;473;1,31;23;1;0
42895;959;955;47,37;889;257;0,69;26,79;0,58;1,04;0,44;533;0,94;23;2;1
60823;1132;1019;48,13;988;211;0,83;39,65;0,40;0,70;0,63;496;1,37;23;1;0
5567;1033;989;48,66;825;219;0,62;19,35;0,75;1,34;0,30;510;0,77;23;2;1
19870;1183;1169;49,27;937;376;0,70;26,01;1,03;0,44;0,51;530;0,95;23;2;1
28499;1441;1477;51,09;1312;395;0,82;27,22;0,98;0,53;0,34;640;1,13;23;2;1
48195;2413;2525;57,36;2026;629;1,21;37,82;1,27;0,43;0,49;941;1,95;23;1;0
7237;683;599;44,42;541;185;0,45;22,19;0,67;0,75;0,30;345;0,58;23;2;1
31857;911;947;48,63;733;376;0,59;21,75;1,11;0,49;0,43;429;0,76;23;1;0
9268;731;657;45,75;722;266;0,43;15,52;1,05;0,60;0,10;450;0,51;23;1;0
31352;1018;1083;47,96;963;443;0,67;27,01;1,06;1,01;0,40;540;0,92;23;1;0
16582;978;954;46,47;1051;366;0,58;19,44;0,90;0,44;0,29;618;0,72;23;2;1
5872;1106;1074;50,31;727;278;0,70;26,91;1,07;0,70;0,42;592;0,96;23;1;0
34717;1351;1374;50,35;1379;399;0,81;29,52;1,05;1,00;0,16;749;1,15;23;1;0
62679;2247;2381;55,58;1741;503;1,15;35,78;1,11;0,55;0,65;755;1,79;23;2;1
2607;2312;2459;54,47;1698;614;1,10;34,64;1,47;0,25;0,47;812;1,69;23;1;0
26988;797;716;48,18;610;201;0,57;21,24;0,99;0,95;0,23;379;0,72;23;1;0
17939;1111;1132;48,95;1455;413;0,63;17,74;0,98;0,18;0,19;677;0,76;23;2;1
854;297;329;45,78;309;173;0,46;18,74;0,71;0,72;0,05;331;0,56;23;1;0
9611;4295;4912;65,98;3553;864;1,62;37,55;1,93;0,29;0,42;1268;2,60;23;2;1
8430;876;825;45,53;905;271;0,53;18,70;0,87;0,59;0,20;577;0,65;23;2;1
2051;1402;1398;51,05;1566;392;0,69;23,06;0,94;0,31;0,18;785;0,90;23;1;0
1097;2322;2411;55,42;2560;450;1,12;34,18;1,07;0,89;0,28;971;1,70;23;2;1
986;2428;2637;57,71;2600;471;1,05;25,86;1,42;0,63;0,15;1023;1,42;23;1;0
