battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
73015;1147;1122;48,14;1209;259;0,79;30,28;0,52;0,61;0,54;573;1,13;34;1;0
9143;1119;1160;49,21;1065;282;0,74;31,81;0,53;0,74;0,41;540;1,08;34;2;1
58789;1543;1549;51,60;1124;345;0,92;31,53;0,90;1,86;0,56;611;1,34;34;2;1
58740;1860;1785;54,39;1293;425;1,00;30,91;1,31;0,50;0,73;705;1,45;34;2;1
71466;1775;1858;51,44;1656;577;0,94;29,32;1,39;0,43;0,51;765;1,33;34;2;1
42175;974;959;47,54;911;276;0,63;28,18;0,57;0,56;0,43;503;0,88;34;1;0
27694;1581;1618;50,46;1605;447;0,85;24,90;1,13;0,70;0,24;711;1,13;34;2;1
41712;655;600;46,17;614;248;0,49;18,59;0,84;0,88;0,23;413;0,60;34;1;0
19725;1053;1037;48,03;947;287;0,65;23,98;0,83;1,08;0,27;507;0,86;34;2;1
44960;666;637;41,35;1022;347;0,51;24,16;0,61;0,87;0,12;502;0,67;34;1;0
6546;979;960;48,88;1001;321;0,66;28,54;0,68;0,45;0,36;538;0,92;34;1;0
33040;1293;1215;49,96;1016;316;0,82;24,62;1,07;0,42;0,57;511;1,09;34;2;1
35384;877;895;47,82;985;381;0,63;27,48;0,80;0,54;0,37;545;0,87;34;1;0
84705;1878;2059;53,26;1681;750;1,01;31,94;1,63;0,76;0,65;793;1,48;34;2;1
86458;971;949;48,03;892;356;0,61;20,12;0,98;1,05;0,24;538;0,77;34;1;0
43339;912;900;47,09;977;334;0,62;25,38;0,68;0,36;0,23;570;0,82;34;1;0
73546;972;963;47,39;998;433;0,53;17,38;1,29;0,43;0,34;535;0,64;34;2;1
32176;1400;1398;50,99;998;311;0,78;22,25;1,21;1,29;0,41;522;1,00;34;1;0
58931;857;831;46,89;991;322;0,55;20,15;0,74;0,45;0,19;555;0,69;34;1;0
5675;793;727;47,15;633;223;0,48;19,31;0,78;0,35;0,26;394;0,60;34;1;0
8022;1380;1400;47,91;1498;384;0,83;31,92;0,70;0,30;0,42;623;1,21;34;2;1
28674;3295;3495;58,65;2545;466;1,38;37,79;1,22;0,19;0,79;928;2,23;34;2;1
40838;952;916;47,56;833;305;0,56;22,50;0,89;0,64;0,40;488;0,72;34;1;0
75382;1834;1903;53,07;1503;480;1,02;32,31;1,14;1,07;0,44;756;1,50;34;1;0
20775;1287;1415;49,27;1295;503;0,72;28,72;0,83;0,43;0,45;527;1,01;34;2;1
6290;587;540;45,79;349;163;0,53;12,59;1,23;0,49;0,18;293;0,61;34;2;1
10002;1614;1617;50,57;1507;295;0,93;29,85;0,66;0,32;0,50;776;1,32;34;1;0
219;674;565;48,40;689;200;0,52;21,00;0,52;0,58;0,05;518;0,66;34;2;1
800;740;649;46,25;548;176;0,53;12,63;0,89;0,53;0,25;440;0,61;34;1;0
1871;1754;1829;51,74;1735;315;0,86;27,63;0,98;1,26;0,11;805;1,19;34;2;1
