battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
45658;1351;1222;49,55;1327;319;0,84;23,64;1,19;0,80;0,39;665;1,10;9;1;0
21146;1896;1746;52,15;1610;263;1,05;31,62;1,11;1,60;0,52;709;1,54;9;2;1
23234;1314;1233;50,99;894;201;0,81;22,66;1,13;0,59;0,50;423;1,05;9;2;1
27499;1406;1447;50,12;1249;349;0,90;34,12;0,64;0,66;0,81;665;1,36;9;2;1
72201;857;797;47,95;745;214;0,57;21,66;0,72;0,63;0,32;425;0,72;9;1;0
30106;2466;2681;57,11;1980;691;1,10;33,11;1,63;0,53;0,72;819;1,65;9;1;0
9379;1152;1201;49,26;1286;257;0,82;39,01;0,34;1,55;0,42;527;1,34;9;1;0
29501;1282;1295;49,14;982;281;0,83;26,42;0,86;0,58;0,38;530;1,12;9;2;1
61492;1790;1736;51,89;1547;422;1,06;33,14;0,90;0,51;0,76;726;1,58;9;1;0
53780;1098;1097;47,37;1217;407;0,66;17,81;1,23;0,47;0,25;600;0,81;9;2;1
28579;2405;2702;55,88;1943;682;1,14;33,98;1,51;0,47;0,46;803;1,72;9;2;1
12201;679;644;45,16;770;292;0,50;27,28;0,59;0,77;0,36;393;0,68;9;1;0
16201;1363;1373;49,39;1325;367;0,76;19,81;0,99;0,29;0,35;618;0,94;9;2;1
47083;1121;1204;48,14;1061;452;0,71;26,84;1,09;0,75;0,28;589;0,97;9;2;1
26082;768;739;46,73;711;318;0,49;19,95;0,87;0,79;0,19;472;0,61;9;2;1
11173;1151;1105;49,45;978;310;0,63;21,84;1,00;0,72;0,21;617;0,80;9;2;1
27;259;127;51,85;367;94;0,30;18,52;0,30;2,19;0,00;508;0,36;9;2;1
18631;2078;2258;53,60;1490;497;1,08;29,52;1,29;0,62;0,45;736;1,53;9;1;0
21705;2275;2417;57,57;2215;570;1,03;30,21;1,29;0,41;0,44;896;1,48;9;1;0
2963;1216;1185;49,68;722;229;0,80;28,65;0,84;0,60;0,72;543;1,13;9;1;0
30027;1370;1423;50,43;1144;464;0,74;22,74;1,23;0,60;0,36;600;0,95;9;1;0
21093;2362;2532;55,14;2243;541;1,05;32,54;1,30;0,28;0,40;923;1,55;9;2;1
7436;1158;1121;48,44;1066;359;0,60;15,32;1,30;0,37;0,15;631;0,71;9;1;0
7275;977;954;47,38;1115;372;0,51;16,85;1,14;0,33;0,14;607;0,61;9;1;0
3403;509;412;45,25;473;189;0,36;15,52;0,70;0,23;0,15;440;0,43;9;1;0
58808;1226;1225;49,82;1093;394;0,70;21,68;1,20;0,77;0,37;561;0,89;9;1;0
8168;1133;1145;49,73;1156;501;0,60;23,80;1,25;0,57;0,30;613;0,79;9;1;0
2895;1551;1629;52,37;1208;340;0,87;28,43;0,99;1,01;0,39;674;1,22;9;2;1
204;615;621;51,47;879;526;0,39;38,73;0,14;0,33;0,02;581;0,63;9;2;1
60;318;235;46,67;577;471;0,23;5,00;1,28;1,77;0,00;611;0,25;9;2;1
