battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
14987;1520;1333;51,45;966;120;0,89;31,99;0,89;1,07;0,76;433;1,31;14;2;0
50363;1071;1039;49,12;833;297;0,65;14,88;1,52;0,56;0,22;512;0,76;14;1;1
11670;3010;2995;60,45;2226;537;1,34;39,74;1,33;0,42;0,89;972;2,22;14;1;1
56249;995;974;46,07;966;348;0,63;24,56;1,03;0,54;0,36;595;0,83;14;1;1
30574;802;747;47,57;687;228;0,57;25,68;0,87;0,59;0,31;433;0,76;14;1;1
20224;1094;1063;48,68;758;259;0,70;23,05;1,15;0,59;0,56;413;0,90;14;2;0
14643;1198;1131;50,02;886;202;0,75;26,03;0,81;1,45;0,57;509;1,02;14;2;0
53063;1186;1163;50,60;819;302;0,77;27,84;1,03;0,82;0,60;497;1,07;14;2;0
14580;1096;1037;49,05;794;222;0,81;30,14;0,93;1,69;0,57;437;1,15;14;2;0
78111;1606;1604;52,64;958;332;1,02;38,70;1,08;1,99;0,92;658;1,67;14;2;0
102521;1402;1471;50,36;1193;391;0,88;29,69;1,02;1,52;0,37;539;1,25;14;1;1
21620;622;571;46,37;573;229;0,47;22,48;0,72;0,60;0,27;372;0,60;14;2;0
43326;1568;1627;52,30;1366;503;0,92;27,73;1,21;0,54;0,45;702;1,27;14;1;1
34752;972;979;48,90;729;301;0,66;28,51;0,78;1,23;0,58;420;0,92;14;1;1
48245;719;708;46,43;677;249;0,59;27,24;0,59;2,03;0,29;402;0,81;14;1;1
7207;1297;1284;49,55;1061;258;0,79;34,01;0,65;0,62;0,57;618;1,19;14;2;0
35025;1492;1571;51,37;1085;493;0,85;32,99;1,31;1,15;0,53;705;1,27;14;1;1
56065;1150;1122;48,73;1163;381;0,74;19,81;1,24;1,15;0,18;640;0,92;14;2;0
11147;850;812;44,61;938;253;0,55;27,84;0,50;0,38;0,33;530;0,76;14;1;1
17072;2365;2408;57,13;1515;351;1,28;37,39;1,05;1,98;0,44;827;2,05;14;2;0
6721;643;601;44,89;784;249;0,47;25,89;0,58;0,45;0,26;451;0,63;14;2;0
3325;949;918;47,76;893;240;0,56;22,68;0,75;0,76;0,15;579;0,73;14;1;1
9525;446;426;43,86;657;255;0,41;20,79;0,58;0,50;0,09;525;0,51;14;2;0
20621;1132;1105;49,50;971;350;0,64;18,53;1,02;0,75;0,35;490;0,78;14;1;1
3779;1407;1396;50,62;1234;307;0,84;34,82;0,86;0,64;0,33;728;1,29;14;1;1
8349;1041;959;49,41;763;250;0,62;24,93;0,92;0,70;0,36;498;0,82;14;1;1
8187;766;699;45,44;668;211;0,47;19,49;0,71;1,23;0,31;530;0,59;14;2;0
6518;297;276;44,85;277;130;0,31;25,47;0,22;0,48;0,23;254;0,42;14;1;1
986;348;283;43,00;359;119;0,40;18,97;0,48;2,18;0,50;366;0,49;14;2;0
4564;927;907;46,87;954;280;0,57;22,66;0,78;0,89;0,18;609;0,74;14;2;0
