battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
97676;1375;1394;50,61;1065;348;0,81;25,42;1,09;1,46;0,29;643;1,09;17;2;1
35926;1140;1139;50,00;834;341;0,71;20,54;1,35;1,00;0,38;490;0,89;17;1;0
59329;2805;2607;56,75;1802;460;1,42;47,53;1,30;0,74;1,61;833;2,70;17;1;0
12585;953;811;50,83;457;193;0,71;21,74;1,34;0,92;0,65;335;0,91;17;2;1
15196;974;943;47,96;933;369;0,58;19,64;1,15;0,26;0,23;606;0,72;17;2;1
47905;2357;2381;54,78;1981;501;1,25;39,95;1,06;0,69;0,86;864;2,09;17;1;0
5841;512;430;45,90;492;165;0,40;18,47;0,59;1,30;0,14;370;0,49;17;1;0
50194;755;711;47,77;614;216;0,60;27,97;0,60;0,49;0,41;408;0,83;17;1;0
29717;913;922;48,00;779;249;0,71;30,36;0,65;0,72;0,59;546;1,02;17;1;0
70921;1308;1334;49,42;1253;430;0,79;22,96;1,15;0,49;0,34;666;1,02;17;2;1
55178;1488;1500;52,92;1231;444;0,78;18,39;1,37;0,46;0,50;551;0,95;17;1;0
114398;1854;1928;53,59;1611;535;1,00;27,08;1,31;0,75;0,43;700;1,36;17;2;1
12933;1007;968;48,14;736;238;0,71;18,12;0,89;0,60;0,35;421;0,87;17;2;1
15658;652;608;47,45;452;156;0,58;23,33;0,61;0,68;0,48;285;0,75;17;1;0
5643;597;530;46,22;463;204;0,47;16,89;0,97;0,94;0,26;358;0,57;17;2;1
5122;1571;1643;51,23;1271;384;0,85;29,09;1,01;0,76;0,31;695;1,20;17;2;1
43428;1386;1417;50,49;1281;430;0,76;27,46;0,93;1,11;0,33;607;1,04;17;1;0
51591;1661;1694;51,00;1381;457;0,86;22,92;1,42;0,29;0,44;769;1,11;17;2;1
33628;1675;1717;52,64;1602;701;1,00;36,71;1,24;1,06;0,51;711;1,58;17;2;1
21042;746;688;46,74;641;224;0,52;21,62;0,76;0,74;0,26;503;0,67;17;1;0
5065;1634;1665;52,00;1310;359;0,86;40,85;0,88;1,26;0,64;758;1,46;17;2;1
13610;700;605;46,79;515;183;0,45;22,24;0,74;1,06;0,09;401;0,58;17;1;0
109712;1995;1680;54,61;1187;197;1,20;30,10;1,21;0,95;0,90;630;1,71;17;2;1
2788;1222;1247;51,04;1127;378;0,66;22,70;1,02;1,48;0,12;528;0,86;17;1;0
14315;1140;1130;48,87;975;258;0,74;30,81;0,70;1,67;0,47;554;1,07;17;2;1
11036;2268;2398;55,90;1980;611;1,10;28,51;1,44;0,85;0,49;893;1,54;17;1;0
30542;2132;2313;55,71;1877;670;1,02;28,34;1,52;0,52;0,37;854;1,43;17;1;0
492;735;600;49,59;674;193;0,52;32,72;0,52;0,75;0,98;542;0,77;17;2;1
87051;853;876;48,85;659;227;0,69;24,78;0,66;0,86;0,38;370;0,92;17;2;1
25;141;152;24,00;482;120;0,36;16,00;0,56;0,32;0,00;440;0,43;17;1;0
