battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
47752;1785;1666;52,31;1499;321;0,96;32,31;1,08;0,98;0,51;698;1,42;810;1;1
33718;1828;1802;53,66;1283;419;1,01;30,21;1,31;0,67;0,69;726;1,45;810;2;0
33135;1208;1190;49,74;1031;400;0,80;25,37;1,07;0,94;0,62;474;1,08;810;1;1
30057;432;346;47,37;318;116;0,48;28,30;0,72;1,39;0,39;272;0,67;810;2;0
45047;2248;2251;56,85;1682;468;1,19;37,81;1,11;0,68;0,77;848;1,91;810;1;1
30736;1275;1310;49,30;1123;342;0,80;34,17;0,76;0,66;0,47;642;1,21;810;1;1
7585;140;49;45,26;184;41;0,24;17,71;0,67;1,30;0,44;215;0,29;810;2;0
58438;2582;2615;58,58;1803;608;1,33;38,76;1,46;1,00;0,83;893;2,17;810;1;1
67878;1389;1356;51,62;999;270;0,96;29,06;0,90;0,80;0,52;517;1,35;810;2;0
48300;2105;2217;53,33;1645;500;1,05;27,54;1,35;0,45;0,72;669;1,44;810;1;1
22844;797;760;47,95;624;244;0,60;18,78;1,02;0,88;0,29;385;0,74;810;1;1
72280;1578;1623;50,87;1335;422;0,89;27,16;1,13;1,09;0,41;720;1,22;810;1;1
22749;1091;1052;49,08;988;301;0,65;14,97;1,18;0,38;0,21;532;0,76;810;1;1
10433;296;240;43,55;350;163;0,31;13,11;0,67;0,39;0,19;353;0,36;810;2;0
4012;710;623;46,09;485;200;0,45;21,01;0,87;1,13;0,31;363;0,57;810;2;0
32800;1181;1246;49,47;924;328;0,78;28,65;0,86;0,57;0,51;541;1,10;810;2;0
15830;1070;1032;49,44;749;254;0,76;27,85;0,74;1,52;0,54;388;1,06;810;2;0
6790;850;822;47,57;873;282;0,59;28,13;0,59;0,97;0,52;530;0,82;810;1;1
47393;1933;2029;52,97;1624;399;0,93;29,53;1,13;0,50;0,36;665;1,32;810;2;0
6680;1363;1371;49,52;1199;373;0,76;20,72;1,24;1,28;0,27;701;0,96;810;2;0
4703;873;813;47,59;634;239;0,55;19,82;0,79;0,74;0,34;459;0,69;810;2;0
20172;36;8;42,47;106;109;0,14;20,96;0,44;0,65;0,10;203;0,18;810;1;1
1972;553;498;46,04;450;129;0,48;27,23;0,37;0,36;0,16;348;0,66;810;1;1
13327;624;629;46,86;606;367;0,42;23,88;1,05;0,56;0,39;519;0,56;810;2;0
48556;1372;1242;49,87;1036;265;0,86;25,60;1,17;0,83;0,48;485;1,16;810;2;0
63823;1045;1049;48,76;948;399;0,65;18,14;1,27;0,54;0,34;513;0,80;810;2;0
220;2185;1952;57,27;1054;255;1,14;34,09;1,42;2,97;1,26;756;1,72;810;1;1
62983;871;859;49,21;596;307;0,59;17,26;1,56;0,61;0,28;404;0,71;810;1;1
420;900;759;47,86;467;198;0,54;20,95;1,10;2,17;0,05;404;0,68;810;2;0
9472;1299;1376;49,81;1142;325;0,78;28,24;0,80;1,10;0,28;649;1,08;810;1;1
