battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
72690;1369;1340;48,47;1312;373;0,85;26,91;1,02;0,83;0,53;589;1,17;1;2;1
82382;846;859;47,42;737;326;0,68;26,60;0,87;1,32;0,59;540;0,92;1;2;1
24237;1604;1601;51,15;1153;364;0,85;22,18;1,28;0,38;0,49;588;1,09;1;1;0
34380;1649;1803;49,74;1880;397;1,04;33,54;0,63;0,54;0,25;695;1,57;1;2;1
35690;1190;1222;48,78;1235;395;0,82;28,36;0,73;0,76;0,30;646;1,14;1;2;1
9598;1221;1174;49,67;836;282;0,71;17,42;1,44;0,62;0,19;490;0,86;1;2;1
12307;2330;2444;55,85;2053;567;1,17;29,68;1,35;0,38;0,58;851;1,66;1;1;0
11375;1339;1353;49,29;1253;394;0,70;16,71;1,24;0,87;0,20;684;0,84;1;2;1
8956;538;500;46,04;552;310;0,38;15,32;1,01;0,58;0,09;442;0,45;1;1;0
33413;412;360;44,45;493;241;0,35;15,32;0,62;0,63;0,15;363;0,41;1;1;0
26377;493;437;45,39;452;189;0,47;28,24;0,49;1,37;0,40;342;0,65;1;1;0
4644;582;492;45,80;622;159;0,45;25,34;0,50;0,87;0,32;395;0,61;1;1;0
1630;4480;4437;64,60;3768;828;1,71;36,99;2,11;0,04;0,93;1255;2,71;1;1;0
