battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
38062;1833;1555;52,80;1396;261;1,05;34,02;1,13;1,40;1,00;709;1,59;83;1;0
32628;1096;1081;49,39;856;422;0,62;25,16;1,28;0,82;0,31;495;0,83;83;1;0
62004;1269;1213;49,87;1127;340;0,92;27,56;0,92;1,09;0,57;479;1,26;83;2;1
22765;1407;1372;50,15;1132;341;0,72;14,68;1,37;0,45;0,25;627;0,84;83;2;1
30220;1268;1266;50,46;1019;334;0,81;23,93;0,98;0,37;0,50;487;1,06;83;2;1
5936;529;507;43,04;454;226;0,40;15,11;1,02;0,41;0,16;358;0,48;83;1;0
5858;488;503;45,75;499;402;0,40;19,29;1,38;0,88;0,30;455;0,50;83;2;1
90126;1206;1239;50,43;904;327;0,79;28,08;0,99;0,64;0,56;497;1,10;83;2;1
56177;884;898;47,09;822;252;0,66;28,01;0,51;0,47;0,57;421;0,92;83;1;0
39329;1768;1718;54,16;1271;326;1,03;39,34;0,92;2,23;1,03;553;1,70;83;1;0
8258;778;816;47,53;589;239;0,66;22,67;0,81;1,30;0,42;357;0,85;83;1;0
35134;2536;2847;57,68;2218;743;1,21;33,04;1,50;0,73;0,45;884;1,80;83;1;0
52055;2842;3067;59,30;2131;590;1,22;31,23;1,54;0,61;0,55;846;1,77;83;2;1
61358;2873;2924;61,73;1977;559;1,32;34,90;1,53;0,49;0,59;885;2,02;83;2;1
27992;1297;1430;51,22;1183;459;0,79;23,99;1,34;0,59;0,34;475;1,04;83;1;0
55145;1574;1624;52,29;1175;364;1,02;28,27;0,98;0,71;0,50;673;1,42;83;2;1
17722;1142;1152;48,76;830;295;0,70;26,43;0,93;0,49;0,52;492;0,96;83;1;0
29798;2568;2762;56,38;1865;632;1,12;27,49;1,69;0,22;0,62;858;1,54;83;1;0
29611;1828;1872;52,58;1537;445;1,08;29,19;1,11;0,33;0,37;732;1,52;83;2;1
14521;2017;2192;55,94;1633;495;0,99;34,33;1,09;0,46;0,46;715;1,50;83;1;0
38590;949;893;47,20;789;295;0,62;15,11;1,21;0,40;0,23;449;0,73;83;2;1
2907;1522;1506;51,26;1205;400;0,75;14,28;1,57;0,40;0,17;729;0,88;83;2;1
9710;1111;1096;47,42;943;301;0,64;21,86;1,09;0,36;0,17;533;0,82;83;2;1
25298;1760;1836;53,22;1472;447;1,00;30,71;1,06;0,99;0,44;611;1,44;83;2;1
22637;1227;1051;50,13;1054;157;0,75;24,12;1,12;1,11;0,41;507;0,99;83;1;0
94904;1334;1354;50,50;1150;448;0,83;28,34;1,16;0,88;0,47;596;1,16;83;1;0
28;599;678;35,71;1189;359;0,57;14,29;0,57;0,00;0,00;675;0,67;83;1;0
5625;853;801;47,24;689;284;0,58;27,06;1,01;1,12;0,30;476;0,79;83;2;1
5061;1057;1063;49,63;915;389;0,60;17,49;1,11;0,38;0,19;650;0,72;83;1;0
2599;522;421;45,63;735;259;0,37;27,24;0,62;1,46;0,24;555;0,51;83;2;1
