battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
29302;2393;2371;58,16;1607;492;1,23;41,21;1,16;1,05;1,03;787;2,09;202;1;1
78203;751;738;46,45;781;306;0,53;14,87;1,22;1,00;0,15;534;0,62;202;2;0
8582;720;650;46,71;724;222;0,52;23,41;0,68;1,11;0,27;526;0,68;202;2;0
9753;1059;1038;49,59;732;285;0,67;21,76;0,98;0,84;0,47;522;0,85;202;1;1
7210;378;300;43,91;363;167;0,33;17,48;0,73;1,10;0,17;344;0,40;202;2;0
4085;284;194;44,77;187;77;0,33;18,21;0,68;0,74;0,31;202;0,40;202;1;1
16582;1359;1355;51,78;932;307;0,80;24,44;1,25;0,73;0,34;504;1,06;202;2;0
51780;2407;2372;55,28;1962;617;1,25;41,45;1,22;0,81;1,07;873;2,14;202;1;1
10471;1093;1160;44,82;1250;488;0,69;18,77;1,26;0,59;0,24;667;0,85;202;1;1
63869;1945;2084;56,21;1507;489;1,00;33,83;1,14;1,51;0,54;777;1,52;202;1;1
45373;2264;2345;54,85;1564;501;1,11;29,15;1,41;0,66;0,53;751;1,57;202;1;1
60138;1852;1916;53,74;1437;451;0,99;26,94;1,23;0,60;0,40;779;1,36;202;2;0
18647;895;838;46,68;829;283;0,57;19,61;0,98;0,63;0,18;469;0,70;202;2;0
53049;1570;1630;50,58;1443;406;1,05;38,20;0,71;0,57;0,57;617;1,70;202;2;0
59257;1003;1066;48,12;972;376;0,71;29,62;0,62;0,89;0,57;545;1,01;202;1;1
25907;1721;1779;50,54;1439;467;0,92;20,97;1,60;0,61;0,24;678;1,16;202;2;0
15576;1041;1017;49,07;951;314;0,63;28,49;0,71;0,89;0,35;586;0,89;202;2;0
38873;3049;3438;61,06;2398;795;1,37;37,84;1,43;0,60;0,52;1051;2,20;202;1;1
15614;1689;1681;51,95;1385;452;0,82;21,59;1,44;0,50;0,42;607;1,04;202;1;1
35085;640;588;45,74;714;285;0,51;19,50;0,85;0,76;0,25;493;0,63;202;2;0
12843;885;891;46,80;862;444;0,49;14,37;1,32;0,39;0,13;514;0,58;202;2;0
41145;1507;1537;52,67;1224;459;0,95;27,20;1,58;1,62;0,44;671;1,31;202;2;0
46051;1912;1825;54,18;1476;351;1,02;31,63;1,14;1,10;0,63;617;1,50;202;1;1
14236;1261;1160;50,26;967;377;0,62;16,65;1,66;0,65;0,23;583;0,75;202;1;1
13630;755;742;46,17;706;261;0,49;23,11;0,68;0,56;0,22;473;0,64;202;2;0
2902;429;449;46,18;375;219;0,34;24,47;0,45;0,51;0,24;336;0,46;202;1;1
2752;903;802;48,47;699;245;0,45;11,70;1,54;0,22;0,10;521;0,51;202;1;1
1280;1804;1837;52,66;1509;679;0,83;31,48;1,82;0,74;0,42;797;1,22;202;2;0
769;657;732;43,56;600;229;0,55;36,41;0,20;0,20;0,40;427;0,87;202;2;0
175;11;0;37,71;159;208;0,06;17,71;0,38;0,17;0,04;421;0,08;202;1;1
