battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
25884;1365;1233;51,08;1083;269;0,84;24,27;1,16;0,72;0,43;551;1,11;34;2;1
54358;1058;985;46,73;1083;253;0,68;20,81;1,18;0,72;0,30;493;0,86;34;1;0
8519;1270;1257;48,47;1227;411;0,65;18,91;1,16;0,30;0,34;652;0,80;34;2;1
51930;1032;1015;48,02;898;258;0,75;26,83;0,77;1,55;0,46;551;1,03;34;1;0
21606;589;500;47,32;490;178;0,44;14,65;0,85;1,53;0,19;361;0,51;34;1;0
34149;889;866;48,03;967;384;0,60;21,04;1,16;0,90;0,24;562;0,76;34;2;1
43521;1899;1848;53,11;1199;409;1,12;44,53;1,13;1,28;1,15;567;2,03;34;1;0
51878;1350;1352;49,90;990;289;0,83;28,18;0,91;0,71;0,56;487;1,15;34;1;0
26526;1651;1777;52,15;1266;438;0,91;30,93;1,12;1,16;0,59;670;1,32;34;1;0
118281;892;891;48,17;821;290;0,63;22,36;0,77;0,55;0,34;482;0,81;34;2;1
23346;738;850;47,29;727;572;0,54;22,56;1,60;0,67;0,24;520;0,69;34;1;0
33360;923;901;47,16;1065;408;0,61;25,26;0,98;1,30;0,34;607;0,82;34;2;1
9337;536;480;44,65;569;269;0,39;15,47;0,84;0,62;0,20;399;0,46;34;1;0
12825;1378;1376;51,13;1082;264;0,85;27,60;0,88;0,59;0,35;570;1,18;34;2;1
2301;524;463;45,33;448;170;0,43;20,08;0,62;1,15;0,13;398;0,53;34;2;1
7908;1296;1296;51,10;849;389;0,78;23,96;1,36;0,26;0,45;455;1,03;34;2;1
114;331;141;55,26;285;133;0,25;36,84;0,31;1,82;0,63;453;0,40;34;2;1
112624;815;911;47,63;796;336;0,58;34,43;0,32;0,65;0,46;465;0,88;34;1;0
7415;1398;1396;50,56;1026;268;0,81;30,98;0,72;0,90;0,43;579;1,17;34;2;1
2827;753;616;47,15;682;205;0,49;21,12;0,71;0,50;0,28;495;0,62;34;2;1
22844;1069;1087;49,67;886;326;0,66;24,99;0,77;1,00;0,52;422;0,88;34;2;1
1424;492;513;42,98;682;225;0,45;23,74;0,47;0,83;0,22;437;0,59;34;2;1
12728;941;908;47,67;659;264;0,58;26,52;0,89;1,82;0,41;510;0,79;34;1;0
39047;1074;979;50,50;723;210;0,81;34,95;0,69;1,56;0,78;389;1,25;34;1;0
15656;1363;1456;50,40;1197;309;0,76;32,44;0,62;0,65;0,41;552;1,12;34;2;1
27796;2766;2945;56,84;2122;725;1,34;32,94;1,80;0,99;0,46;987;2,00;34;1;0
226;573;499;47,35;981;288;0,46;34,96;0,22;0,14;0,27;622;0,71;34;1;0
986;348;283;43,00;359;119;0,40;18,97;0,48;2,18;0,50;366;0,49;34;2;1
866;1152;1090;44,92;1095;220;0,68;21,25;0,89;1,20;0,32;617;0,87;34;1;0
680;243;253;40,44;478;209;0,41;20,00;0,43;0,39;0,14;454;0,51;34;1;0
