battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
35203;1215;1245;49,96;1091;427;0,74;25,48;1,20;0,86;0,29;623;1,00;104;2;0
68471;1291;1197;51,47;889;206;0,92;30,77;0,95;3,13;0,76;583;1,33;104;2;0
3708;344;260;45,20;291;102;0,44;19,77;0,58;0,92;0,38;268;0,55;104;2;0
64679;1548;1406;50,91;1282;264;0,87;26,30;1,10;0,68;0,67;633;1,18;104;2;0
32408;1281;1314;49,69;1075;371;0,77;26,09;1,06;0,42;0,28;638;1,04;104;2;0
63775;1166;1146;49,54;929;367;0,70;16,86;1,30;1,00;0,37;616;0,85;104;1;1
47576;1018;921;49,27;777;248;0,68;24,98;1,13;1,42;0,56;412;0,91;104;2;0
14327;812;724;48,06;634;208;0,57;17,25;1,13;0,74;0,37;362;0,69;104;1;1
56640;1646;1574;51,17;1504;387;0,99;26,81;1,08;0,36;0,59;726;1,35;104;1;1
8747;651;525;47,98;460;182;0,50;21,78;1,06;1,20;0,31;349;0,64;104;1;1
33605;1407;1361;51,69;1049;348;0,90;29,72;1,08;1,04;0,69;584;1,28;104;1;1
14369;875;826;47,07;939;316;0,58;25,14;0,92;0,98;0,26;587;0,77;104;1;1
43730;1155;1198;47,65;1203;417;0,73;27,52;0,85;0,91;0,46;595;1,00;104;1;1
33395;775;712;47,26;794;288;0,53;24,79;0,77;0,60;0,29;458;0,70;104;1;1
72819;1853;1985;52,95;1631;715;0,93;23,93;1,69;0,24;0,31;772;1,22;104;1;1
20529;1530;1534;50,20;1048;396;0,81;17,51;1,56;0,46;0,32;599;0,98;104;1;1
30445;1299;1386;49,81;1087;377;0,87;34,20;0,68;0,61;0,55;526;1,32;104;1;1
38583;1577;1629;50,70;1558;616;0,85;25,01;1,51;0,43;0,52;686;1,13;104;2;0
21475;2605;2850;55,27;2317;604;1,15;28,81;1,54;0,23;0,39;900;1,61;104;2;0
221;532;448;45,25;501;148;0,43;18,55;0,85;1,64;0,24;412;0,52;104;2;0
5695;994;979;47,88;926;321;0,62;26,94;0,89;0,89;0,20;629;0,85;104;2;0
2163;1625;1609;50,76;1746;304;0,72;26,26;0,74;0,58;0,23;812;0,98;104;1;1
25562;1451;1571;52,25;1158;483;0,89;29,96;1,25;1,19;0,35;719;1,27;104;2;0
43228;913;918;47,43;873;353;0,59;24,07;0,94;0,72;0,32;417;0,77;104;2;0
33870;1183;1155;49,38;1106;327;0,71;24,17;1,03;1,23;0,36;530;0,93;104;1;1
48182;1009;958;48,01;911;240;0,73;29,22;0,59;0,34;0,58;447;1,03;104;2;0
16174;1153;1175;48,14;1051;326;0,74;24,97;0,87;2,20;0,31;510;0,99;104;1;1
3284;2506;2579;55,39;2094;497;1,11;24,42;1,54;0,23;0,45;942;1,47;104;2;0
1156;241;193;44,29;256;124;0,35;27,68;0,40;1,26;0,33;262;0,49;104;2;0
400;291;231;46,00;471;203;0,37;21,75;0,28;1,33;0,06;490;0,47;104;1;1
