battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
14801;1631;1381;53,82;964;209;1,03;29,48;1,29;1,44;1,09;593;1,45;14;2;0
46547;1470;1499;50,30;1376;433;0,82;27,78;1,04;0,31;0,50;651;1,13;14;1;1
3778;737;646;47,54;541;156;0,54;26,10;0,71;1,85;0,39;378;0,73;14;2;0
9170;1182;1167;50,17;874;218;0,75;27,91;0,76;0,83;0,55;463;1,04;14;1;1
46611;485;483;46,09;379;161;0,59;30,10;0,55;0,52;0,71;329;0,84;14;2;0
77531;1656;1652;54,08;1266;404;1,00;26,99;1,39;0,62;0,51;795;1,37;14;2;0
17868;1171;1178;49,78;1156;254;0,72;25,15;0,61;0,82;0,38;607;0,96;14;1;1
90186;1006;1013;49,32;845;385;0,64;23,22;1,53;1,07;0,33;553;0,84;14;1;1
35957;1747;1789;50,60;1743;379;1,03;30,00;0,93;0,56;0,50;672;1,47;14;1;1
22899;722;694;45,33;863;308;0,54;25,86;0,64;0,82;0,32;530;0,73;14;2;0
27460;1767;1871;52,68;1560;526;0,92;29,90;1,21;0,30;0,58;737;1,32;14;1;1
6070;496;457;45,35;493;226;0,44;15,95;0,81;0,98;0,13;408;0,52;14;1;1
36042;844;791;46,68;803;274;0,53;18,79;0,85;0,31;0,26;517;0,65;14;2;0
17049;1504;1470;51,69;1000;363;0,99;35,67;0,92;2,04;0,54;574;1,54;14;1;1
30520;1456;1501;50,87;1122;365;0,86;18,32;1,13;1,06;0,26;640;1,05;14;1;1
15474;496;469;44,59;567;252;0,43;25,11;0,64;0,50;0,17;433;0,57;14;1;1
112202;515;603;46,47;581;443;0,44;19,16;1,34;0,47;0,26;448;0,54;14;2;0
19790;803;797;47,90;639;247;0,65;27,41;0,72;0,98;0,47;402;0,90;14;2;0
69979;295;250;44,19;412;184;0,36;19,47;0,52;1,26;0,10;325;0,45;14;2;0
11394;915;884;46,51;1046;432;0,53;18,71;1,19;0,63;0,27;609;0,65;14;1;1
3252;774;674;45,20;819;281;0,47;12,76;0,96;0,29;0,14;599;0,54;14;2;0
4827;1367;1413;50,45;1293;460;0,76;23,16;1,24;0,30;0,32;736;0,99;14;1;1
31545;2356;2522;56,35;1780;418;1,10;35,42;1,11;0,89;0,45;750;1,71;14;2;0
40141;1911;1871;53,34;1528;433;1,04;31,28;1,14;0,92;0,83;680;1,51;14;2;0
23265;1786;1807;53,18;1337;489;0,96;25,13;1,40;0,43;0,48;637;1,28;14;1;1
23601;2404;2222;56,76;1605;390;1,29;31,76;1,43;0,68;1,04;696;1,89;14;2;0
30651;733;692;46,18;665;244;0,56;32,66;0,59;0,86;0,37;532;0,83;14;2;0
1396;597;492;46,49;625;212;0,42;22,42;0,70;0,21;0,09;475;0,54;14;1;1
6348;428;340;44,82;366;175;0,29;9,22;1,09;0,34;0,09;305;0,32;14;2;0
1362;2814;2927;58,88;2215;359;1,12;25,11;1,47;0,61;0,29;1018;1,50;14;1;1
