battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
86977;1008;1004;47,77;985;350;0,67;19,70;0,92;0,70;0,32;534;0,83;26;2;1
56909;1579;1480;51,13;1417;336;0,96;35,79;0,85;1,54;0,79;705;1,50;26;2;1
100371;1176;1142;50,32;912;344;0,75;21,68;1,24;0,50;0,44;484;0,95;26;1;0
48291;1426;1393;50,68;1285;442;0,73;22,14;1,25;0,37;0,43;697;0,93;26;1;0
68099;772;747;46,32;771;288;0,54;24,69;0,75;0,33;0,23;404;0,72;26;1;0
56904;1713;1596;55,38;1125;448;0,96;31,40;1,63;0,93;0,67;599;1,40;26;1;0
33207;1203;1248;48,81;1282;432;0,71;24,42;0,88;0,56;0,34;624;0,93;26;2;1
101284;1358;1418;50,57;1100;343;0,89;29,31;0,80;0,75;0,65;485;1,25;26;1;0
26377;1252;1324;49,14;1146;402;0,74;30,22;0,86;0,51;0,44;521;1,06;26;1;0
43394;1260;1289;50,15;1063;414;0,75;25,13;1,09;1,48;0,34;594;1,00;26;2;1
13289;707;690;46,47;702;289;0,48;16,86;0,91;0,47;0,13;398;0,58;26;1;0
72027;1177;1151;50,88;818;294;0,80;14,78;1,57;0,42;0,32;427;0,94;26;1;0
49934;757;635;47,81;663;168;0,57;21,56;0,90;0,68;0,37;342;0,72;26;2;1
64747;1260;1170;49,61;986;345;0,84;26,37;1,13;1,48;0,54;539;1,14;26;2;1
13406;1575;1626;51,83;1487;382;0,85;32,75;0,87;0,28;0,39;736;1,27;26;2;1
42564;1442;1378;50,79;1098;236;0,89;33,37;0,70;1,05;0,81;541;1,34;26;1;0
11610;1952;2061;54,78;1635;596;1,02;30,43;1,40;0,79;0,48;792;1,47;26;2;1
69546;1307;1285;50,21;973;349;0,92;28,33;1,06;1,06;0,51;516;1,28;26;2;1
56513;1494;1453;50,18;1505;353;1,02;38,64;0,55;0,79;0,54;607;1,66;26;2;1
1984;943;933;46,52;875;237;0,59;21,22;0,95;0,56;0,09;601;0,75;26;1;0
38995;1718;1707;52,74;1204;411;1,03;27,53;1,14;1,21;0,55;621;1,42;26;1;0
34182;2139;2099;54,29;1585;397;1,13;31,23;1,23;0,80;0,63;639;1,64;26;2;1
33413;412;360;44,45;493;241;0,35;15,32;0,62;0,63;0,15;363;0,41;26;1;0
12401;769;714;46,96;624;263;0,46;14,21;1,10;0,63;0,26;413;0,53;26;1;0
26232;1033;1057;48,63;767;268;0,62;22,28;0,85;0,45;0,43;439;0,80;26;2;1
22766;1940;1995;53,09;1327;347;1,01;25,55;1,16;0,95;0,71;580;1,36;26;2;1
25779;1275;1258;50,17;1103;325;0,78;27,41;0,93;0,83;0,47;564;1,07;26;2;1
6783;895;885;48,37;850;423;0,60;22,25;1,17;0,54;0,27;449;0,77;26;1;0
17462;2157;2108;54,47;1560;315;1,14;39,04;0,81;1,36;0,85;539;1,88;26;1;0
27419;1056;1095;48,02;983;354;0,64;27,69;0,71;0,66;0,26;514;0,89;26;2;1
