battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
29177;1489;1425;51,57;1056;333;0,90;29,17;1,16;1,03;0,70;621;1,27;19;1;1
14250;2050;1916;55,66;1464;220;1,17;37,83;0,86;1,31;0,92;708;1,88;19;2;0
12279;1972;1680;52,69;1245;247;1,14;34,59;1,14;1,43;1,34;660;1,74;19;1;1
25773;2281;2285;55,22;1717;453;1,21;33,89;1,31;1,00;0,75;838;1,83;19;1;1
5669;906;883;49,25;735;297;0,61;24,01;1,15;1,00;0,30;493;0,81;19;1;1
17019;1497;1317;51,27;1046;320;0,88;25,97;1,45;0,84;0,78;666;1,19;19;1;1
50614;1681;1655;51,82;1206;410;0,97;23,17;1,44;1,11;0,50;654;1,27;19;1;1
12537;1057;1029;48,61;907;282;0,71;31,30;0,78;1,15;0,59;580;1,04;19;1;1
37528;1210;1320;50,03;1174;466;0,80;28,63;1,03;0,39;0,27;694;1,12;19;2;0
44751;2356;2587;56,65;1690;566;1,16;32,35;1,37;0,57;0,68;774;1,71;19;2;0
79213;1948;1937;53,70;1588;464;1,02;30,19;1,29;0,92;0,59;731;1,46;19;1;1
14327;812;724;48,06;634;208;0,57;17,25;1,13;0,74;0,37;362;0,69;19;2;0
13531;882;830;49,87;475;186;0,67;26,61;0,87;1,05;0,55;334;0,92;19;2;0
84718;658;625;45,40;694;283;0,50;20,84;0,90;0,62;0,25;380;0,63;19;1;1
41534;1782;1813;53,60;1180;292;1,05;34,61;0,78;0,66;0,75;608;1,61;19;2;0
7090;385;381;43,65;439;225;0,35;17,28;0,62;0,31;0,22;303;0,43;19;2;0
35269;2205;2269;55,16;1538;569;1,10;29,21;1,49;0,43;0,81;776;1,56;19;1;1
24237;1604;1601;51,15;1153;364;0,85;22,18;1,28;0,38;0,49;588;1,09;19;1;1
66143;859;838;45,97;920;342;0,64;31,14;0,65;1,42;0,54;433;0,92;19;2;0
4382;1001;953;47,40;953;329;0,60;16,73;1,11;0,45;0,11;605;0,72;19;1;1
12307;2330;2444;55,85;2053;567;1,17;29,68;1,35;0,38;0,58;851;1,66;19;1;1
18957;1682;1838;52,44;1630;446;0,92;34,88;0,80;0,62;0,33;772;1,41;19;1;1
27949;1009;981;47,43;917;273;0,61;22,46;0,83;0,89;0,24;472;0,78;19;2;0
20970;1031;988;47,73;869;275;0,65;25,41;0,86;1,02;0,36;454;0,87;19;2;0
22908;1920;2029;55,28;1313;471;0,96;28,16;1,33;1,09;0,59;618;1,34;19;2;0
103320;1381;1442;49,90;1224;480;0,87;33,54;1,03;0,62;0,65;528;1,31;19;2;0
18265;816;770;48,23;655;302;0,56;20,10;1,03;0,50;0,35;394;0,71;19;1;1
1643;1567;1615;51,92;1236;309;0,83;34,33;0,80;0,65;0,63;690;1,26;19;2;0
11;766;526;72,73;1132;188;0,91;54,55;0,36;0,00;0,00;833;2,00;19;2;0
40;481;302;50,00;921;234;0,30;27,50;0,43;2,33;0,00;663;0,41;19;2;0
