battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
40903;656;588;46,78;576;179;0,55;24,74;0,68;1,17;0,46;342;0,73;104;1;1
66220;1941;1847;53,16;1556;365;1,04;27,91;1,19;0,79;0,59;730;1,45;104;2;0
62613;661;646;46,00;697;221;0,57;27,74;0,49;1,10;0,29;461;0,78;104;2;0
41889;981;987;47,83;992;328;0,72;26,03;0,81;0,72;0,45;560;0,97;104;2;0
37296;679;661;45,51;813;372;0,47;21,52;0,99;1,04;0,18;521;0,59;104;1;1
8478;948;867;47,98;706;201;0,58;20,11;0,84;1,24;0,43;442;0,72;104;1;1
47203;1049;1073;48,46;1003;414;0,70;21,68;1,22;0,70;0,43;618;0,90;104;2;0
7230;1409;1454;49,89;970;342;0,83;25,99;1,20;1,09;0,33;596;1,12;104;2;0
94707;1409;1556;52,67;1207;470;0,87;29,32;0,95;1,04;0,30;656;1,24;104;2;0
36120;1031;1091;47,79;960;341;0,69;26,16;0,73;1,16;0,24;562;0,93;104;1;1
22749;1091;1052;49,08;988;301;0,65;14,97;1,18;0,38;0,21;532;0,76;104;1;1
11319;975;870;49,72;576;218;0,65;14,54;1,58;0,63;0,17;408;0,76;104;2;0
5859;987;981;47,40;884;294;0,60;22,51;0,87;0,66;0,20;536;0,77;104;2;0
15150;801;692;47,49;578;196;0,51;15,14;0,99;0,65;0,22;390;0,60;104;2;0
30197;1498;1558;50,97;1200;405;0,85;28,55;1,08;0,21;0,44;678;1,19;104;2;0
7579;2672;2827;56,12;2356;654;1,21;24,67;1,95;0,31;0,54;957;1,60;104;2;0
3162;1090;1177;45,76;847;255;0,79;26,28;0,72;0,52;0,61;525;1,07;104;1;1
16995;446;350;44,75;462;169;0,43;28,03;0,44;1,10;0,37;336;0,60;104;2;0
47738;1913;2074;54,81;1848;507;1,08;31,83;0,85;0,51;0,18;826;1,58;104;2;0
25824;965;930;45,93;1163;426;0,61;30,10;0,88;0,44;0,32;557;0,87;104;1;1
70005;1239;1292;50,33;1233;460;0,78;26,66;1,00;0,41;0,46;588;1,07;104;1;1
31889;987;999;49,11;784;319;0,64;28,15;0,88;0,36;0,36;445;0,90;104;1;1
9415;1196;1201;49,17;838;400;0,66;19,34;1,50;0,51;0,32;430;0,82;104;1;1
45355;1375;1314;48,89;1415;328;0,87;36,18;0,92;1,23;0,55;646;1,36;104;2;0
683;653;552;47,14;621;218;0,43;20,64;0,75;0,19;0,35;504;0,55;104;1;1
1838;742;689;44,40;908;220;0,48;25,24;0,63;1,01;0,07;593;0,64;104;1;1
385;516;370;49,87;444;130;0,46;17,66;0,46;0,42;0,11;439;0,56;104;1;1
52;1043;1122;50,00;1528;454;0,65;36,54;0,58;0,00;0,00;777;1,03;104;1;1
146;1691;1550;55,48;2276;458;0,68;32,19;0,94;0,36;0,53;889;1,00;104;1;1
59;1248;1209;50,85;1671;637;0,61;13,56;2,00;0,14;0,00;799;0,71;104;2;0
