battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
41389;1807;1552;54,18;1111;238;1,12;32,84;1,13;2,05;0,92;607;1,67;15;1;1
36860;1802;1750;52,90;1315;306;1,06;36,48;0,79;0,84;0,77;738;1,67;15;2;0
35741;1367;1473;50,51;1221;458;0,84;33,66;1,00;0,67;0,33;729;1,26;15;1;1
44398;777;736;45,73;952;376;0,52;22,33;0,93;0,79;0,13;537;0,67;15;1;1
53287;1689;1619;51,86;1363;368;1,04;36,15;1,03;1,20;0,78;646;1,63;15;2;0
10087;658;603;47,25;557;202;0,54;22,82;0,67;0,75;0,31;467;0,69;15;1;1
9848;392;325;45,24;393;166;0,35;19,47;0,75;1,66;0,41;297;0,43;15;1;1
26051;1529;1554;50,28;1113;312;0,95;31,19;0,90;0,77;0,81;518;1,38;15;1;1
7869;885;869;46,12;893;292;0,58;21,31;0,78;0,58;0,25;581;0,74;15;2;0
12059;943;951;46,76;816;210;0,71;28,91;0,53;0,62;0,39;464;1,00;15;2;0
11782;1386;1432;50,61;1239;495;0,68;23,25;1,27;0,30;0,34;691;0,89;15;1;1
31839;2320;2352;55,04;1817;501;1,24;40,42;1,04;0,38;0,67;827;2,08;15;1;1
23290;1358;1316;50,20;914;362;0,73;15,36;1,47;0,45;0,34;512;0,86;15;1;1
16400;1321;1330;49,53;1075;357;0,70;22,83;1,09;0,25;0,35;547;0,91;15;2;0
16445;1647;1706;52,64;1361;382;0,84;32,13;0,93;0,24;0,42;644;1,24;15;1;1
19237;383;326;43,29;609;232;0,34;26,99;0,45;0,79;0,19;456;0,46;15;1;1
5545;1333;1258;49,76;845;248;0,74;31,51;0,83;0,58;0,45;514;1,09;15;1;1
8410;1095;1075;47,48;966;296;0,59;26,40;0,76;0,56;0,37;526;0,80;15;1;1
47189;1995;2095;53,99;1480;471;1,08;30,90;1,24;1,02;0,58;653;1,56;15;2;0
87363;1377;1420;49,89;1231;450;0,84;27,62;1,04;1,02;0,45;665;1,16;15;2;0
14114;1752;1879;52,29;1733;581;0,90;27,96;1,42;0,70;0,23;798;1,26;15;2;0
56019;1374;1392;51,56;1037;408;0,80;23,64;1,38;1,10;0,54;550;1,04;15;2;0
55910;836;781;48,04;639;281;0,55;25,43;0,95;1,42;0,45;416;0,74;15;2;0
19130;1218;1228;48,46;1274;420;0,66;30,18;0,97;0,46;0,39;660;0,95;15;1;1
6912;405;331;45,46;327;157;0,38;20,07;0,83;1,24;0,25;309;0,48;15;2;0
10657;495;474;43,91;481;163;0,47;22,46;0,57;0,82;0,30;348;0,61;15;2;0
541;1257;1123;52,68;615;202;0,87;34,20;0,90;0,55;0,15;496;1,32;15;1;1
4034;1057;1068;49,38;886;305;0,63;18,52;1,21;0,71;0,25;561;0,78;15;2;0
347;1484;1345;53,89;1930;313;0,61;36,89;0,31;0,11;0,19;675;0,96;15;2;0
243;1122;1084;48,56;926;235;0,80;28,81;0,64;0,52;0,22;643;1,12;15;2;0
