battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
15740;1045;936;50,79;556;194;0,74;24,11;1,08;1,35;0,77;358;0,98;6;1;0
7461;1097;1038;48,32;858;127;0,74;27,53;0,60;0,71;0,53;501;1,03;6;2;1
42150;738;714;49,37;449;290;0,60;21,55;1,51;0,73;0,38;432;0,76;6;2;1
4325;1169;1156;50,06;949;305;0,68;26,17;0,83;0,53;0,28;525;0,93;6;1;0
28081;1210;1162;51,20;821;245;0,79;26,95;0,98;2,24;0,61;436;1,08;6;1;0
20212;723;707;46,92;586;280;0,54;14,51;1,30;0,83;0,26;409;0,63;6;1;0
45672;738;687;46,93;533;118;0,63;36,21;0,35;0,88;0,88;307;0,99;6;1;0
14339;1095;1090;48,97;853;293;0,75;28,11;0,93;0,92;0,45;511;1,04;6;2;1
32207;508;372;46,69;361;137;0,48;22,75;0,60;2,49;0,40;285;0,62;6;2;1
33302;1327;1397;51,09;1007;308;0,81;40,64;0,55;1,33;0,78;519;1,36;6;1;0
5715;750;670;46,75;680;256;0,46;16,55;0,97;0,78;0,10;520;0,55;6;2;1
2343;895;817;47,38;847;280;0,55;21,04;0,94;0,85;0,21;588;0,70;6;2;1
15402;1104;1088;49,85;717;238;0,73;26,96;0,90;1,37;0,34;480;1,00;6;1;0
66957;1466;1809;52,16;1126;539;0,82;37,37;0,48;0,29;0,86;557;1,31;6;1;0
3924;565;458;45,90;460;144;0,38;16,08;0,75;0,65;0,21;336;0,46;6;1;0
2638;651;561;45,98;679;236;0,45;23,28;0,66;1,18;0,41;465;0,58;6;2;1
3372;931;893;48,13;607;209;0,59;24,41;0,70;1,97;0,20;452;0,78;6;1;0
8967;1198;1184;49,63;1093;249;0,74;31,81;0,59;0,94;0,32;662;1,09;6;2;1
11304;1260;1291;49,54;1157;327;0,77;28,08;0,79;0,59;0,25;521;1,07;6;1;0
175;1210;1153;57,14;971;170;0,84;29,71;0,61;0,87;0,37;636;1,20;6;1;0
4249;1753;1508;58,88;572;131;1,53;41,00;1,20;0,74;0,92;484;2,60;6;1;0
4181;904;868;47,72;696;296;0,56;17,89;1,10;1,06;0,15;513;0,69;6;2;1
31977;550;460;45,89;440;171;0,45;28,26;0,48;0,69;0,41;313;0,63;6;2;1
1965;94;110;41,42;171;101;0,32;19,44;0,42;0,16;0,32;205;0,40;6;1;0
19068;1423;1430;50,74;1091;362;0,85;27,92;1,03;1,12;0,70;560;1,18;6;2;1
6142;1182;1138;50,54;666;197;0,72;26,12;0,78;1,99;0,48;470;0,98;6;2;1
1289;922;956;50,04;553;214;0,60;31,50;0,45;1,17;0,80;389;0,87;6;2;1
1881;575;646;47,69;595;408;0,37;33,17;0,19;0,34;0,54;432;0,55;6;1;0
623;905;905;48,48;715;202;0,61;24,88;0,43;0,71;0,12;528;0,81;6;2;1
70;3425;3392;54,29;1270;532;1,30;52,86;2,31;1,64;2,04;946;2,76;6;2;1
