battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
5771;731;637;48,85;475;139;0,61;24,17;0,88;0,67;0,54;345;0,81;15;1;0
48200;1233;1186;50,49;935;286;0,74;28,70;0,95;1,18;0,52;433;1,04;15;2;1
15186;911;901;47,89;827;457;0,54;14,71;1,46;0,40;0,25;541;0,63;15;2;1
13399;875;957;48,53;692;591;0,51;19,45;1,85;0,84;0,37;512;0,63;15;1;0
37341;2663;2424;58,84;1945;493;1,36;41,61;1,29;1,30;1,34;889;2,33;15;2;1
33140;983;936;49,24;664;266;0,62;26,19;0,97;1,31;0,46;450;0,83;15;1;0
7392;362;291;46,19;335;142;0,40;22,40;0,53;1,23;0,39;299;0,52;15;1;0
14857;624;545;45,88;503;202;0,50;13,82;1,33;0,97;0,22;409;0,58;15;1;0
7271;1123;1079;47,88;810;258;0,68;19,52;1,00;0,44;0,35;446;0,84;15;1;0
7725;392;342;44,17;464;203;0,41;23,50;0,40;0,69;0,34;359;0,54;15;2;1
10653;1026;916;49,39;1046;271;0,54;16,43;0,95;0,22;0,25;651;0,65;15;2;1
3797;762;689;46,77;724;205;0,51;24,60;0,69;1,05;0,45;490;0,68;15;1;0
2701;918;826;46,43;887;172;0,50;26,03;0,60;1,33;0,32;536;0,68;15;2;1
13448;1093;1036;50,63;1013;240;0,69;33,40;0,61;0,36;0,35;637;1,03;15;2;1
1303;2576;2659;57,41;2006;397;1,25;36,99;0,93;0,30;0,56;970;1,98;15;2;1
28866;1184;1211;49,48;893;216;0,79;37,76;0,48;0,54;0,73;452;1,27;15;2;1
34651;960;924;48,28;806;255;0,65;25,89;0,90;1,03;0,47;427;0,88;15;2;1
3780;367;354;43,10;375;185;0,34;18,12;0,52;1,10;0,31;378;0,41;15;1;0
3660;1639;1723;50,30;1756;299;0,82;34,34;0,65;0,78;0,27;798;1,25;15;2;1
8549;2649;2797;56,19;2249;432;1,27;36,39;1,04;0,49;0,61;1000;2,00;15;1;0
5119;901;933;49,05;805;456;0,51;22,56;1,49;0,38;0,29;544;0,66;15;1;0
2454;722;685;45,40;668;237;0,54;20,99;0,69;0,94;0,11;464;0,68;15;2;1
3510;854;825;46,87;973;231;0,53;18,83;0,61;1,22;0,30;528;0,65;15;1;0
2396;1380;1367;50,71;1248;260;0,78;25,00;0,88;0,53;0,24;717;1,04;15;2;1
986;348;283;43,00;359;119;0,40;18,97;0,48;2,18;0,50;366;0,49;15;1;0
4826;885;884;47,74;674;228;0,62;26,11;0,54;0,98;0,42;544;0,84;15;1;0
112;1177;1184;44,64;935;264;0,85;32,14;0,89;2,97;0,32;649;1,25;15;2;1
1623;839;755;47,20;635;207;0,62;31,18;0,81;0,69;0,26;522;0,90;15;2;1
1322;1061;1032;46,29;1077;340;0,63;21,94;1,05;1,37;0,14;663;0,81;15;1;0
113;1525;1416;53,10;1793;392;0,68;20,35;1,41;0,00;0,02;891;0,86;15;1;0
