battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
28067;904;817;46,39;771;194;0,68;24,92;0,78;1,29;0,52;493;0,91;2;2;1
21253;990;925;46,68;937;220;0,67;23,88;0,75;1,00;0,46;556;0,88;2;2;1
16614;1122;1036;46,73;975;229;0,85;25,67;0,69;0,50;0,47;560;1,14;2;2;1
40269;1655;1562;52,15;1306;379;0,93;24,84;1,53;0,92;0,52;666;1,24;2;2;1
73703;2040;1969;53,72;1587;394;1,16;39,79;0,84;0,55;1,02;590;1,93;2;1;0
10868;894;884;47,91;799;385;0,61;18,60;1,27;0,53;0,32;527;0,75;2;2;1
39840;1508;1410;55,86;984;349;0,85;26,08;1,79;0,91;0,70;569;1,15;2;2;1
1153;661;692;47,88;414;263;0,51;35,91;0,64;0,82;0,30;375;0,80;2;1;0
92803;1112;1128;49,74;995;361;0,74;30,91;0,98;1,57;0,57;503;1,07;2;2;1
43710;878;846;47,55;789;290;0,60;20,65;0,89;0,89;0,22;439;0,75;2;1;0
15103;935;905;46,69;843;309;0,58;16,25;1,10;0,43;0,20;470;0,69;2;1;0
44960;666;637;41,35;1022;347;0,51;24,16;0,61;0,87;0,12;502;0,67;2;1;0
97414;1486;1662;51,86;1227;680;0,81;26,43;1,56;0,44;0,34;710;1,10;2;2;1
63279;1663;1748;52,24;1399;433;0,91;27,52;1,01;0,57;0,28;728;1,26;2;2;1
19921;1211;1251;47,79;1011;319;0,78;23,19;0,91;0,86;0,37;519;1,01;2;2;1
6391;498;465;44,45;492;279;0,41;17,04;0,91;0,52;0,15;396;0,49;2;1;0
38908;1843;1917;54,26;1601;589;0,93;22,86;1,60;0,17;0,31;730;1,20;2;1;0
19914;900;893;48,33;675;318;0,63;24,28;1,05;0,98;0,39;540;0,83;2;1;0
2586;1165;1167;50,46;942;267;0,69;21,58;0,79;0,36;0,29;501;0,88;2;2;1
4060;2131;2295;54,26;1620;415;1,04;31,72;1,12;0,13;0,38;875;1,52;2;1;0
75153;1421;1339;50,08;1400;330;0,84;22,66;1,14;1,25;0,34;649;1,08;2;1;0
49993;851;721;46,57;857;214;0,65;25,97;0,93;1,54;0,58;497;0,87;2;1;0
30596;1105;1133;49,55;839;311;0,68;24,99;0,88;0,99;0,62;513;0,90;2;2;1
3111;1445;1401;51,82;1559;272;0,73;22,05;0,98;0,67;0,17;791;0,94;2;2;1
2428;3245;3424;62,85;2351;575;1,38;34,84;1,56;0,20;0,81;1115;2,13;2;1;0
1079;2136;2161;56,44;1991;432;1,06;27,15;1,32;0,13;0,46;946;1,45;2;1;0
503;1079;1271;47,71;994;1299;0,59;35,59;2,43;1,05;0,18;720;0,91;2;1;0
536;1298;1262;46,64;1215;320;0,73;27,24;0,86;0,38;0,54;635;1,00;2;2;1
621;339;289;43,64;594;288;0,32;12,72;0,78;1,19;0,02;514;0,37;2;1;0
182;755;669;48,90;1204;372;0,45;19,78;0,69;1,48;0,02;727;0,55;2;2;1
