battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
30905;1345;1215;51,81;890;205;0,85;29,10;1,02;0,81;0,76;510;1,20;16;2;1
75663;2240;2084;54,79;1358;434;1,17;38,21;1,42;1,39;1,23;626;1,89;16;2;1
21015;795;677;49,63;478;165;0,62;20,53;1,24;1,60;0,42;333;0,78;16;2;1
26501;1665;1744;52,99;1256;365;0,92;27,70;1,07;0,65;0,53;620;1,28;16;1;0
46425;1525;1527;50,65;1221;390;0,81;21,38;1,37;0,96;0,24;652;1,03;16;2;1
68151;1726;1685;50,99;1687;310;1,01;38,78;0,64;0,95;0,67;743;1,66;16;1;0
14327;812;724;48,06;634;208;0,57;17,25;1,13;0,74;0,37;362;0,69;16;2;1
90425;1777;1868;51,68;1553;569;0,94;27,67;1,40;0,47;0,52;752;1,30;16;2;1
15962;591;493;47,12;503;171;0,50;24,89;0,80;1,07;0,61;369;0,66;16;2;1
18570;423;359;44,95;384;168;0,39;23,25;0,53;1,73;0,28;282;0,51;16;2;1
43965;766;722;45,80;773;298;0,52;18,82;0,93;1,45;0,10;519;0,64;16;1;0
14820;854;846;47,21;754;360;0,48;16,32;0,92;0,73;0,32;514;0,58;16;1;0
3506;806;714;48,06;691;237;0,67;33,74;0,44;1,45;0,61;410;1,01;16;1;0
20524;430;402;45,09;492;253;0,36;24,88;0,40;2,26;0,35;321;0,49;16;2;1
8043;864;787;46,72;846;237;0,57;23,51;0,68;0,56;0,36;578;0,75;16;1;0
14473;1162;1217;50,45;852;295;0,78;34,81;0,74;0,67;0,71;500;1,19;16;1;0
18357;2203;2421;55,41;1750;623;1,14;35,20;1,24;0,51;0,46;844;1,75;16;1;0
6367;361;311;44,71;409;174;0,36;26,09;0,34;0,79;0,16;299;0,49;16;2;1
21899;1830;1883;52,51;1436;341;1,00;37,44;0,90;0,87;0,79;655;1,59;16;2;1
1933;1405;1492;52,35;1101;356;0,87;29,44;0,85;0,49;0,31;570;1,23;16;1;0
22495;986;939;47,67;975;291;0,69;36,63;0,51;1,04;0,64;520;1,09;16;1;0
22673;619;556;46,56;650;260;0,45;20,90;0,73;1,28;0,30;476;0,57;16;2;1
37692;924;897;47,75;917;350;0,57;15,08;1,23;0,72;0,23;554;0,67;16;1;0
1367;1204;1200;49,52;1281;348;0,59;19,31;0,87;0,34;0,09;708;0,73;16;2;1
1598;455;416;45,87;393;152;0,49;28,97;0,37;2,22;0,24;376;0,70;16;1;0
26063;806;750;47,34;673;254;0,57;23,20;0,86;0,99;0,36;454;0,75;16;1;0
9933;611;528;45,38;737;261;0,37;22,72;0,67;0,43;0,24;462;0,48;16;1;0
351;1672;1617;49,29;1281;362;0,89;15,38;1,39;0,54;0,66;704;1,05;16;2;1
3299;1502;1597;52,41;931;506;0,81;34,43;1,32;1,03;0,52;682;1,24;16;2;1
1932;653;565;44,51;898;223;0,43;23,29;0,50;0,65;0,08;594;0,55;16;1;0
