battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
3717;937;910;45,31;882;217;0,57;17,78;0,79;0,83;0,06;558;0,70;206;2;0
70529;749;702;46,15;747;273;0,58;23,99;0,77;0,89;0,39;424;0,76;206;2;0
22353;1556;1316;50,37;1380;226;1,00;31,00;1,11;1,29;0,47;662;1,44;206;1;1
54319;1657;1739;53,10;1339;452;0,98;31,66;1,13;0,63;0,43;698;1,43;206;2;0
29540;1320;1338;50,25;1294;335;0,83;22,21;1,05;0,63;0,40;653;1,06;206;1;1
35650;1762;1841;52,16;1583;601;0,89;26,74;1,48;0,28;0,46;757;1,22;206;2;0
74457;1424;1441;49,89;1363;489;0,73;18,32;1,48;0,47;0,25;701;0,89;206;2;0
72921;2226;2208;54,92;1598;581;1,20;33,00;1,59;0,92;0,69;638;1,79;206;1;1
25059;1271;1219;49,46;899;335;0,70;16,92;1,53;0,50;0,40;479;0,84;206;1;1
69465;1287;1430;50,41;1177;504;0,77;27,84;1,08;0,78;0,31;671;1,07;206;1;1
9895;571;554;42,65;675;288;0,43;16,07;0,77;0,49;0,16;501;0,51;206;1;1
2240;814;771;44,64;628;181;0,66;23,79;0,71;0,65;0,23;424;0,86;206;2;0
11255;1616;1680;50,16;1382;405;0,84;23,71;1,11;0,51;0,32;617;1,10;206;1;1
26227;1318;1318;50,62;1173;326;0,78;29,19;0,90;0,35;0,39;638;1,10;206;2;0
1318;631;522;46,36;518;165;0,51;25,27;0,51;2,23;0,60;464;0,68;206;1;1
1719;92;106;42,29;171;149;0,23;11,63;0,82;0,81;0,07;229;0,26;206;1;1
1129;469;428;41,63;823;231;0,43;20,99;0,45;0,27;0,15;518;0,55;206;2;0
2827;323;229;44,39;345;142;0,28;12,88;0,52;0,61;0,14;299;0,32;206;2;0
16468;1620;1701;51,77;1606;477;0,81;25,95;1,16;0,24;0,27;697;1,10;206;2;0
5171;1101;1138;47,90;1048;443;0,68;29,80;1,02;1,15;0,28;625;0,97;206;1;1
24224;880;852;48,43;772;323;0,57;24,38;0,84;0,70;0,41;436;0,75;206;2;0
8926;984;951;48,51;901;319;0,67;28,80;1,07;0,36;0,42;593;0,94;206;2;0
15713;943;934;50,29;519;166;0,88;29,98;0,75;2,63;0,65;350;1,26;206;2;0
109543;1438;1430;50,18;1465;385;0,84;21,56;1,31;1,02;0,30;687;1,07;206;2;0
81301;1680;1761;52,82;1302;469;1,00;31,95;1,02;1,29;0,52;621;1,46;206;1;1
9385;564;520;46,93;519;198;0,50;18,97;0,68;0,61;0,30;350;0,61;206;1;1
32;1987;2049;59,38;1497;498;0,88;34,38;2,50;1,97;0,00;919;1,33;206;1;1
58;494;507;31,03;300;110;0,57;15,52;0,88;1,79;1,10;301;0,67;206;1;1
2284;1006;1005;45,10;963;290;0,62;22,77;1,01;1,22;0,08;619;0,80;206;2;0
223;1291;1218;49,78;967;393;0,84;17,04;1,14;0,27;0,94;704;1,01;206;1;1
