battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
31357;1429;1512;49,70;1259;462;0,79;25,01;1,20;0,82;0,23;661;1,05;76;2;1
77822;1758;1742;52,85;1447;328;1,01;33,03;1,01;0,33;0,78;545;1,50;76;2;1
11119;2379;2271;56,16;1679;410;1,23;39,10;1,20;1,26;1,10;819;2,02;76;2;1
25773;2281;2285;55,22;1717;453;1,21;33,89;1,31;1,00;0,75;838;1,83;76;2;1
19376;1339;1290;51,04;1116;278;0,84;30,61;1,06;1,46;0,56;491;1,21;76;1;0
4366;544;448;47,34;382;128;0,48;21,85;0,94;1,07;0,44;326;0,61;76;2;1
34284;1120;1129;48,07;1068;351;0,71;23,16;0,90;0,32;0,39;574;0,93;76;2;1
51574;1685;1703;51,65;1440;537;0,97;31,56;1,34;0,51;0,54;669;1,42;76;2;1
50888;1230;1265;50,09;1042;481;0,78;26,96;1,20;1,16;0,44;621;1,07;76;1;0
24062;1095;1031;48,40;797;239;0,75;18,14;1,07;0,63;0,41;445;0,92;76;2;1
3587;639;606;46,50;575;266;0,43;24,37;0,93;0,92;0,38;403;0,57;76;1;0
29657;1277;1308;50,23;990;374;0,80;30,65;1,00;0,47;0,62;586;1,15;76;1;0
18042;971;948;46,88;966;271;0,60;24,39;0,66;0,70;0,22;462;0,79;76;1;0
42487;1214;1210;49,99;947;395;0,75;28,94;1,22;0,61;0,54;610;1,06;76;1;0
29043;2760;2882;57,53;1992;530;1,33;33,22;1,34;0,51;0,71;844;1,99;76;1;0
119014;871;877;46,31;915;333;0,58;26,48;0,68;2,83;0,26;545;0,79;76;2;1
6029;680;589;46,28;486;190;0,48;12,85;1,16;0,26;0,34;361;0,55;76;2;1
50782;767;697;47,61;563;229;0,53;20,41;0,90;1,15;0,32;377;0,67;76;1;0
10886;1460;1480;49,07;1198;363;0,83;25,10;1,05;0,51;0,50;576;1,11;76;1;0
4253;592;569;44,27;775;381;0,39;23,00;0,83;1,61;0,20;554;0,51;76;1;0
24015;1594;1719;52,10;1432;595;0,86;24,08;1,52;0,37;0,28;797;1,13;76;2;1
20497;1396;1394;49,72;1285;270;0,87;28,63;0,54;0,91;0,47;650;1,22;76;2;1
6903;829;763;47,65;665;266;0,49;21,45;0,99;0,18;0,19;447;0,63;76;1;0
10313;1011;966;47,24;1070;328;0,55;19,50;1,05;0,47;0,25;667;0,69;76;1;0
34144;1979;2097;53,18;1955;585;1,06;33,84;1,05;0,53;0,52;767;1,60;76;2;1
55593;1132;1089;49,66;902;249;0,76;27,50;0,79;1,20;0,42;452;1,05;76;2;1
51669;2086;2203;53,56;1826;488;1,08;34,36;0,96;0,32;0,59;720;1,65;76;1;0
3528;782;779;47,73;681;196;0,69;23,10;0,58;0,62;0,34;371;0,89;76;2;1
3096;1446;1415;49,84;1346;288;0,68;20,57;1,09;0,35;0,19;704;0,85;76;1;0
346;1820;1798;46,82;2388;471;0,69;25,43;1,57;0,21;0,10;875;0,92;76;1;0
