battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
7531;1296;1089;49,10;1046;118;0,80;29,94;0,89;1,14;0,69;556;1,15;3;2;1
71918;1317;1322;49,36;1273;425;0,90;36,22;0,76;1,62;0,81;476;1,42;3;1;0
60160;1195;1103;49,04;909;313;0,80;28,03;1,11;1,09;0,70;584;1,11;3;2;1
18602;1389;1380;50,06;1431;296;0,87;26,74;0,87;0,57;0,49;524;1,18;3;1;0
41128;2017;2065;53,31;1743;419;0,94;25,56;1,27;0,64;0,44;711;1,26;3;1;0
109760;1882;1778;53,23;1053;291;1,27;45,83;0,77;1,31;1,66;545;2,35;3;1;0
39680;1006;991;48,20;819;239;0,72;28,51;0,67;1,32;0,65;425;1,00;3;2;1
32214;678;620;46,51;635;244;0,51;26,04;0,78;1,07;0,40;396;0,69;3;1;0
7886;996;1042;46,13;828;213;0,74;28,09;0,64;1,00;0,40;466;1,03;3;2;1
31016;1020;1037;47,96;966;339;0,69;23,55;0,74;0,58;0,39;517;0,90;3;2;1
119173;755;710;46,45;789;282;0,53;26,83;0,68;0,88;0,48;428;0,72;3;1;0
28331;900;925;47,30;776;459;0,63;25,18;1,19;0,74;0,32;473;0,84;3;1;0
35885;742;711;46,42;701;303;0,51;26,30;0,94;2,04;0,34;491;0,70;3;1;0
26783;1266;1294;50,13;1065;309;0,79;33,40;0,71;0,55;0,51;482;1,19;3;1;0
13810;927;869;48,62;738;301;0,61;23,50;0,88;0,70;0,41;416;0,80;3;2;1
34225;1513;1541;50,75;1304;459;0,78;18,02;1,42;0,47;0,25;652;0,95;3;2;1
21726;1123;1139;48,34;1050;322;0,71;23,05;0,95;0,64;0,24;516;0,92;3;2;1
29547;1397;1425;49,58;1305;416;0,77;18,95;1,20;0,64;0,22;536;0,95;3;1;0
31364;1447;1479;53,26;826;325;0,95;38,44;0,90;1,60;0,92;485;1,54;3;2;1
67603;454;406;43,91;653;238;0,42;19,49;0,44;0,76;0,20;485;0,52;3;1;0
4933;1060;1041;46,79;1128;390;0,64;25,24;0,88;0,63;0,46;631;0,86;3;2;1
10036;568;535;45,22;552;248;0,47;14,56;0,87;0,50;0,18;372;0,54;3;1;0
43252;1356;1413;50,92;1119;326;0,82;26,91;0,89;0,30;0,32;716;1,12;3;2;1
38970;1601;1702;51,21;1528;467;1,00;31,71;0,85;0,61;0,34;595;1,47;3;2;1
45426;2430;2339;56,10;1784;468;1,25;42,86;1,11;0,92;1,33;773;2,19;3;1;0
32494;1592;1450;55,18;1090;308;0,98;31,64;1,15;1,27;0,62;618;1,43;3;1;0
6410;777;812;46,30;919;327;0,53;32,31;0,32;1,00;0,30;498;0,78;3;2;1
58;777;659;50,00;1066;439;0,34;13,79;1,62;0,66;0,00;694;0,40;3;2;1
5907;228;155;42,19;539;201;0,24;19,21;0,38;1,32;0,02;477;0,29;3;1;0
228;2354;2286;52,63;2692;422;0,98;30,26;1,13;1,69;1,06;930;1,40;3;2;1
