battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
25106;1300;1166;48,56;1156;330;0,83;27,33;1,39;0,97;0,57;674;1,14;19;2;1
60565;1789;1869;53,48;1398;627;0,94;27,17;1,76;1,51;0,42;634;1,29;19;2;1
6754;829;733;46,85;761;238;0,51;20,05;0,91;0,97;0,34;395;0,64;19;1;0
71170;2041;2128;54,01;1698;519;0,97;19,97;1,58;0,34;0,31;756;1,21;19;2;1
26702;2063;2158;53,97;1480;401;1,04;29,63;1,16;0,62;0,67;743;1,48;19;2;1
54772;1587;1549;51,64;1192;348;0,86;22,40;1,25;0,81;0,40;543;1,11;19;2;1
24193;522;478;45,99;516;228;0,44;17,89;1,07;1,15;0,25;376;0,53;19;1;0
24206;1363;1356;49,57;1111;383;0,74;18,83;1,40;0,36;0,41;533;0,91;19;2;1
45246;1488;1550;50,82;1261;425;0,87;24,59;1,16;0,60;0,33;646;1,16;19;2;1
40172;1410;1482;50,88;1228;451;0,79;28,22;0,98;0,58;0,40;635;1,10;19;1;0
14717;1393;1457;49,85;1116;458;0,76;27,09;1,20;0,56;0,32;591;1,05;19;1;0
61940;1831;1906;53,14;1365;435;1,07;29,87;1,17;0,32;1,01;750;1,52;19;2;1
63491;1537;1587;50,23;1508;522;0,86;23,83;1,46;1,37;0,31;663;1,12;19;1;0
21289;3523;3414;58,86;2382;577;1,46;40,01;1,57;0,29;1,16;836;2,43;19;1;0
45182;1244;1210;49,91;1068;409;0,65;20,68;1,29;0,83;0,24;612;0,82;19;2;1
20278;1205;1173;50,08;1068;323;0,70;22,58;0,96;1,08;0,29;637;0,90;19;1;0
75273;1392;1463;49,57;1256;492;0,82;24,15;1,35;0,76;0,38;678;1,09;19;1;0
33070;1029;1063;48,19;994;329;0,73;34,35;0,45;1,92;0,58;579;1,12;19;1;0
23868;722;775;47,26;759;461;0,49;24,46;0,79;0,30;0,31;430;0,65;19;1;0
16211;992;1133;48,26;1026;466;0,62;35,23;0,43;0,52;0,36;463;0,96;19;1;0
35685;735;736;46,85;700;298;0,55;22,98;0,80;0,65;0,34;421;0,71;19;1;0
14;2163;2233;71,43;2330;394;1,00;21,43;1,14;0,00;0,00;957;1,27;19;2;1
2789;1037;1041;46,97;1097;325;0,63;24,63;0,76;0,60;0,27;613;0,84;19;2;1
1280;694;648;45,63;741;226;0,55;28,28;0,41;1,74;0,34;441;0,77;19;1;0
37308;969;1034;48,38;835;478;0,56;21,76;1,30;0,44;0,36;456;0,72;19;2;1
36381;972;984;48,28;914;353;0,65;22,39;1,00;0,54;0,25;543;0,84;19;2;1
4396;724;580;44,15;660;189;0,63;28,55;0,28;0,50;0,46;520;0,88;19;1;0
3958;1810;1950;52,55;1717;526;0,85;28,68;1,28;0,59;0,22;778;1,19;19;2;1
107;699;705;37,38;1334;251;0,56;28,04;0,50;0,36;0,06;683;0,78;19;2;1
3020;1381;1415;50,30;1826;568;0,62;28,54;1,08;1,20;0,15;849;0,87;19;1;0
