battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
55627;1008;936;48,45;909;319;0,60;18,98;1,33;0,93;0,32;449;0,75;21;1;1
103755;1590;1565;52,09;1125;369;0,94;30,91;1,13;0,95;0,68;573;1,37;21;1;1
34477;705;667;46,33;696;298;0,50;14,71;1,30;0,66;0,25;528;0,59;21;2;0
7461;1097;1038;48,32;858;127;0,74;27,53;0,60;0,71;0,53;501;1,03;21;2;0
61865;1743;1656;52,40;1240;329;0,96;24,12;1,55;0,91;0,58;718;1,26;21;1;1
37187;1843;1813;53,91;1278;506;1,01;30,77;1,58;1,49;0,83;675;1,45;21;1;1
21543;1179;1103;47,47;1235;265;0,97;37,21;0,46;0,52;0,56;549;1,55;21;1;1
34598;760;739;45,87;929;293;0,59;30,91;0,43;1,17;0,55;493;0,85;21;2;0
72659;1488;1541;49,97;1210;382;0,83;29,02;1,11;1,30;0,26;675;1,16;21;2;0
13074;433;396;45,42;407;201;0,39;22,07;0,76;0,61;0,42;307;0,50;21;2;0
31393;1070;1076;48,37;1023;371;0,65;23,57;0,99;0,52;0,20;602;0,85;21;1;1
34688;1722;1751;50,16;1440;445;0,90;20,31;1,34;0,33;0,50;612;1,13;21;1;1
8197;1387;1346;50,25;888;280;0,70;19,03;1,29;0,39;0,49;476;0,86;21;1;1
54455;744;735;46,44;796;352;0,55;20,24;0,82;0,83;0,31;540;0,69;21;1;1
45883;1284;1316;49,90;1098;415;0,73;20,57;1,24;0,94;0,33;602;0,92;21;2;0
19916;979;919;48,60;813;342;0,60;19,93;1,24;0,34;0,43;513;0,75;21;1;1
71973;1601;1623;50,53;1392;424;0,81;23,58;1,25;0,44;0,36;584;1,06;21;2;0
54986;1411;1446;51,80;1154;415;0,82;23,11;1,29;0,51;0,29;555;1,06;21;1;1
47483;1743;1843;52,36;1394;363;1,00;34,29;0,87;0,90;0,48;638;1,53;21;1;1
13651;733;738;47,45;662;266;0,55;22,79;0,92;1,44;0,29;408;0,71;21;2;0
74825;1342;1411;49,69;1214;313;0,84;29,03;0,64;0,96;0,35;657;1,18;21;2;0
6402;1067;1062;48,33;736;330;0,67;19,98;1,23;0,51;0,36;419;0,83;21;2;0
16007;2746;2840;56,45;2077;560;1,33;37,68;1,14;0,28;0,87;936;2,13;21;2;0
21007;1248;1396;49,39;981;440;0,74;32,05;0,91;0,92;0,39;495;1,09;21;1;1
3845;672;664;45,44;755;254;0,55;23,82;0,47;0,45;0,09;470;0,72;21;2;0
29964;2000;2141;53,26;1670;533;0,98;28,29;1,50;0,67;0,28;834;1,37;21;2;0
1559;2387;2433;52,79;2354;360;0,98;21,68;1,33;0,53;0,21;909;1,25;21;2;0
983;3384;3709;61,14;3437;578;1,38;44,25;1,33;0,59;0,31;1167;2,47;21;1;1
666;767;607;50,90;1054;273;0,45;15,02;0,78;1,48;0,00;705;0,52;21;2;0
984;1215;1117;51,02;1030;331;0,63;16,46;1,16;1,03;0,27;692;0,75;21;1;1
