battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
102631;1826;1633;53,28;1454;297;1,12;31,96;1,14;1,29;0,61;726;1,64;1;1;1
53820;2061;2019;53,96;1597;390;1,17;36,30;0,93;0,79;0,90;759;1,83;1;2;0
19238;814;767;46,45;869;208;0,68;35,21;0,42;1,17;0,56;535;1,06;1;1;1
74601;1714;1632;52,37;1313;349;1,04;30,28;1,14;0,72;0,64;661;1,49;1;1;1
6386;1073;1112;49,03;916;223;0,77;27,40;0,62;1,04;0,50;420;1,07;1;1;1
29845;1132;1123;50,01;844;235;0,79;29,78;0,60;0,54;0,58;546;1,13;1;2;0
46542;1942;1806;54,06;1278;329;1,15;35,40;1,11;1,22;0,86;649;1,79;1;1;1
41328;1526;1502;51,23;1057;279;0,89;22,63;1,19;0,65;0,38;541;1,15;1;1;1
23124;1419;1255;53,80;1003;231;0,85;29,76;1,14;1,63;0,59;649;1,21;1;2;0
31176;1701;1750;52,81;1297;451;0,94;23,25;1,36;0,59;0,52;645;1,22;1;2;0
38783;1808;1842;51,42;1766;463;0,88;18,43;1,29;0,24;0,33;649;1,08;1;2;0
20596;1418;1384;52,02;964;367;0,80;22,45;1,39;0,84;0,49;499;1,03;1;2;0
35633;1126;1118;48,64;1081;333;0,75;24,68;0,97;0,89;0,38;614;0,99;1;2;0
12799;1376;1359;50,43;982;352;0,83;29,33;1,06;0,98;0,78;594;1,17;1;2;0
41815;1349;1348;50,00;1124;394;0,81;25,22;1,16;0,56;0,52;541;1,08;1;2;0
11782;1386;1432;50,61;1239;495;0,68;23,25;1,27;0,30;0,34;691;0,89;1;1;1
31839;2320;2352;55,04;1817;501;1,24;40,42;1,04;0,38;0,67;827;2,08;1;1;1
60159;2268;2354;53,48;2029;793;1,18;37,28;1,66;0,85;0,74;784;1,88;1;1;1
6660;836;793;48,05;786;272;0,60;23,63;0,81;1,01;0,31;490;0,79;1;1;1
16445;1647;1706;52,64;1361;382;0,84;32,13;0,93;0,24;0,42;644;1,24;1;1;1
36323;1240;1224;49,46;1047;312;0,77;26,18;0,98;1,17;0,36;547;1,04;1;2;0
28474;1727;1815;52,84;1185;416;0,96;31,96;1,14;1,18;0,85;524;1,42;1;2;0
12549;756;723;47,11;670;256;0,56;20,16;0,83;0,75;0,28;398;0,70;1;2;0
11022;1617;1735;51,16;1427;806;0,87;32,00;1,61;0,26;0,37;771;1,28;1;1;1
1486;2507;2571;54,64;1511;437;1,27;32,97;1,30;1,18;0,55;795;1,90;1;1;1
6447;821;773;47,59;793;227;0,54;21,39;0,83;0,53;0,32;529;0,69;1;2;0
4514;1318;1279;47,78;1376;217;0,93;39,68;0,27;0,55;0,65;625;1,54;1;1;1
1651;647;570;45,31;738;277;0,45;22,41;0,75;1,16;0,19;538;0,58;1;1;1
248;1355;1431;47,98;740;248;0,82;24,19;0,96;0,57;0,50;573;1,08;1;2;0
24;740;943;29,17;1196;373;0,79;8,33;0,54;0,00;0,00;597;0,86;1;2;0
