battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
72690;1369;1340;48,47;1312;373;0,85;26,91;1,02;0,83;0,53;589;1,17;1;1;0
34367;1101;1123;48,35;1039;332;0,72;26,30;0,83;1,27;0,26;598;0,97;1;1;0
82382;846;859;47,42;737;326;0,68;26,60;0,87;1,32;0,59;540;0,92;1;1;0
31216;1733;1853;51,12;1488;421;0,94;27,81;1,08;0,73;0,37;655;1,30;1;2;1
6458;1159;1112;50,20;1116;272;0,62;23,17;0,82;0,65;0,16;714;0,80;1;2;1
5149;810;758;46,03;881;288;0,49;16,18;1,14;0,80;0,25;598;0,58;1;2;1
34380;1649;1803;49,74;1880;397;1,04;33,54;0,63;0,54;0,25;695;1,57;1;1;0
35690;1190;1222;48,78;1235;395;0,82;28,36;0,73;0,76;0,30;646;1,14;1;1;0
9598;1221;1174;49,67;836;282;0,71;17,42;1,44;0,62;0,19;490;0,86;1;1;0
5211;1851;1965;53,89;1555;444;0,91;26,81;1,22;0,48;0,20;851;1,25;1;2;1
3922;1601;1633;49,11;1301;374;0,80;22,39;1,23;0,76;0,26;750;1,03;1;2;1
12060;1601;1634;51,17;1355;363;0,83;31,10;1,10;0,98;0,39;776;1,21;1;2;1
2727;759;665;44,96;894;261;0,48;23,80;0,80;0,61;0,13;566;0,63;1;2;1
