battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
106481;2194;2109;54,81;1960;504;1,16;33,31;1,33;0,98;0,66;699;1,74;89;1;1
21708;1573;1509;54,27;1048;348;0,89;29,20;1,11;0,58;0,85;666;1,25;89;1;1
22111;1975;2205;55,07;1517;641;0,99;32,46;1,31;0,44;0,55;740;1,46;89;1;1
60147;1164;1161;48,99;1119;240;0,78;26,13;0,61;0,87;0,29;549;1,06;89;1;1
11585;704;723;48,68;483;215;0,61;27,49;0,60;0,32;0,52;369;0,84;89;2;0
4067;826;759;51,73;514;271;0,65;27,61;1,11;1,20;0,43;382;0,89;89;1;1
20598;1121;1129;47,44;991;314;0,74;28,28;0,83;1,01;0,42;621;1,03;89;2;0
57903;1968;2076;54,79;1373;521;1,07;33,97;1,33;0,75;0,64;758;1,63;89;1;1
23297;427;365;44,80;392;184;0,39;15,98;0,81;0,36;0,22;286;0,46;89;2;0
25768;2701;2882;55,38;2177;678;1,24;33,12;1,59;0,22;0,61;914;1,86;89;1;1
2835;232;214;42,22;341;158;0,33;23,25;0,46;0,64;0,16;344;0,43;89;2;0
1412;844;753;47,31;684;211;0,53;19,33;0,76;0,64;0,23;425;0,66;89;2;0
7113;1552;1484;52,02;1220;263;0,96;37,78;0,55;0,61;0,62;580;1,55;89;2;0
28757;2667;2960;60,15;2122;851;1,20;33,58;1,74;0,37;0,63;938;1,80;89;1;1
21707;2173;2267;55,06;1775;566;1,21;39,37;1,10;0,60;0,63;849;1,99;89;2;0
10655;568;508;44,93;748;284;0,41;20,42;0,62;0,43;0,20;544;0,51;89;2;0
24128;2155;2302;54,46;1811;432;1,09;34,25;1,01;0,43;0,45;766;1,65;89;2;0
1603;167;129;44,04;188;94;0,30;18,09;0,46;0,33;0,30;219;0,37;89;2;0
3245;695;641;45,15;611;235;0,46;23,05;0,75;0,64;0,23;478;0,59;89;2;0
57298;1294;1400;49,87;1298;446;0,79;32,29;0,97;0,40;0,40;563;1,16;89;1;1
10930;603;572;45,82;650;314;0,46;25,21;0,72;0,47;0,18;509;0,61;89;1;1
79223;1784;1727;52,19;1431;388;1,03;28,27;1,11;1,09;0,60;639;1,44;89;2;0
25737;1910;1891;53,16;1367;385;1,08;35,13;1,08;1,15;0,65;632;1,66;89;1;1
26377;493;437;45,39;452;189;0,47;28,24;0,49;1,37;0,40;342;0,65;89;2;0
12814;1088;1039;45,87;1418;308;0,61;23,77;0,85;0,95;0,14;679;0,80;89;1;1
5130;3490;3561;59,22;2978;504;1,47;36,65;1,28;0,29;0,77;1108;2,32;89;2;0
512;1500;1479;51,56;934;495;0,73;26,37;1,64;0,18;0,68;605;0,99;89;1;1
1356;897;832;45,21;907;209;0,56;20,35;0,67;1,29;0,27;528;0,70;89;1;1
2321;620;570;44,46;665;250;0,42;19,26;0,75;0,63;0,02;527;0,52;89;2;0
65;244;149;46,15;417;154;0,25;9,23;1,02;0,00;0,00;458;0,27;89;1;1
