battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
68691;2716;2325;60,75;1843;376;1,41;41,02;1,45;1,03;1,10;854;2,38;8;2;0
17177;1809;1755;52,97;1235;246;1,05;31,83;0,91;1,49;0,85;569;1,54;8;2;0
114951;2042;1920;52,80;1565;392;1,26;43,10;0,85;1,15;1,00;716;2,22;8;2;0
34207;1286;1238;50,05;945;325;0,87;28,36;1,10;0,38;0,87;498;1,22;8;2;0
117831;1600;1577;51,63;1347;379;0,98;34,82;0,87;0,50;0,38;632;1,51;8;1;1
10420;626;575;45,89;611;230;0,48;19,51;0,79;0,61;0,32;485;0,60;8;2;0
71616;3385;3438;60,20;2189;586;1,53;48,16;1,33;0,38;1,29;909;2,96;8;1;1
14324;851;826;46,85;833;322;0,56;21,84;0,83;0,73;0,27;453;0,72;8;1;1
25672;1869;1893;53,06;1314;433;0,99;26,30;1,23;0,32;0,59;599;1,35;8;1;1
7745;928;890;47,09;805;278;0,63;21,98;0,91;0,36;0,27;513;0,81;8;2;0
23136;478;450;45,07;464;193;0,47;22,64;0,60;1,21;0,35;315;0,60;8;1;1
1365;750;649;46,30;1008;311;0,41;10,11;1,26;0,22;0,23;643;0,45;8;1;1
13574;1960;2056;52,67;1941;467;0,94;27,25;1,24;0,32;0,28;839;1,29;8;1;1
8275;618;566;46,38;687;267;0,42;15,73;0,87;0,98;0,11;417;0,50;8;2;0
6285;28;20;41,34;122;130;0,17;25,90;0,47;2,54;0,23;208;0,23;8;2;0
26019;1705;1792;51,99;1537;481;0,94;28,41;1,14;0,39;0,50;783;1,31;8;1;1
18135;2039;2150;54,31;1492;539;0,94;27,76;1,47;1,18;0,54;705;1,31;8;1;1
113357;2169;2038;55,13;1482;282;1,23;39,21;0,83;0,89;0,76;571;2,02;8;2;0
23884;2308;2357;55,00;1671;575;1,14;31,91;1,52;0,71;0,69;754;1,67;8;1;1
35883;1009;1072;48,00;923;384;0,68;27,46;0,84;0,85;0,32;495;0,94;8;1;1
9722;2319;2439;54,89;2426;409;1,02;33,62;1,10;0,45;0,36;963;1,53;8;1;1
4290;1007;1021;48,53;646;156;0,76;30,58;0,53;0,88;0,60;357;1,10;8;1;1
4529;18;17;41,55;83;98;0,07;1,97;2,01;0,07;0,01;167;0,07;8;2;0
2086;2365;2560;57,09;2247;424;1,08;28,48;1,11;0,86;0,31;989;1,51;8;2;0
368;1373;1306;49,18;1895;431;0,74;19,84;1,13;0,20;0,16;807;0,93;8;1;1
1630;4480;4437;64,60;3768;828;1,71;36,99;2,11;0,04;0,93;1255;2,71;8;2;0
962;514;448;43,04;686;265;0,42;21,31;0,91;1,17;0,25;549;0,54;8;2;0
65;974;974;47,69;1546;291;0,80;36,92;0,11;0,00;0,51;701;1,27;8;2;0
83;996;885;51,81;698;172;0,89;24,10;0,52;3,88;0,77;561;1,17;8;2;0
