battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
69601;1265;1202;50,03;920;290;0,80;21,72;1,39;1,76;0,40;593;1,03;18;1;1
31588;997;942;46,62;1076;267;0,67;25,13;0,96;1,52;0,37;598;0,90;18;1;1
44622;1886;1938;53,53;1515;448;0,99;25,92;1,29;1,38;0,46;747;1,34;18;2;0
118694;678;646;46,78;654;278;0,52;13,06;1,20;1,20;0,21;438;0,60;18;2;0
30006;1239;1206;49,62;900;294;0,76;29,35;0,97;1,00;0,50;554;1,08;18;2;0
70092;948;955;46,88;1130;381;0,71;27,03;0,78;0,77;0,25;596;0,97;18;1;1
27654;687;673;46,37;707;276;0,50;20,68;0,84;0,94;0,32;344;0,63;18;2;0
40328;952;924;48,62;794;299;0,66;24,84;0,84;0,48;0,46;539;0,88;18;2;0
48128;723;702;47,52;609;299;0,56;22,45;0,98;1,41;0,30;419;0,72;18;1;1
35951;760;772;47,46;713;267;0,61;28,76;0,68;0,82;0,36;377;0,85;18;2;0
30713;895;891;47,58;928;286;0,69;27,46;0,70;0,73;0,45;493;0,95;18;1;1
33771;1346;1414;50,62;1214;422;0,80;29,16;0,87;0,72;0,39;537;1,14;18;1;1
24991;967;976;48,37;948;299;0,66;26,47;0,77;0,65;0,37;573;0,90;18;2;0
15962;1702;1740;51,31;1387;334;0,88;30,43;0,99;1,00;0,47;642;1,27;18;1;1
65744;1112;1173;49,58;1264;617;0,58;16,13;1,69;0,31;0,20;656;0,70;18;1;1
6151;1151;1128;48,28;920;282;0,70;25,80;0,98;0,79;0,45;507;0,95;18;2;0
11964;754;677;48,41;662;213;0,53;17,18;0,95;0,65;0,19;412;0,64;18;2;0
6392;1612;1751;49,94;1740;446;0,91;35,75;0,76;1,31;0,44;771;1,42;18;1;1
11825;1314;1364;51,03;1247;488;0,75;31,44;1,08;0,67;0,40;626;1,10;18;2;0
3874;397;324;43,39;576;169;0,37;21,53;0,39;0,37;0,25;485;0,47;18;1;1
7190;1680;1706;50,79;1472;315;0,87;26,02;0,87;0,67;0,28;749;1,17;18;2;0
28791;1067;1188;48,91;1030;477;0,64;32,01;0,52;1,28;0,37;538;0,95;18;1;1
46598;1633;1770;52,24;1435;663;0,95;29,47;1,49;0,50;0,38;572;1,34;18;2;0
4130;971;868;47,77;934;253;0,49;9,30;1,28;0,60;0,06;629;0,54;18;1;1
6034;178;147;41,51;352;218;0,21;13,46;0,72;1,02;0,19;358;0,25;18;2;0
9732;572;538;45,66;648;252;0,43;18,34;0,64;0,32;0,24;440;0,53;18;1;1
7654;659;720;46,71;750;368;0,51;36,44;0,14;0,37;0,50;435;0,80;18;2;0
2137;331;292;44,55;274;99;0,45;23,87;0,69;2,29;0,29;266;0,59;18;2;0
2484;1965;2102;53,22;2169;420;0,92;25,08;1,01;0,67;0,20;869;1,23;18;1;1
41;1463;1274;58,54;1486;361;1,07;29,27;0,85;0,00;0,00;679;1,52;18;1;1
