battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
10269;1441;1413;47,45;1422;353;0,82;28,87;1,17;0,58;0,48;746;1,15;14;2;0
31341;2244;2446;55,00;1600;422;1,09;29,72;1,29;0,73;0,54;642;1,56;14;2;0
35897;1576;1454;50,80;1292;264;0,99;31,80;0,92;1,05;0,68;540;1,46;14;1;1
27283;570;502;45,93;643;209;0,49;20,04;0,80;1,18;0,27;465;0,61;14;1;1
12563;853;858;47,35;762;312;0,58;25,70;0,85;0,68;0,42;386;0,78;14;2;0
24315;1194;1069;50,91;819;216;0,74;24,07;1,19;0,55;0,66;463;0,98;14;1;1
6802;424;339;46,78;292;108;0,46;18,30;0,79;1,14;0,42;247;0,56;14;2;0
6417;975;915;48,59;864;229;0,67;29,31;0,66;0,92;0,37;514;0,95;14;2;0
114247;1493;1506;50,44;1389;441;0,91;24,61;1,13;0,87;0,27;731;1,20;14;2;0
31137;584;548;45,89;645;274;0,43;23,32;0,60;0,23;0,35;440;0,56;14;2;0
28844;812;776;47,51;786;276;0,57;16,15;0,86;0,65;0,29;417;0,68;14;1;1
27034;1753;1805;51,82;1286;335;0,93;25,99;0,94;0,35;0,49;565;1,26;14;1;1
7262;715;647;46,17;690;235;0,49;21,56;0,58;0,45;0,20;433;0,63;14;1;1
160;522;346;43,13;962;198;0,31;12,50;0,90;0,00;0,00;508;0,35;14;1;1
24678;895;861;47,89;856;320;0,54;16,79;1,05;1,40;0,22;470;0,65;14;2;0
19930;1443;1523;49,49;1572;387;0,80;25,38;0,89;0,24;0,19;673;1,07;14;1;1
34583;531;530;44,98;642;325;0,44;32,41;0,27;0,98;0,37;460;0,65;14;1;1
1135;381;277;45,29;319;160;0,30;10,75;1,15;1,34;0,11;369;0,34;14;2;0
1330;848;860;44,36;849;194;0,68;23,46;0,55;0,83;0,30;514;0,89;14;2;0
16730;2368;2510;53,41;2105;489;1,14;31,85;1,07;0,19;0,58;897;1,67;14;1;1
3505;1400;1447;51,07;1142;395;0,73;33,84;0,82;1,02;0,67;576;1,10;14;2;0
615;489;432;44,39;469;178;0,45;17,40;0,80;1,64;0,04;440;0,54;14;2;0
23857;1369;1318;51,70;916;297;0,92;28,93;0,93;0,96;0,59;476;1,30;14;2;0
37247;762;739;47,19;722;319;0,57;21,77;0,86;0,79;0,37;412;0,73;14;2;0
45071;2592;2579;60,06;2037;350;1,34;38,20;1,04;1,11;0,68;925;2,17;14;1;1
68381;2054;2201;55,24;1728;599;1,01;31,02;1,38;0,40;0,47;656;1,47;14;1;1
23779;1104;1038;48,40;1082;281;0,76;29,40;0,83;0,43;0,53;482;1,07;14;1;1
4203;976;928;46,82;982;295;0,59;21,58;0,72;0,19;0,27;609;0,76;14;1;1
2103;2963;3166;61,39;3047;584;1,34;43,89;1,12;0,42;0,34;1113;2,38;14;1;1
410;596;519;46,83;769;159;0,48;34,88;0,06;0,05;0,08;442;0,73;14;2;0
