battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
104804;1371;1351;51,39;1074;385;0,87;29,73;1,30;1,13;0,54;650;1,24;4;1;1
113654;1304;1295;48,48;1111;291;0,82;29,11;0,79;0,92;0,38;579;1,16;4;1;1
36139;1318;1211;49,12;1364;300;0,80;20,60;1,29;0,57;0,32;662;1,01;4;1;1
25417;1305;1317;51,19;994;435;0,80;22,17;1,57;0,57;0,42;492;1,02;4;1;1
14397;1646;1671;50,16;1467;326;0,85;31,72;0,82;1,12;0,45;699;1,24;4;2;0
29588;2257;2328;55,10;1854;612;1,02;19,30;1,87;0,47;0,32;786;1,27;4;1;1
11580;600;530;46,74;424;145;0,54;23,63;0,66;0,58;0,55;354;0,71;4;2;0
72952;2621;2655;57,11;2033;455;1,34;40,43;1,04;0,54;0,84;829;2,25;4;2;0
38240;1222;1189;52,35;1011;347;0,76;25,66;1,08;0,77;0,43;545;1,02;4;2;0
26003;457;382;46,78;427;159;0,42;19,73;0,64;0,70;0,22;302;0,52;4;1;1
79498;1996;2071;54,07;1517;429;1,13;33,80;1,11;0,53;0,67;667;1,71;4;1;1
48475;1896;1894;53,99;1381;452;1,03;31,47;1,32;0,69;0,83;738;1,50;4;2;0
39545;1517;1538;51,60;1126;453;0,91;37,04;1,10;0,62;0,90;668;1,45;4;2;0
28668;2756;2822;59,27;2120;546;1,33;34,60;1,30;0,56;0,67;936;2,03;4;1;1
46411;1963;1923;51,63;1831;411;1,14;35,61;0,86;0,48;0,56;758;1,77;4;2;0
14613;1072;1119;48,86;979;372;0,63;26,22;0,81;0,38;0,31;493;0,85;4;1;1
37978;736;813;47,25;764;460;0,55;27,35;0,78;0,33;0,22;530;0,76;4;2;0
20475;1312;1310;48,11;1393;350;0,78;27,22;0,74;0,34;0,37;660;1,07;4;2;0
900;1123;1034;48,00;565;232;0,69;24,00;1,01;0,52;0,56;476;0,91;4;2;0
22380;1146;1175;48,86;1019;349;0,71;34,56;0,73;0,66;0,45;532;1,08;4;1;1
792;1140;1082;51,64;924;247;0,75;22,47;0,90;0,42;0,35;547;0,97;4;1;1
17893;2847;3032;58,10;2250;896;1,33;32,02;2,01;0,37;0,69;949;1,95;4;1;1
775;979;964;44,90;987;285;0,69;22,32;0,75;0,64;0,18;588;0,88;4;1;1
11394;915;884;46,51;1046;432;0,53;18,71;1,19;0,63;0,27;609;0,65;4;2;0
90638;1642;1484;52,98;1253;311;0,97;37,36;1,46;1,33;0,53;575;1,54;4;2;0
13050;994;926;49,20;676;238;0,61;18,50;0,99;0,61;0,33;408;0,75;4;2;0
4899;847;861;45,68;867;344;0,56;22,76;0,87;0,48;0,33;585;0,73;4;2;0
6337;1390;1433;50,31;1408;319;0,87;33,82;0,77;0,37;0,37;707;1,31;4;1;1
34;835;714;47,06;1421;271;0,44;23,53;1,18;0,71;0,00;745;0,58;4;2;0
17;519;322;52,94;899;377;0,35;23,53;0,35;0,00;0,00;730;0,46;4;1;1
