battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
70890;965;919;48,56;933;306;0,70;29,90;0,84;1,47;0,45;565;0,99;21;1;1
15288;1045;926;48,66;828;220;0,77;30,55;0,85;1,40;0,59;523;1,10;21;2;0
59426;1300;1154;50,72;1071;221;0,80;27,06;0,97;1,57;0,63;539;1,09;21;1;1
90389;2322;2124;56,41;1505;317;1,22;32,62;1,37;1,21;0,67;675;1,82;21;1;1
48830;2284;2327;53,87;2017;420;1,24;40,89;0,94;1,67;0,78;784;2,09;21;2;0
7530;887;851;47,60;813;284;0,68;24,40;1,01;0,88;0,44;536;0,90;21;2;0
19650;1730;1771;52,66;1185;395;0,91;25,99;1,38;0,48;0,52;519;1,23;21;2;0
23148;853;856;47,23;717;282;0,60;24,63;0,76;0,50;0,40;464;0,80;21;1;1
27890;2166;2211;54,29;1619;479;1,11;33,07;1,21;0,91;0,74;799;1,66;21;1;1
29386;1011;989;49,01;799;296;0,68;29,39;0,78;0,47;0,57;436;0,97;21;2;0
49613;1030;1062;48,80;892;432;0,61;18,68;1,39;0,56;0,31;570;0,74;21;1;1
3534;1385;1374;49,12;1250;340;0,78;29,80;0,84;0,69;0,43;681;1,11;21;2;0
55199;3017;3229;59,04;1988;624;1,33;34,18;1,61;0,22;0,78;879;2,02;21;1;1
15583;815;777;46,70;707;257;0,53;20,17;0,76;0,33;0,29;473;0,66;21;1;1
20993;1904;1943;53,40;1577;548;0,88;20,10;1,70;0,21;0,37;654;1,11;21;1;1
107914;532;508;45,82;546;253;0,52;23,04;0,74;0,68;0,29;365;0,67;21;1;1
2000;485;427;43,30;585;216;0,44;31,05;0,38;0,60;0,28;399;0,64;21;2;0
14521;2017;2192;55,94;1633;495;0,99;34,33;1,09;0,46;0,46;715;1,50;21;2;0
10011;1054;1074;46,93;976;436;0,66;21,35;1,14;0,61;0,23;618;0,83;21;2;0
14638;1237;1273;49,65;1006;447;0,65;16,13;1,59;0,54;0,26;664;0,78;21;1;1
7116;1351;1480;56,79;1337;631;0,65;39,91;0,56;0,47;0,42;728;1,07;21;2;0
3755;300;261;44,69;356;187;0,30;27,43;0,15;0,51;0,34;284;0,41;21;2;0
15076;837;743;47,51;788;246;0,50;17,44;0,82;0,65;0,33;495;0,61;21;1;1
7729;3252;3609;62,43;2625;794;1,34;41,07;1,65;0,60;0,48;1074;2,27;21;2;0
65699;1790;1827;52,62;1464;449;1,01;32,20;1,08;0,84;0,72;663;1,49;21;1;1
10242;1240;1256;48,34;1183;316;0,72;19,20;1,04;0,37;0,20;618;0,89;21;2;0
1485;618;542;49,02;641;301;0,44;15,96;0,94;0,97;0,13;563;0,53;21;1;1
36;998;949;50,00;725;175;0,78;36,11;0,58;2,75;0,08;535;1,22;21;1;1
230;352;284;41,30;708;206;0,30;17,83;0,64;3,52;0,00;537;0,37;21;2;0
420;758;721;42,38;1077;357;0,55;17,14;1,15;0,14;0,52;616;0,66;21;2;0
