battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
9174;1265;911;48,83;967;38;0,83;31,08;0,92;2,02;0,85;512;1,21;206;2;0
25726;1416;1298;48,44;1214;135;0,85;27,68;0,78;1,69;0,64;521;1,17;206;2;0
64667;1651;1461;53,00;1154;299;1,00;22,47;1,62;1,60;0,69;554;1,29;206;1;1
24809;1682;1669;53,16;1348;292;1,00;34,93;0,74;1,01;0,69;702;1,53;206;1;1
6005;571;482;46,13;402;112;0,55;23,83;0,72;1,32;0,44;332;0,72;206;2;0
36379;1016;964;49,51;744;195;0,78;36,16;0,49;0,56;0,80;393;1,22;206;1;1
75889;1693;1656;51,31;1307;387;1,04;35,18;1,04;0,84;0,67;528;1,61;206;1;1
27624;658;549;47,35;544;194;0,48;12,75;1,67;0,86;0,28;422;0,55;206;2;0
51199;864;878;46,20;1059;280;0,65;32,50;0,41;1,37;0,41;496;0,96;206;1;1
17528;1168;1173;50,56;888;240;0,77;28,83;0,69;0,79;0,67;517;1,08;206;2;0
39930;2002;2047;52,93;1568;358;1,13;37,04;0,77;1,23;0,77;741;1,80;206;1;1
31031;2083;2174;54,83;1367;368;1,09;27,47;1,38;0,74;0,58;658;1,51;206;2;0
25170;1152;1310;49,44;1037;506;0,69;33,84;0,82;0,42;0,30;649;1,05;206;1;1
45726;1404;1529;51,13;1257;541;0,82;30,25;1,14;0,74;0,37;698;1,17;206;1;1
44373;2128;2247;53,92;1920;603;1,14;33,16;1,32;0,63;0,49;829;1,70;206;2;0
16266;915;882;48,43;766;287;0,65;22,86;0,88;0,95;0,44;550;0,84;206;1;1
25381;612;568;44,76;761;275;0,53;29,51;0,45;0,83;0,36;427;0,76;206;1;1
42553;1898;1924;53,67;1480;531;1,05;26,46;1,55;0,98;0,47;629;1,43;206;1;1
10875;1387;1417;50,23;1141;344;0,78;26,36;0,96;1,03;0,27;586;1,06;206;1;1
11956;1328;1378;50,50;1270;307;0,87;38,42;0,49;0,34;0,58;521;1,42;206;2;0
21042;746;688;46,74;641;224;0,52;21,62;0,76;0,74;0,26;503;0,67;206;2;0
3170;530;455;46,06;468;160;0,44;17,79;0,60;0,38;0,21;343;0,53;206;2;0
16066;1293;1312;48,52;959;220;0,84;32,35;0,65;0,63;0,56;491;1,24;206;2;0
49217;2042;2023;53,01;1662;390;1,12;29,53;1,13;0,92;0,60;654;1,58;206;2;0
39227;2524;2635;57,75;2138;645;1,21;35,99;1,41;0,50;0,63;924;1,89;206;1;1
2546;1050;1011;48,51;1130;278;0,69;21,17;0,60;0,52;0,26;648;0,88;206;2;0
9631;2813;2938;57,60;2428;415;1,23;35,56;1,10;0,21;0,58;911;1,90;206;1;1
34882;1584;1749;52,52;1303;600;0,91;32,62;1,29;0,88;0,46;683;1,34;206;2;0
6969;1034;1080;46,95;931;511;0,58;15,71;1,48;1,25;0,20;611;0,69;206;2;0
41444;749;773;46,73;748;347;0,60;29,65;0,65;0,52;0,31;470;0,85;206;1;1
