battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
22062;1385;1367;51,00;1065;347;0,79;25,57;1,12;0,74;0,43;613;1,06;202;1;0
35173;1804;1764;52,57;1268;430;1,01;36,77;1,17;1,41;1,05;557;1,60;202;1;0
32727;804;722;48,14;634;171;0,64;31,28;0,59;1,55;0,77;399;0,92;202;2;1
73541;1188;1253;49,34;1285;371;0,76;28,95;0,67;1,32;0,31;651;1,08;202;1;0
86568;923;949;47,45;876;303;0,71;28,64;0,58;1,01;0,49;471;1,00;202;2;1
30651;1826;1893;53,25;1432;473;0,94;28,02;1,29;0,89;0,62;758;1,31;202;1;0
124268;1418;1396;50,22;1229;354;0,97;32,76;0,81;1,06;0,59;511;1,45;202;2;1
87370;1292;1325;49,16;1236;420;0,81;30,45;0,91;0,80;0,41;555;1,16;202;2;1
45162;854;813;48,04;624;258;0,72;27,49;0,93;1,38;0,63;411;0,99;202;1;0
44960;666;637;41,35;1022;347;0,51;24,16;0,61;0,87;0,12;502;0,67;202;2;1
59695;674;647;45,48;723;262;0,51;19,90;0,86;0,58;0,19;492;0,64;202;2;1
41223;1293;1313;49,12;1316;346;0,75;26,93;0,83;0,83;0,39;669;1,02;202;1;0
26739;1017;1032;47,88;971;467;0,60;20,62;1,34;0,43;0,29;553;0,76;202;1;0
5869;933;914;48,42;896;481;0,47;10,46;1,86;0,84;0,09;633;0,53;202;1;0
33950;1062;1078;48,50;950;408;0,62;24,76;1,06;1,84;0,21;617;0,82;202;1;0
55;518;505;36,36;973;199;0,42;10,91;0,45;0,00;0,00;474;0,47;202;1;0
87718;1198;1257;48,12;1295;532;0,70;25,20;1,17;0,53;0,31;621;0,94;202;2;1
60651;1154;1196;50,57;918;366;0,99;34,90;0,65;0,52;0,44;488;1,53;202;2;1
36187;958;929;47,59;924;258;0,77;33,24;0,39;0,31;0,59;427;1,15;202;2;1
77448;905;872;47,57;899;290;0,66;31,02;0,57;3,72;0,68;468;0,95;202;2;1
8630;1859;2041;48,66;1847;462;0,99;26,52;1,10;0,59;0,41;811;1,35;202;2;1
8157;1769;1912;50,47;1760;348;0,98;29,88;0,95;1,05;0,29;758;1,40;202;2;1
12;638;672;58,33;476;355;0,58;25,00;0,75;0,00;0,00;488;0,78;202;1;0
9971;1616;1910;53,31;1673;636;0,96;29,07;1,38;0,39;0,37;730;1,35;202;2;1
1170;1473;1463;51,37;1646;331;0,70;23,16;0,97;0,37;0,26;719;0,91;202;1;0
6779;585;503;45,10;669;252;0,47;25,74;0,51;0,86;0,21;498;0,63;202;1;0
1199;1464;2133;51,79;1399;942;0,72;44,37;0,15;0,60;0,45;772;1,30;202;2;1
198;244;206;40,91;572;289;0,24;16,16;0,74;1,10;0,00;525;0,28;202;1;0
972;635;537;41,56;951;269;0,46;14,40;0,62;0,99;0,09;606;0,54;202;2;1
13;397;286;30,77;910;240;0,15;7,69;0,69;0,00;0,00;467;0,17;202;1;0
