battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
33493;906;865;47,16;971;360;0,52;16,39;1,18;0,25;0,27;622;0,62;55;1;0
23638;1056;968;47,48;970;261;0,68;21,25;1,16;0,94;0,38;523;0,87;55;2;1
49961;1161;1178;49,65;1003;284;0,78;23,89;0,70;0,77;0,31;551;1,02;55;2;1
48532;2616;2410;57,09;1887;344;1,37;39,53;1,19;0,84;0,91;768;2,26;55;2;1
26946;725;654;47,01;580;190;0,55;23,08;0,75;0,96;0,30;356;0,72;55;1;0
12563;853;858;47,35;762;312;0,58;25,70;0,85;0,68;0,42;386;0,78;55;2;1
28935;958;942;47,60;933;311;0,66;21,81;0,91;0,42;0,40;472;0,84;55;1;0
34237;1524;1471;52,34;1030;297;0,99;34,52;0,89;1,33;0,74;487;1,50;55;1;0
2500;550;472;45,92;512;129;0,47;28,68;0,37;0,67;0,38;374;0,66;55;1;0
76530;1506;1528;50,41;1346;404;0,95;28,62;1,09;0,45;0,38;563;1,32;55;2;1
56115;1907;2004;53,06;1745;531;1,03;24,74;1,41;1,05;0,20;810;1,37;55;2;1
26606;1594;1571;52,97;1034;238;0,93;27,69;0,94;0,80;0,44;485;1,28;55;1;0
25916;953;914;48,71;719;234;0,79;30,14;0,83;2,21;0,55;380;1,13;55;1;0
48887;1348;1294;49,33;1131;370;0,90;29,52;1,02;0,76;0,36;556;1,28;55;2;1
22437;1323;1415;50,51;1265;413;0,83;31,56;0,83;0,58;0,53;672;1,22;55;1;0
58875;875;985;47,62;912;437;0,60;33,59;0,41;0,42;0,30;557;0,90;55;2;1
12566;1406;1399;50,99;1078;324;0,74;23,67;1,02;1,01;0,32;553;0,97;55;1;0
13643;538;470;46,05;477;230;0,46;18,11;0,92;0,75;0,23;324;0,56;55;1;0
2415;486;468;42,03;588;221;0,42;18,92;0,61;0,67;0,27;436;0,51;55;1;0
6289;1100;991;48,50;885;257;0,65;26,60;0,68;0,23;0,32;484;0,88;55;2;1
7923;1293;1335;49,53;1248;404;0,72;21,12;1,09;0,71;0,18;712;0,92;55;2;1
9202;1508;1525;50,09;1436;445;0,84;32,13;0,91;0,23;0,63;654;1,23;55;1;0
723;1012;1032;46,33;1186;256;0,64;21,44;0,64;1,36;0,30;553;0,81;55;1;0
36966;1060;1042;48,68;1034;369;0,60;18,57;0,99;0,47;0,27;466;0,73;55;2;1
69286;2193;1902;53,44;1731;321;1,26;38,09;1,14;1,44;1,10;714;2,03;55;2;1
14581;783;784;46,62;689;259;0,61;24,33;0,85;0,68;0,56;381;0,80;55;2;1
6947;3903;4323;60,21;3311;669;1,45;34,06;1,67;0,42;0,39;1079;2,20;55;2;1
3033;593;510;44,15;695;159;0,46;24,53;0,37;0,36;0,24;404;0,61;55;1;0
1586;601;558;43,44;632;214;0,46;28,69;0,54;0,61;0,22;421;0,65;55;1;0
815;1409;1553;50,80;1621;456;0,76;28,96;0,80;1,05;0,24;750;1,07;55;2;1
