battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
47562;2034;1848;54,27;1499;385;1,14;32,36;1,49;2,66;0,55;675;1,69;23;2;1
33248;1229;1217;50,20;961;365;0,83;24,12;1,10;0,82;0,53;594;1,09;23;2;1
17680;1740;1603;52,08;1313;266;1,05;35,69;0,94;1,29;0,87;665;1,64;23;2;1
100740;2324;2199;57,14;1623;479;1,19;31,54;1,50;1,38;0,87;807;1,74;23;1;0
9648;582;549;45,24;602;235;0,57;24,18;0,51;0,35;0,43;337;0,75;23;2;1
17253;1438;1353;50,23;1141;231;0,88;25,95;1,03;1,76;0,48;515;1,19;23;2;1
23715;2368;2210;55,17;1780;325;1,38;40,27;0,78;1,10;1,27;676;2,31;23;1;0
42017;506;420;45,24;489;187;0,48;28,01;0,47;0,66;0,28;311;0,67;23;1;0
49651;1867;2068;52,63;1539;481;0,92;28,11;1,11;0,45;0,35;743;1,28;23;2;1
48886;951;931;47,93;879;284;0,64;25,17;0,90;0,42;0,32;413;0,85;23;1;0
49390;2770;2772;56,91;2212;543;1,34;34,59;1,35;0,49;0,90;888;2,04;23;2;1
12025;978;951;47,37;874;284;0,59;18,35;1,08;1,03;0,28;465;0,72;23;2;1
11782;1386;1432;50,61;1239;495;0,68;23,25;1,27;0,30;0,34;691;0,89;23;2;1
31839;2320;2352;55,04;1817;501;1,24;40,42;1,04;0,38;0,67;827;2,08;23;2;1
51654;573;528;45,68;707;291;0,39;18,53;0,84;0,93;0,09;530;0,48;23;2;1
10296;1024;998;48,58;844;335;0,70;26,95;0,75;0,36;0,37;443;0,96;23;2;1
165882;981;1091;48,86;804;452;0,58;26,49;1,28;0,31;0,44;567;0,79;23;1;0
34335;2129;2225;55,08;1434;454;1,15;37,27;1,20;0,75;0,58;670;1,83;23;1;0
16818;999;1055;47,22;1138;384;0,64;33,84;0,65;0,42;0,28;586;0,96;23;2;1
14853;1014;970;46,58;956;276;0,61;15,01;0,95;0,32;0,09;486;0,71;23;1;0
4202;873;814;48,55;731;262;0,56;24,56;0,76;0,86;0,22;480;0,74;23;1;0
16445;1647;1706;52,64;1361;382;0,84;32,13;0,93;0,24;0,42;644;1,24;23;2;1
2535;542;419;44,50;567;157;0,33;15,78;0,67;0,38;0,14;415;0,39;23;1;0
26289;1656;1768;51,70;1784;559;0,83;24,92;1,36;0,43;0,12;792;1,11;23;1;0
14388;765;689;47,03;583;179;0,59;26,47;0,54;2,18;0,41;405;0,81;23;2;1
26973;1750;2012;53,21;1584;754;0,98;38,75;1,12;0,24;0,42;735;1,60;23;1;0
47149;2098;1994;55,28;1603;366;1,09;21,53;1,58;1,46;0,44;641;1,38;23;1;0
3153;1290;1231;49,35;1348;298;0,68;27,91;0,76;0,76;0,25;687;0,94;23;1;0
2972;688;583;45,63;451;195;0,51;13,93;1,07;0,26;0,45;342;0,59;23;1;0
7245;2418;2571;55,87;1831;653;1,21;32,64;1,42;0,53;0,56;679;1,79;23;1;0
