battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
18053;1124;927;49,06;901;198;0,78;28,69;1,39;1,60;0,67;583;1,09;76;1;0
113605;1827;1757;52,30;1550;370;1,14;36,00;1,05;0,65;0,62;760;1,78;76;1;0
105995;1398;1344;49,96;1295;322;0,90;31,76;0,77;0,50;0,70;619;1,32;76;2;1
73130;340;259;43,56;438;151;0,41;37,51;0,31;1,54;0,45;369;0,66;76;1;0
38036;1657;1674;51,47;1336;337;0,97;31,79;0,88;1,17;0,70;699;1,43;76;2;1
35864;740;651;46,78;630;182;0,59;26,77;0,72;1,18;0,66;452;0,81;76;2;1
23732;1068;1015;48,53;952;304;0,61;19,38;0,98;0,36;0,27;488;0,75;76;1;0
25617;1952;2068;52,91;1571;406;1,02;25,70;1,05;0,26;0,48;669;1,37;76;2;1
38800;1246;1233;48,72;1181;401;0,70;24,51;1,10;1,71;0,33;509;0,92;76;1;0
9509;479;461;46,73;508;287;0,42;12,48;1,35;0,72;0,12;403;0,48;76;1;0
41720;1128;1113;49,00;1068;408;0,62;21,71;1,24;0,59;0,35;620;0,79;76;2;1
23334;1000;1016;47,66;982;392;0,63;22,64;0,97;0,51;0,14;520;0,82;76;2;1
70940;1347;1399;49,84;1221;465;0,82;27,33;1,18;0,31;0,39;658;1,13;76;1;0
19920;963;998;47,15;1065;456;0,56;23,98;1,02;0,55;0,21;644;0,73;76;2;1
36531;875;861;47,73;684;259;0,71;31,10;0,70;0,54;0,50;379;1,03;76;2;1
13739;1087;1064;47,26;1221;358;0,63;20,50;0,98;0,40;0,22;689;0,80;76;1;0
30327;1437;1533;49,54;1487;508;0,89;27,02;0,98;0,62;0,40;650;1,23;76;1;0
12103;1166;1162;48,73;1146;364;0,70;29,24;0,95;0,89;0,45;666;1,00;76;2;1
8524;2116;2224;54,83;1926;518;0,99;28,26;1,38;0,74;0,36;845;1,39;76;2;1
7437;3101;3370;60,37;2542;700;1,26;24,57;1,96;0,52;0,30;1032;1,67;76;2;1
31570;2308;2383;56,21;1579;478;1,15;35,05;1,24;0,97;0,53;633;1,76;76;1;0
43004;1308;1336;50,20;1091;410;0,75;28,54;1,04;0,41;0,55;511;1,05;76;1;0
32494;1592;1450;55,18;1090;308;0,98;31,64;1,15;1,27;0,62;618;1,43;76;1;0
364;810;753;43,41;906;227;0,55;23,63;0,67;0,91;0,39;584;0,72;76;2;1
7774;3248;3559;62,58;2645;655;1,42;37,50;1,55;0,51;0,40;1085;2,28;76;1;0
169;724;647;53,25;428;141;0,84;30,77;0,41;2,89;0,56;403;1,21;76;1;0
4867;1017;1014;47,65;1235;285;0,64;29,67;0,71;1,01;0,22;578;0,91;76;2;1
1018;601;609;45,38;622;224;0,50;26,92;0,33;0,51;0,32;458;0,68;76;2;1
263;1205;1104;50,57;932;214;0,65;16,35;1,02;0,93;0,51;686;0,78;76;1;0
517;1337;1332;49,13;1299;352;0,77;31,72;0,80;0,23;0,17;652;1,13;76;2;1
