battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
81602;1742;1746;51,94;1608;377;0,90;29,07;1,26;0,78;0,39;711;1,27;11;1;1
25570;1354;1101;50,52;875;120;0,94;22,66;1,18;1,07;0,73;392;1,21;11;2;0
17263;1570;1526;52,49;1122;286;0,95;27,89;0,99;0,94;0,58;588;1,31;11;2;0
38154;1049;1035;48,79;933;351;0,61;18,18;1,15;0,35;0,31;438;0,75;11;1;1
37336;662;658;44,10;642;275;0,56;21,85;0,85;0,71;0,27;480;0,72;11;1;1
60052;1398;1472;50,74;1148;473;0,79;29,14;1,16;0,56;0,55;629;1,12;11;2;0
48545;1638;1669;52,07;1176;482;0,83;23,15;1,57;0,66;0,62;582;1,08;11;2;0
68111;1363;1368;49,71;1182;383;0,79;24,26;1,17;0,84;0,47;655;1,04;11;1;1
74461;1497;1513;51,88;1098;362;0,79;17,99;1,38;0,40;0,22;565;0,96;11;2;0
15177;926;904;48,23;607;234;0,67;18,80;1,23;1,22;0,33;389;0,82;11;2;0
18852;2864;3030;59,56;2159;729;1,30;38,22;1,59;0,26;0,74;954;2,11;11;1;1
43018;1062;1085;48,53;1008;327;0,71;25,90;0,80;0,49;0,26;560;0,96;11;1;1
47219;2073;2215;54,69;1696;627;1,07;32,04;1,48;0,49;0,54;737;1,57;11;1;1
39690;1590;1785;52,19;1322;555;0,98;39,70;0,81;0,73;0,44;674;1,62;11;1;1
11238;1243;1236;49,73;912;261;0,76;23,11;0,91;0,72;0,30;554;0,99;11;2;0
9324;1022;982;48,68;892;315;0,55;17,46;1,07;0,42;0,17;476;0,67;11;1;1
25498;1128;1150;49,90;1035;298;0,77;25,34;0,75;0,84;0,15;502;1,03;11;2;0
34638;1926;2016;55,21;1251;481;1,11;29,82;1,63;0,86;0,38;731;1,58;11;1;1
8357;1047;1014;49,37;816;303;0,62;15,48;1,46;1,25;0,08;461;0,73;11;2;0
12289;1955;2006;52,14;1662;350;0,95;26,98;0,94;0,35;0,24;746;1,30;11;2;0
17393;1730;1953;52,01;1551;624;0,83;27,66;1,43;0,56;0,21;701;1,15;11;2;0
1905;1092;1032;49,03;1115;268;0,59;21,84;0,94;0,83;0,17;630;0,75;11;2;0
49969;1250;1298;49,19;1183;454;0,80;30,39;0,95;1,13;0,40;576;1,15;11;1;1
26377;493;437;45,39;452;189;0,47;28,24;0,49;1,37;0,40;342;0,65;11;1;1
22469;1207;1121;49,09;977;280;0,74;25,58;0,91;0,83;0,63;502;0,99;11;2;0
1892;736;647;48,68;903;246;0,51;26,43;0,55;0,63;0,21;556;0,69;11;1;1
1983;1429;1448;52,34;1643;417;0,81;29,45;1,31;1,13;0,16;846;1,15;11;1;1
2515;1172;1209;47,87;1386;487;0,63;17,81;1,38;0,66;0,06;763;0,76;11;1;1
481;2642;2776;59,46;2751;583;1,05;25,78;1,72;0,35;0,19;1011;1,42;11;2;0
173;2461;2748;56,07;2840;519;1,21;32,37;1,04;0,29;0,13;1001;1,79;11;2;0
