battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
71673;3043;2723;60,37;2107;360;1,42;42,69;1,45;0,93;1,08;909;2,48;83;1;0
23343;1321;1059;51,15;888;160;0,92;28,46;1,37;1,68;0,58;504;1,29;83;2;1
45343;1629;1696;51,43;1324;410;1,00;35,24;0,84;0,71;0,69;536;1,54;83;1;0
74642;2585;2633;55,90;1943;545;1,27;38,57;1,41;0,55;0,87;806;2,07;83;1;0
32426;1463;1399;50,02;1192;310;0,91;28,97;1,01;2,03;0,73;616;1,28;83;2;1
44211;1565;1526;50,77;1365;316;0,95;35,95;0,82;0,70;0,76;614;1,49;83;1;0
74700;1329;1334;49,71;1222;331;0,80;28,46;0,81;0,64;0,49;497;1,12;83;1;0
47380;1840;1953;53,84;1148;371;1,06;31,22;1,16;0,71;0,74;554;1,55;83;2;1
13547;1062;1062;47,12;1287;213;0,75;34,07;0,45;0,74;0,35;498;1,14;83;2;1
1794;464;439;43,70;460;291;0,38;18,95;1,17;1,36;0,33;424;0,47;83;2;1
9679;1535;1646;53,06;1173;417;0,88;37,06;0,85;0,73;0,44;627;1,40;83;2;1
42827;612;574;45,64;758;297;0,48;28,30;0,57;0,43;0,28;553;0,68;83;2;1
26303;1376;1411;49,86;1133;392;0,80;23,50;1,15;0,60;0,33;560;1,05;83;1;0
4235;710;650;45,86;775;226;0,51;27,25;0,48;1,01;0,31;487;0,70;83;1;0
7373;1406;1489;47,70;1477;267;0,98;34,60;0,43;0,46;0,49;704;1,49;83;1;0
4760;176;165;43,32;283;205;0,28;11,28;0,81;0,25;0,15;347;0,31;83;2;1
12308;1748;1860;50,93;1600;458;0,92;29,74;1,02;0,49;0,49;772;1,31;83;2;1
48139;1387;1290;49,70;1319;319;0,85;28,50;1,01;0,48;0,52;619;1,19;83;1;0
51795;1278;1293;49,11;1220;521;0,73;25,18;1,35;0,79;0,49;595;0,97;83;2;1
12735;950;901;47,89;1047;320;0,59;24,61;0,70;1,67;0,31;612;0,79;83;2;1
34411;1103;1324;48,44;1044;697;0,69;27,55;1,55;0,84;0,23;609;0,95;83;1;0
2648;700;673;45,09;807;295;0,56;32,55;0,54;0,49;0,35;487;0,82;83;1;0
1823;1357;1354;50,14;1212;372;0,76;17,28;1,26;0,57;0,17;654;0,92;83;2;1
52728;1322;1268;50,41;1006;265;0,80;28,43;0,97;1,15;0,68;545;1,12;83;1;0
14080;618;573;44,65;824;317;0,43;14,39;1,05;0,65;0,17;505;0,50;83;2;1
9449;1575;1599;51,82;1545;409;0,84;29,48;1,00;0,64;0,32;758;1,18;83;1;0
2707;2807;2998;59,62;2731;786;1,21;30,00;1,83;0,11;0,45;1040;1,73;83;1;0
264;4093;4886;62,88;3066;562;1,59;45,08;1,43;0,05;0,52;1348;2,90;83;2;1
132;1779;1720;46,97;2241;432;0,83;21,97;0,82;0,27;0,54;833;1,06;83;1;0
71;2036;2037;53,52;2652;311;0,96;40,85;0,41;0,13;0,00;943;1,62;83;2;1
