battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
89893;1852;1708;53,02;1374;437;1,15;33,52;1,25;0,65;1,07;726;1,73;17;1;0
41382;2009;1913;53,06;1605;443;1,11;36,19;1,19;0,96;0,94;736;1,74;17;1;0
44366;1806;1820;53,05;1397;381;1,06;33,43;0,92;1,31;0,58;724;1,59;17;1;0
66219;1564;1455;51,89;1033;294;1,02;35,27;0,94;0,73;0,99;506;1,57;17;2;1
9732;409;332;45,07;390;152;0,39;19,18;0,79;0,95;0,30;326;0,49;17;1;0
12563;853;858;47,35;762;312;0,58;25,70;0,85;0,68;0,42;386;0,78;17;2;1
1072;519;482;46,18;288;148;0,51;23,23;0,79;1,25;0,40;247;0,67;17;2;1
7115;703;629;46,37;574;219;0,48;16,54;0,91;0,53;0,25;405;0,58;17;2;1
54892;1268;1306;50,00;1037;392;0,79;23,73;1,14;0,68;0,38;576;1,04;17;2;1
54166;1061;1078;48,81;1112;453;0,66;22,06;1,10;0,67;0,27;501;0,84;17;1;0
27016;609;538;48,72;498;188;0,57;23,56;0,69;1,13;0,38;438;0,75;17;1;0
16912;1836;1763;52,87;1329;444;1,07;37,92;1,16;1,08;0,89;644;1,72;17;1;0
51374;1042;1107;48,84;908;357;0,74;29,37;0,70;0,50;0,46;457;1,04;17;1;0
17116;1062;1035;49,91;1002;347;0,64;24,01;0,95;0,51;0,37;632;0,84;17;2;1
12772;1440;1414;50,86;1075;373;0,79;24,97;1,16;0,35;0,61;499;1,05;17;1;0
10554;1696;1775;52,79;1282;433;0,89;25,27;1,26;0,70;0,35;641;1,19;17;1;0
11559;1319;1348;50,88;832;294;0,82;32,15;0,91;0,64;0,59;585;1,20;17;2;1
38161;1717;1719;52,52;1376;438;1,01;34,48;1,08;1,22;0,66;600;1,55;17;2;1
51080;1161;1232;48,19;1282;572;0,71;20,65;1,30;0,92;0,15;658;0,89;17;2;1
38049;1286;1320;48,98;1179;412;0,75;28,93;1,04;0,47;0,40;634;1,06;17;2;1
20936;1669;1849;52,90;1236;575;0,92;28,43;1,47;0,47;0,39;737;1,28;17;2;1
18499;1102;1032;47,39;1159;290;0,55;21,29;0,94;0,94;0,24;672;0,70;17;2;1
22055;841;874;47,10;917;318;0,59;34,00;0,52;0,48;0,27;474;0,89;17;1;0
17882;954;994;47,94;1003;432;0,59;23,01;0,95;1,19;0,23;617;0,76;17;1;0
70414;1163;1107;49,33;906;299;0,82;31,31;1,00;1,08;0,42;534;1,20;17;1;0
40242;1563;1597;51,84;1045;267;0,92;22,50;1,07;0,31;0,35;477;1,19;17;2;1
13506;1368;1587;49,59;1206;513;0,73;39,65;0,67;0,97;0,58;626;1,21;17;1;0
92504;1936;1974;54,11;1703;535;0,95;22,45;1,49;1,05;0,59;759;1,22;17;2;1
8116;1550;1629;50,16;1528;348;0,84;30,54;0,74;0,54;0,32;762;1,21;17;1;0
106;150;83;45,28;250;105;0,20;16,04;0,68;0,57;0,33;295;0,24;17;2;1
