battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
19871;1857;1995;53,20;1578;420;0,97;33,27;1,00;0,62;0,52;685;1,46;31;2;1
19275;1186;1155;48,57;865;297;0,72;20,06;1,10;0,32;0,40;502;0,89;31;1;0
21813;1554;1591;51,57;1080;472;0,76;17,54;1,60;0,33;0,28;622;0,92;31;2;1
30174;579;522;46,58;532;202;0,53;32,27;0,47;0,45;0,40;334;0,78;31;1;0
59005;1667;1698;52,32;1472;353;0,93;24,27;1,04;0,71;0,47;713;1,23;31;2;1
73122;989;1024;47,07;1124;233;0,82;43,39;0,22;0,41;0,74;519;1,46;31;1;0
16371;641;630;46,42;604;295;0,48;17,16;0,96;0,44;0,26;500;0,58;31;1;0
29626;1804;1901;53,02;1362;592;0,94;28,83;1,61;0,77;0,60;630;1,32;31;1;0
63162;467;412;43,50;601;272;0,42;22,23;0,74;1,08;0,14;470;0,54;31;2;1
11927;1144;1092;49,78;872;331;0,70;22,66;1,03;0,68;0,46;474;0,91;31;2;1
9560;786;697;45,30;678;213;0,46;23,15;0,74;0,51;0,34;437;0,60;31;1;0
19738;1446;1456;50,22;1171;313;0,77;21,32;0,99;0,52;0,36;589;0,98;31;1;0
850;47;16;44,12;110;89;0,16;14,71;0,50;0,58;0,07;207;0,18;31;1;0
30910;1115;1103;47,86;1154;293;0,80;27,07;0,74;0,36;0,48;537;1,09;31;1;0
48195;2413;2525;57,36;2026;629;1,21;37,82;1,27;0,43;0,49;941;1,95;31;2;1
20697;1397;1472;51,07;1325;392;0,85;29,40;0,83;0,70;0,34;700;1,21;31;2;1
35134;1467;1484;50,68;1147;308;0,73;19,46;1,07;0,26;0,19;617;0,90;31;2;1
36960;2902;3036;57,84;2349;489;1,46;42,12;1,02;0,54;0,49;905;2,52;31;1;0
1279;728;620;47,22;419;123;0,62;31,43;0,49;0,77;0,73;313;0,91;31;2;1
8973;1553;1603;50,51;1945;355;0,87;30,16;0,68;0,19;0,26;781;1,25;31;1;0
17285;1415;1483;50,44;1188;358;0,79;28,90;0,90;0,65;0,28;705;1,12;31;1;0
53964;1317;1315;49,00;1243;459;0,86;25,46;1,07;0,76;0,52;689;1,15;31;2;1
7151;952;943;49,56;654;256;0,71;28,35;0,83;0,96;0,51;425;1,00;31;2;1
10637;1125;1130;49,79;584;205;0,81;27,86;1,02;0,72;0,72;357;1,12;31;2;1
4149;2063;2090;54,01;1565;344;0,98;34,03;1,07;0,25;0,62;677;1,49;31;1;0
1154;2102;2188;57,11;2007;460;1,00;31,11;0,91;1,01;0,41;896;1,46;31;1;0
7523;1786;1930;54,01;1234;560;0,92;17,33;1,81;0,63;0,47;760;1,12;31;2;1
7637;550;471;44,99;639;189;0,46;27,62;0,45;2,67;0,18;519;0,64;31;2;1
5150;597;570;45,73;566;207;0,47;23,65;0,64;1,84;0,17;409;0,62;31;2;1
3491;2217;2398;54,97;1700;625;1,07;32,23;1,46;0,72;0,41;894;1,57;31;1;0
