battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
19909;1077;976;47,35;999;222;0,68;29,95;0,87;0,81;0,49;470;0,97;18;2;1
81208;1092;1103;48,56;1000;366;0,74;26,09;1,02;0,77;0,29;468;1,00;18;2;1
7471;1983;2105;51,76;1638;581;1,03;33,06;1,24;0,53;0,62;740;1,54;18;2;1
62651;1227;1214;49,70;1060;359;0,80;25,46;1,07;1,78;0,36;634;1,08;18;1;0
3059;285;147;46,03;251;44;0,34;14,48;1,38;1,48;0,17;287;0,39;18;1;0
21813;1554;1591;51,57;1080;472;0,76;17,54;1,60;0,33;0,28;622;0,92;18;1;0
13488;1323;1252;49,44;1290;359;0,72;25,36;1,17;0,59;0,47;678;0,96;18;1;0
44960;666;637;41,35;1022;347;0,51;24,16;0,61;0,87;0,12;502;0,67;18;1;0
51361;1507;1405;51,11;964;308;0,96;33,48;0,97;0,89;0,79;495;1,44;18;1;0
53879;2999;3009;59,42;2162;595;1,39;36,28;1,41;0,79;1,05;910;2,18;18;2;1
18051;768;737;46,58;837;380;0,55;18,32;1,27;0,75;0,28;528;0,67;18;2;1
10352;1923;2077;52,75;1886;476;1,04;31,47;1,04;0,52;0,21;854;1,51;18;1;0
17705;1281;1294;49,17;1095;339;0,72;21,31;1,12;0,46;0,40;527;0,92;18;1;0
44016;1652;1697;52,45;1096;431;0,96;31,19;1,35;1,32;0,39;567;1,40;18;2;1
93080;3738;3799;60,67;2361;639;1,69;44,24;1,53;0,72;1,12;1014;3,03;18;2;1
69793;1603;1596;51,15;1216;405;0,96;41,93;0,98;1,16;0,64;684;1,65;18;2;1
39981;1318;1412;50,40;1185;505;0,78;26,74;1,16;0,48;0,33;683;1,07;18;2;1
6987;1652;1754;50,69;1258;567;0,85;26,26;1,62;0,84;0,34;785;1,15;18;1;0
13761;878;836;45,46;1043;291;0,54;14,05;1,10;0,19;0,08;572;0,63;18;2;1
71947;1191;1223;49,73;978;366;0,77;31,38;0,85;0,62;0,37;540;1,12;18;1;0
4731;1227;1272;49,31;1351;564;0,66;24,31;1,33;0,18;0,13;730;0,88;18;2;1
4669;1046;1008;48,19;927;271;0,61;26,43;0,78;1,45;0,30;574;0,83;18;1;0
1238;849;755;45,96;564;173;0,62;19,47;0,84;1,01;0,30;421;0,77;18;2;1
54161;1552;1606;51,45;1261;447;0,86;24,30;1,20;0,83;0,55;566;1,14;18;1;0
8152;253;228;43,49;326;166;0,33;18,04;0,54;1,45;0,22;298;0,41;18;1;0
5081;644;570;44,32;760;268;0,41;17,38;0,81;0,38;0,16;567;0,50;18;2;1
9794;1338;1376;46,96;1366;361;0,74;25,90;0,85;0,55;0,42;701;1,00;18;2;1
4099;504;472;45,30;495;193;0,44;30,81;0,49;0,46;0,39;435;0,63;18;1;0
4061;1847;1908;52,13;2031;354;0,80;22,68;0,99;0,38;0,11;873;1,04;18;1;0
2072;228;205;42,08;624;308;0,33;22,01;0,38;0,30;0,13;561;0,42;18;2;1
