battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
25309;2249;2044;53,70;1725;391;1,28;43,61;1,07;1,58;0,95;707;2,27;70;2;1
8687;961;859;46,13;868;177;0,65;23,52;0,87;1,87;0,30;562;0,84;70;2;1
47317;1274;1221;50,15;1004;343;0,84;34,34;0,95;0,99;0,73;470;1,27;70;2;1
40746;839;889;47,93;730;283;0,60;36,46;0,28;0,33;0,64;482;0,95;70;2;1
3258;879;817;47,73;630;250;0,55;15,38;1,07;0,52;0,13;478;0,64;70;2;1
6365;491;475;45,45;445;184;0,46;27,46;0,51;0,52;0,34;297;0,63;70;1;0
52068;1658;1649;52,01;1378;299;1,03;41,49;0,69;2,60;0,63;492;1,76;70;1;0
15989;659;583;45,17;641;217;0,44;20,53;0,67;0,45;0,22;345;0,56;70;1;0
58475;1154;1190;49,02;956;315;0,73;28,27;0,80;0,53;0,47;497;1,02;70;2;1
9043;1117;1140;49,66;915;418;0,62;23,62;1,28;0,58;0,29;501;0,81;70;2;1
38683;1705;1738;51,49;1303;385;1,03;30,20;0,95;1,10;0,72;588;1,48;70;1;0
12782;1277;1265;49,87;1032;247;0,79;24,25;0,88;1,37;0,38;581;1,05;70;1;0
55178;1488;1500;52,92;1231;444;0,78;18,39;1,37;0,46;0,50;551;0,95;70;2;1
23196;1190;1174;49,52;832;302;0,72;19,90;1,12;0,64;0,35;522;0,90;70;1;0
40319;856;921;48,32;862;454;0,58;22,38;0,96;0,29;0,23;449;0,75;70;1;0
31907;670;665;46,75;623;302;0,52;21,98;0,79;0,48;0,47;463;0,67;70;1;0
44303;2326;2352;54,58;1662;545;1,19;38,60;1,28;2,68;0,85;762;1,93;70;2;1
38902;1131;1149;47,79;1164;403;0,69;22,73;0,94;1,02;0,31;644;0,90;70;1;0
37212;2593;2498;56,48;1892;716;1,30;35,68;1,64;0,45;1,05;894;2,02;70;2;1
103472;1073;1109;48,40;1154;323;0,76;25,72;0,62;0,54;0,34;626;1,03;70;2;1
4686;713;656;45,86;711;240;0,47;17,37;0,84;0,70;0,17;457;0,57;70;2;1
30543;1013;1100;48,49;929;506;0,65;26,99;1,46;0,83;0,46;595;0,89;70;1;0
51985;358;346;44,02;416;349;0,31;10,67;1,47;1,21;0,10;341;0,34;70;1;0
43986;1136;1086;46,31;1409;327;0,87;40,00;0,42;0,66;0,42;563;1,45;70;2;1
25557;2021;2181;54,67;1635;682;1,01;31,52;1,59;0,35;0,52;847;1,48;70;2;1
5971;860;833;45,67;894;322;0,49;22,76;0,77;1,12;0,39;580;0,64;70;1;0
71087;882;816;46,39;980;353;0,56;17,67;1,25;0,73;0,20;469;0,68;70;2;1
21102;735;696;44,61;991;307;0,59;31,18;0,47;1,19;0,20;583;0,85;70;1;0
360;139;107;46,11;311;200;0,23;14,17;0,83;0,96;0,26;447;0,27;70;1;0
93;1196;1044;59,14;1687;310;0,53;32,26;0,74;0,14;0,00;778;0,78;70;1;0
