battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
32515;1565;1419;52,04;1220;230;0,94;31,85;1,03;1,69;0,56;588;1,38;60;1;1
27844;1789;1746;52,30;1406;333;1,00;33,03;0,98;1,59;0,72;709;1,50;60;1;1
42927;821;811;45,22;970;300;0,67;27,70;0,53;1,13;0,26;589;0,92;60;2;0
37980;1804;1710;52,21;1361;340;1,05;29,60;1,04;1,19;0,61;671;1,48;60;2;0
87721;1305;1319;49,28;1248;401;0,77;18,34;1,28;0,72;0,32;635;0,94;60;2;0
32515;1085;1027;49,18;1034;216;0,72;29,59;0,73;1,29;0,36;496;1,03;60;2;0
56353;1341;1321;49,59;1148;285;0,80;30,55;0,85;1,16;0,58;608;1,16;60;2;0
49314;2479;2422;57,16;1656;405;1,15;30,82;1,44;0,85;0,63;795;1,66;60;1;1
4155;1056;1040;46,02;948;234;0,69;28,88;0,68;0,73;0,30;556;0,97;60;2;0
15276;1217;1218;49,27;1174;414;0,67;19,54;1,28;0,44;0,11;689;0,83;60;1;1
51175;1169;1197;49,80;1240;417;0,73;25,40;0,94;0,76;0,28;689;0,98;60;2;0
22320;1136;1136;49,04;927;293;0,78;26,34;0,85;0,51;0,40;551;1,06;60;1;1
5430;441;366;46,13;433;253;0,41;15,80;0,89;0,59;0,28;337;0,49;60;1;1
89793;1755;1815;52,64;1446;490;1,05;38,43;0,96;0,76;0,76;622;1,71;60;1;1
4693;971;1046;48,60;928;505;0,59;22,20;1,28;1,88;0,17;582;0,76;60;2;0
24361;819;839;47,56;733;272;0,65;29,99;0,51;0,82;0,61;458;0,93;60;1;1
14459;2381;2555;54,82;1913;526;1,15;29,35;1,27;0,37;0,38;913;1,63;60;2;0
17625;1869;1933;53,08;1596;463;1,04;38,39;0,92;0,97;0,49;566;1,69;60;1;1
53444;927;923;48,45;872;367;0,59;23,08;1,10;0,65;0,35;599;0,77;60;1;1
3052;595;538;47,31;549;240;0,49;21,89;0,81;0,38;0,25;452;0,63;60;2;0
4012;1260;1236;48,38;1226;356;0,65;18,25;1,15;0,24;0,20;660;0,80;60;2;0
6478;1111;1073;48,07;1073;209;0,74;38,85;0,49;1,42;0,26;637;1,21;60;1;1
16501;1182;1202;49,25;1171;312;0,72;30,98;0,63;0,68;0,43;668;1,04;60;1;1
86954;660;600;46,66;573;209;0,53;26,08;0,81;1,42;0,37;347;0,72;60;2;0
4698;3191;3416;58,98;1916;494;1,28;31,48;1,72;0,97;0,68;997;1,87;60;1;1
1474;1355;1877;53,05;1332;925;0,81;46,95;0,21;1,93;0,99;648;1,53;60;2;0
554;1625;1623;52,71;1129;252;0,79;30,14;0,93;2,26;0,24;718;1,13;60;2;0
71;993;875;57,75;1188;340;0,68;14,08;1,03;0,00;0,00;733;0,79;60;1;1
140;1751;1669;49,29;1621;445;0,82;16,43;1,79;0,60;0,52;826;0,98;60;2;0
213;2127;2190;58,69;1857;274;1,30;41,31;0,58;2,29;0,53;818;2,21;60;1;1
