battles;overallWN8;overallWNX;winrate;dpg;assist;frags;survival;spots;cap;def;xp;kd;map;spawn;target
7408;958;869;48,96;807;290;0,59;25,88;0,95;1,30;0,61;495;0,80;9;2;1
88130;1142;1152;49,18;994;319;0,76;31,73;0,74;1,27;0,54;492;1,12;9;2;1
13191;654;504;46,35;505;123;0,53;27,22;0,59;1,24;0,58;344;0,72;9;1;0
12563;853;858;47,35;762;312;0,58;25,70;0,85;0,68;0,42;386;0,78;9;2;1
39397;1924;1822;54,18;1275;345;1,10;26,86;1,32;1,95;0,71;686;1,50;9;1;0
29509;1406;1344;50,40;1060;256;0,95;34,75;0,70;0,81;0,93;570;1,45;9;2;1
32314;792;750;44,50;879;287;0,52;19,00;0,84;0,71;0,23;555;0,65;9;2;1
13686;1489;1447;51,56;885;310;0,94;32,87;0,86;1,17;0,84;482;1,40;9;1;0
95528;1301;1273;49,99;1092;345;0,78;21,63;1,04;0,44;0,35;522;0,99;9;1;0
24237;1604;1601;51,15;1153;364;0,85;22,18;1,28;0,38;0,49;588;1,09;9;1;0
36181;549;528;44,99;644;350;0,40;19,09;0,96;0,63;0,27;455;0,50;9;2;1
17381;1045;1019;49,28;813;301;0,62;15,91;1,17;0,30;0,26;467;0,74;9;2;1
6457;805;800;47,11;813;350;0,54;27,20;0,64;0,29;0,38;514;0,74;9;1;0
15545;814;767;45,09;830;248;0,53;19,18;0,72;0,54;0,26;485;0,65;9;1;0
2328;401;315;45,92;290;133;0,39;18,38;0,81;1,31;0,31;269;0,48;9;2;1
5262;445;330;44,05;357;148;0,31;22,44;0,63;0,68;0,24;283;0,40;9;1;0
1296;1551;1515;51,00;1247;343;0,82;35,42;0,79;0,66;0,83;646;1,28;9;2;1
12307;2330;2444;55,85;2053;567;1,17;29,68;1,35;0,38;0,58;851;1,66;9;1;0
42734;631;621;44,21;574;344;0,50;21,27;1,01;0,93;0,27;383;0,64;9;2;1
1842;953;946;48,43;781;302;0,51;24,59;0,76;0,31;0,49;525;0,67;9;1;0
41570;2148;2276;54,70;1566;446;1,04;26,07;1,35;0,40;0,42;687;1,41;9;1;0
47189;1995;2095;53,99;1480;471;1,08;30,90;1,24;1,02;0,58;653;1,56;9;2;1
45911;984;994;47,62;1109;337;0,71;29,27;0,49;0,90;0,44;603;1,00;9;1;0
119738;2179;2231;54,73;1523;425;1,22;34,25;1,10;0,77;0,63;757;1,86;9;2;1
59423;1204;1230;49,33;1233;246;0,90;37,81;0,43;1,11;0,60;529;1,45;9;1;0
18638;1732;1822;52,22;1446;419;0,97;34,01;0,99;1,54;0,60;729;1,47;9;2;1
54;978;822;51,85;1433;303;0,48;16,67;1,06;0,00;0,06;756;0,58;9;1;0
11;766;526;72,73;1132;188;0,91;54,55;0,36;0,00;0,00;833;2,00;9;2;1
347;1484;1345;53,89;1930;313;0,61;36,89;0,31;0,11;0,19;675;0,96;9;2;1
53;325;375;35,85;874;248;0,57;24,53;0,30;0,00;0,11;582;0,75;9;1;0
